SAINC30 Economic Profile,,,,,,,,
(Millions of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002
1000,Alabama,280,    Nonfarm proprietors employment,316122,320967,334497,340191,351648
1000,Alabama,290,Average earnings per job (dollars),30554,31717,32597,33799,34948
1000,Alabama,300,  Average wages and salaries,26446,27497,28494,29500,30526
1000,Alabama,310,  Average nonfarm proprietors' income,21895,21879,21639,20719,21798
2000,Alaska,,Place of residence profile,,,,,
2000,Alaska,10,Personal income (millions of dollars),18046,18603.1,20020.3,21181.7,22201.9
2000,Alaska,,Derivation of personal income,,,,,
2000,Alaska,45,Net earnings by place of residence,12156.8,12485.4,13345.2,14428.7,15403.8
2000,Alaska,50,Personal current transfer receipts,2470.7,2715.5,3077.4,3219.5,3307.4
2000,Alaska,60,  Income maintenance benefits 1/,259.6,246.5,283,293.3,320.4
2000,Alaska,70,  Unemployment insurance compensation,109.2,122.7,111,110.3,159.1
2000,Alaska,80,  Retirement and other,2101.9,2346.2,2683.4,2815.9,2827.9
2000,Alaska,90,"Dividends, interest, and rent",3418.5,3402.3,3597.7,3533.5,3490.8
2000,Alaska,91,  Personal dividend income,684,665.6,722.1,663.4,653.1
2000,Alaska,92,  Personal interest income,2375.7,2355.5,2490.1,2449.5,2395
2000,Alaska,93,    Imputed interest receipts 2/,1689.2,1706.7,1747.2,1695.3,1799
2000,Alaska,94,    Monetary interest receipts,686.5,648.7,742.8,754.2,596
2000,Alaska,95,  Rental income of persons,358.8,381.3,385.5,420.6,442.7
2000,Alaska,96,    Imputed rent,184.5,212.9,224,250.9,268.6
2000,Alaska,97,    Monetary rent,174.4,168.4,161.4,169.7,174.1
2000,Alaska,100,Population (persons) 3/,619932,624779,627963,633714,642337
2000,Alaska,,Per capita incomes (dollars),,,,,
2000,Alaska,110,Per capita personal income 4/,29110,29776,31881,33425,34564
2000,Alaska,120,Per capita net earnings 4/,19610,19984,21252,22768,23981
2000,Alaska,130,Per capita personal current transfer receipts 4/,3985,4346,4901,5080,5149
2000,Alaska,140,  Per capita income maintenance benefits 4/,419,395,451,463,499
2000,Alaska,150,  Per capita unemployment insurance compensation 4/,176,196,177,174,248
2000,Alaska,160,  Per capita retirement and other 4/,3391,3755,4273,4444,4403
2000,Alaska,170,"Per capita dividends, interest, and rent 4/",5514,5446,5729,5576,5434
2000,Alaska,171,  Per capita dividends 4/,1103,1065,1150,1047,1017
2000,Alaska,172,  Per capita interest 4/,3832,3770,3965,3865,3729
2000,Alaska,173,  Per capita rent 4/,579,610,614,664,689
2000,Alaska,,Place of work profile (millions of dollars),,,,,
2000,Alaska,180,Earnings by place of work,14527.4,14882.1,15867.1,17029.5,18023
2000,Alaska,190,  Wages and salaries,10328.9,10482.8,11077.3,11733.8,12324.3
2000,Alaska,200,  Supplements to wages and salaries,2531.5,2648.7,2818.4,3153.3,3382.6
2000,Alaska,201,    Employer contributions for employee pension and insurance funds 5/,1715.1,1824.2,1957.9,2255.8,2440.3
2000,Alaska,202,    Employer contributions for government social insurance,816.4,824.4,860.5,897.5,942.2
2000,Alaska,210,  Proprietors' income,1666.9,1750.6,1971.4,2142.4,2316.1
2000,Alaska,220,    Farm proprietors' income,9.6,9.2,13.9,13.1,12.7
2000,Alaska,230,    Nonfarm proprietors' income,1657.3,1741.4,1957.5,2129.3,2303.4
2000,Alaska,240,Total employment (number of jobs),382166,381307,389734,394565,402187
2000,Alaska,250,  Wage and salary employment,298940,299907,307474,313492,319545
2000,Alaska,260,  Proprietors employment,83226,81400,82260,81073,82642
2000,Alaska,270,    Farm proprietors employment 6/,547,546,549,559,530
2000,Alaska,280,    Nonfarm proprietors employment,82679,80854,81711,80514,82112
2000,Alaska,290,Average earnings per job (dollars),38013,39029,40713,43160,44812
2000,Alaska,300,  Average wages and salaries,34552,34954,36027,37429,38568
2000,Alaska,310,  Average nonfarm proprietors' income,20045,21538,23956,26446,28052
4000,Arizona,,Place of residence profile,,,,,
4000,Arizona,10,Personal income (millions of dollars),117363.6,124099.5,134952,140805.6,145930.3
4000,Arizona,,Derivation of personal income,,,,,
4000,Arizona,45,Net earnings by place of residence,76755.7,82200.3,89896.1,93636.6,96882.2
4000,Arizona,50,Personal current transfer receipts,15130,16115.6,17027.9,19312.7,21513.6
4000,Arizona,60,  Income maintenance benefits 1/,1447.3,1471.7,1514.4,1604.6,1925.8
4000,Arizona,70,  Unemployment insurance compensation,172.8,189.5,188.5,297.3,503.9
4000,Arizona,80,  Retirement and other,13509.9,14454.3,15325,17410.7,19083.9
4000,Arizona,90,"Dividends, interest, and rent",25477.8,25783.5,28028,27856.3,27534.5
4000,Arizona,91,  Personal dividend income,5726.5,5448,6070.9,5871.2,6431.2
4000,Arizona,92,  Personal interest income,17106.8,17395.6,18848.1,18486.6,17381.3
4000,Arizona,93,    Imputed interest receipts 2/,9737.9,10172.8,10892.7,10662.9,10813.3
4000,Arizona,94,    Monetary interest receipts,7368.9,7222.7,7955.4,7823.8,6568
4000,Arizona,95,  Rental income of persons,2644.6,2939.9,3109,3498.4,3722
4000,Arizona,96,    Imputed rent,1843,2119.4,2280.7,2597.5,2886.5
4000,Arizona,97,    Monetary rent,801.6,820.5,828.3,900.9,835.5
4000,Arizona,100,Population (persons) 3/,4883342,5023823,5160586,5273477,5396255
4000,Arizona,,Per capita incomes (dollars),,,,,
4000,Arizona,110,Per capita personal income 4/,24033,24702,26151,26701,27043
4000,Arizona,120,Per capita net earnings 4/,15718,16362,17420,17756,17954
4000,Arizona,130,Per capita personal current transfer receipts 4/,3098,3208,3300,3662,3987
4000,Arizona,140,  Per capita income maintenance benefits 4/,296,293,293,304,357
4000,Arizona,150,  Per capita unemployment insurance compensation 4/,35,38,37,56,93
4000,Arizona,160,  Per capita retirement and other 4/,2767,2877,2970,3302,3537
4000,Arizona,170,"Per capita dividends, interest, and rent 4/",5217,5132,5431,5282,5103
4000,Arizona,171,  Per capita dividends 4/,1173,1084,1176,1113,1192
4000,Arizona,172,  Per capita interest 4/,3503,3463,3652,3506,3221
4000,Arizona,173,  Per capita rent 4/,542,585,602,663,690
4000,Arizona,,Place of work profile (millions of dollars),,,,,
4000,Arizona,180,Earnings by place of work,86135.8,92221.7,100790.2,104945,108532.1
4000,Arizona,190,  Wages and salaries,64289.2,69372.5,76583.3,79484.2,81178.2
4000,Arizona,200,  Supplements to wages and salaries,12947.6,13661,14739.2,15988.2,16860.9
4000,Arizona,201,    Employer contributions for employee pension and insurance funds 5/,8191.5,8605.1,9226.9,10193.9,10874.3
4000,Arizona,202,    Employer contributions for government social insurance,4756.1,5055.9,5512.3,5794.3,5986.6
4000,Arizona,210,  Proprietors' income,8899.1,9188.2,9467.7,9472.5,10493.1
4000,Arizona,220,    Farm proprietors' income,538.5,513.4,438.7,373.1,342
4000,Arizona,230,    Nonfarm proprietors' income,8360.6,8674.9,9029,9099.4,10151
4000,Arizona,240,Total employment (number of jobs),2616288,2695892,2801510,2829002,2847095
4000,Arizona,250,  Wage and salary employment,2178443,2254939,2332044,2352082,2356072
4000,Arizona,260,  Proprietors employment,437845,440953,469466,476920,491023
4000,Arizona,270,    Farm proprietors employment 6/,7432,7278,7295,10086,7356
4000,Arizona,280,    Nonfarm proprietors employment,430413,433675,462171,466834,483667
4000,Arizona,290,Average earnings per job (dollars),32923,34208,35977,37096,38120
4000,Arizona,300,  Average wages and salaries,29512,30765,32840,33793,34455
4000,Arizona,310,  Average nonfarm proprietors' income,19425,20003,19536,19492,20988
5000,Arkansas,,Place of residence profile,,,,,
5000,Arkansas,10,Personal income (millions of dollars),55917.1,58129.5,61136.6,64374.9,65878.2
5000,Arkansas,,Derivation of personal income,,,,,
5000,Arkansas,45,Net earnings by place of residence,35369.7,37371.6,39153.4,41054.1,41940.3
5000,Arkansas,50,Personal current transfer receipts,9818.3,10121.2,10741.4,11910,12825.4
5000,Arkansas,60,  Income maintenance benefits 1/,1071.4,1090.9,1123.4,1137.2,1262.1
5000,Arkansas,70,  Unemployment insurance compensation,199.3,192.7,208.9,310.8,404.1
5000,Arkansas,80,  Retirement and other,8547.5,8837.7,9409.1,10462,11159.2
5000,Arkansas,90,"Dividends, interest, and rent",10729.2,10636.7,11241.8,11410.8,11112.5
5000,Arkansas,91,  Personal dividend income,2351.9,2303.4,2268,2130.8,2417.3
5000,Arkansas,92,  Personal interest income,7376.7,7271.6,7846.5,7952.5,7297.7
5000,Arkansas,93,    Imputed interest receipts 2/,4416.8,4479.6,4677.8,4685.5,4687.9
5000,Arkansas,94,    Monetary interest receipts,2959.9,2792,3168.7,3267.1,2609.8
5000,Arkansas,95,  Rental income of persons,1000.6,1061.7,1127.4,1327.5,1397.4
5000,Arkansas,96,    Imputed rent,594.9,668.8,734.8,916.8,1017.2
5000,Arkansas,97,    Monetary rent,405.7,392.9,392.6,410.7,380.3
5000,Arkansas,100,Population (persons) 3/,2626289,2651860,2678588,2691571,2705927
5000,Arkansas,,Per capita incomes (dollars),,,,,
5000,Arkansas,110,Per capita personal income 4/,21291,21920,22824,23917,24346
5000,Arkansas,120,Per capita net earnings 4/,13468,14093,14617,15253,15499
5000,Arkansas,130,Per capita personal current transfer receipts 4/,3738,3817,4010,4425,4740
5000,Arkansas,140,  Per capita income maintenance benefits 4/,408,411,419,423,466
5000,Arkansas,150,  Per capita unemployment insurance compensation 4/,76,73,78,115,149
5000,Arkansas,160,  Per capita retirement and other 4/,3255,3333,3513,3887,4124
5000,Arkansas,170,"Per capita dividends, interest, and rent 4/",4085,4011,4197,4239,4107
5000,Arkansas,171,  Per capita dividends 4/,896,869,847,792,893
5000,Arkansas,172,  Per capita interest 4/,2809,2742,2929,2955,2697
5000,Arkansas,173,  Per capita rent 4/,381,400,421,493,516
5000,Arkansas,,Place of work profile (millions of dollars),,,,,
5000,Arkansas,180,Earnings by place of work,40410,42655.4,44708.9,46778.2,47829.8
5000,Arkansas,190,  Wages and salaries,28569.2,30163,31830.5,32970.6,33873.4
5000,Arkansas,200,  Supplements to wages and salaries,6417.9,6667.3,6983.3,7449.9,7818.1
5000,Arkansas,201,    Employer contributions for employee pension and insurance funds 5/,4098.2,4252.2,4448.9,4866.8,5178.3
5000,Arkansas,202,    Employer contributions for government social insurance,2319.6,2415.1,2534.4,2583.1,2639.8
5000,Arkansas,210,  Proprietors' income,5422.9,5825.1,5895.1,6357.7,6138.4
5000,Arkansas,220,    Farm proprietors' income,1330.7,1534.5,1434.1,1718.7,987.8
5000,Arkansas,230,    Nonfarm proprietors' income,4092.2,4290.5,4461,4639,5150.5
5000,Arkansas,240,Total employment (number of jobs),1445536,1460374,1482449,1482587,1478929
5000,Arkansas,250,  Wage and salary employment,1175697,1194966,1210817,1207983,1203333
5000,Arkansas,260,  Proprietors employment,269839,265408,271632,274604,275596
5000,Arkansas,270,    Farm proprietors employment 6/,50982,49793,49482,49368,45977
5000,Arkansas,280,    Nonfarm proprietors employment,218857,215615,222150,225236,229619
5000,Arkansas,290,Average earnings per job (dollars),27955,29209,30159,31552,32341
5000,Arkansas,300,  Average wages and salaries,24300,25242,26288,27294,28150
5000,Arkansas,310,  Average nonfarm proprietors' income,18698,19899,20081,20596,22431
6000,California,,Place of residence profile,,,,,
6000,California,10,Personal income (millions of dollars),962746.1,1028383.3,1135314.5,1175177.7,1193779.4
6000,California,,Derivation of personal income,,,,,
6000,California,45,Net earnings by place of residence,654906.3,713008.5,797225.6,819535.5,833882.6
6000,California,50,Personal current transfer receipts,111725.3,117385.5,122177.5,135684.7,146045.1
6000,California,60,  Income maintenance benefits 1/,18374.8,19226.2,19428.9,19350.3,20623.1
6000,California,70,  Unemployment insurance compensation,2633.8,2729.1,2507.6,3467.1,7194.8
6000,California,80,  Retirement and other,90716.7,95430.2,100241.1,112867.3,118227.2
6000,California,90,"Dividends, interest, and rent",196114.4,197989.3,215911.4,219957.5,213851.7
6000,California,91,  Personal dividend income,40205.2,40547.8,45532.7,44375.9,48139.6
6000,California,92,  Personal interest income,124385.7,123354.1,135837.7,138565.4,126707.7
6000,California,93,    Imputed interest receipts 2/,72052.8,73708.5,78756,78755.2,79175.6
6000,California,94,    Monetary interest receipts,52332.8,49645.6,57081.7,59810.2,47532.1
6000,California,95,  Rental income of persons,31523.5,34087.5,34540.9,37016.3,39004.4
6000,California,96,    Imputed rent,17520.9,20055.1,20812,21824.9,24258.8
6000,California,97,    Monetary rent,14002.7,14032.3,13728.9,15191.4,14745.5
6000,California,100,Population (persons) 3/,32987675,33499204,33987977,34479458,34871843
6000,California,,Per capita incomes (dollars),,,,,
6000,California,110,Per capita personal income 4/,29185,30699,33403,34083,34233
6000,California,120,Per capita net earnings 4/,19853,21284,23456,23769,23913
6000,California,130,Per capita personal current transfer receipts 4/,3387,3504,3595,3935,4188
6000,California,140,  Per capita income maintenance benefits 4/,557,574,572,561,591
6000,California,150,  Per capita unemployment insurance compensation 4/,80,81,74,101,206
6000,California,160,  Per capita retirement and other 4/,2750,2849,2949,3273,3390
6000,California,170,"Per capita dividends, interest, and rent 4/",5945,5910,6353,6379,6133
6000,California,171,  Per capita dividends 4/,1219,1210,1340,1287,1380
6000,California,172,  Per capita interest 4/,3771,3682,3997,4019,3634
6000,California,173,  Per capita rent 4/,956,1018,1016,1074,1119
6000,California,,Place of work profile (millions of dollars),,,,,
6000,California,180,Earnings by place of work,730064.9,794444.1,887549.2,914764.5,932151.3
6000,California,190,  Wages and salaries,517592.6,565624.7,638455.2,648050.3,645995.5
6000,California,200,  Supplements to wages and salaries,106769.1,115148.5,128231.2,138764.2,147776.9
6000,California,201,    Employer contributions for employee pension and insurance funds 5/,70787.1,76265.5,85315,93185,100331.9
6000,California,202,    Employer contributions for government social insurance,35982,38883,42916.2,45579.2,47445
6000,California,210,  Proprietors' income,105703.2,113670.9,120862.9,127950,138378.9
6000,California,220,    Farm proprietors' income,3719,3769.4,3601.8,3174.6,3991.9
6000,California,230,    Nonfarm proprietors' income,101984.2,109901.5,117261.1,124775.4,134387
6000,California,240,Total employment (number of jobs),18432865,18852334,19228895,19341458,19358164
6000,California,250,  Wage and salary employment,14746957,15179482,15621983,15711829,15641543
6000,California,260,  Proprietors employment,3685908,3672852,3606912,3629629,3716621
6000,California,270,    Farm proprietors employment 6/,89428,88329,88324,81105,76768
6000,California,280,    Nonfarm proprietors employment,3596480,3584523,3518588,3548524,3639853
6000,California,290,Average earnings per job (dollars),39607,42140,46157,47296,48153
6000,California,300,  Average wages and salaries,35098,37262,40869,41246,41300
6000,California,310,  Average nonfarm proprietors' income,28357,30660,33326,35163,36921
8000,Colorado,,Place of residence profile,,,,,
8000,Colorado,10,Personal income (millions of dollars),122314.7,132205,147234.3,154409.8,154765.5
8000,Colorado,,Derivation of personal income,,,,,
8000,Colorado,45,Net earnings by place of residence,85742.8,94461.7,105835,110909.6,110776.1
8000,Colorado,50,Personal current transfer receipts,10718.6,11403.5,12048.7,13354.7,14841.4
8000,Colorado,60,  Income maintenance benefits 1/,1081.9,1083.8,1070.5,1086.9,1224
8000,Colorado,70,  Unemployment insurance compensation,150.9,156.1,152.6,310.9,698
8000,Colorado,80,  Retirement and other,9485.9,10163.6,10825.7,11956.9,12919.4
8000,Colorado,90,"Dividends, interest, and rent",25853.3,26339.8,29350.6,30145.5,29148.1
8000,Colorado,91,  Personal dividend income,6564.3,6731.5,7577.4,7462.6,7675.4
8000,Colorado,92,  Personal interest income,16144.8,16171.9,18105.6,18643.3,17320.7
8000,Colorado,93,    Imputed interest receipts 2/,9698.4,10070.8,11012.1,11066.3,11168.5
8000,Colorado,94,    Monetary interest receipts,6446.4,6101.1,7093.5,7577.1,6152.1
8000,Colorado,95,  Rental income of persons,3144.2,3436.4,3667.6,4039.5,4152
8000,Colorado,96,    Imputed rent,1990.1,2316,2462.1,2685.2,2900.9
8000,Colorado,97,    Monetary rent,1154.1,1120.4,1205.5,1354.4,1251.1
8000,Colorado,100,Population (persons) 3/,4116639,4226018,4326921,4425687,4490406
8000,Colorado,,Per capita incomes (dollars),,,,,
8000,Colorado,110,Per capita personal income 4/,29712,31284,34027,34889,34466
8000,Colorado,120,Per capita net earnings 4/,20828,22352,24460,25060,24669
8000,Colorado,130,Per capita personal current transfer receipts 4/,2604,2698,2785,3018,3305
8000,Colorado,140,  Per capita income maintenance benefits 4/,263,256,247,246,273
8000,Colorado,150,  Per capita unemployment insurance compensation 4/,37,37,35,70,155
8000,Colorado,160,  Per capita retirement and other 4/,2304,2405,2502,2702,2877
8000,Colorado,170,"Per capita dividends, interest, and rent 4/",6280,6233,6783,6811,6491
8000,Colorado,171,  Per capita dividends 4/,1595,1593,1751,1686,1709
8000,Colorado,172,  Per capita interest 4/,3922,3827,4184,4213,3857
8000,Colorado,173,  Per capita rent 4/,764,813,848,913,925
8000,Colorado,,Place of work profile (millions of dollars),,,,,
8000,Colorado,180,Earnings by place of work,95221.8,104750.1,117250.3,122914.6,123161.9
8000,Colorado,190,  Wages and salaries,69857.4,76636.4,86411.5,89129.9,88062.7
8000,Colorado,200,  Supplements to wages and salaries,13878.3,15078.9,16956.8,18188.9,18552.5
8000,Colorado,201,    Employer contributions for employee pension and insurance funds 5/,9257.6,10071,11390.2,12329.6,12268.7
8000,Colorado,202,    Employer contributions for government social insurance,4620.8,5007.9,5566.6,5859.3,6283.8
8000,Colorado,210,  Proprietors' income,11486,13034.8,13882.1,15595.9,16546.6
8000,Colorado,220,    Farm proprietors' income,464.9,584,384.6,666.8,262.1
8000,Colorado,230,    Nonfarm proprietors' income,11021.2,12450.8,13497.4,14929.1,16284.5
8000,Colorado,240,Total employment (number of jobs),2732491,2808435,2918002,2941583,2916941
8000,Colorado,250,  Wage and salary employment,2172785,2247839,2331747,2347048,2304858
8000,Colorado,260,  Proprietors employment,559706,560596,586255,594535,612083
8000,Colorado,270,    Farm proprietors employment 6/,29586,28911,29601,30873,31826
8000,Colorado,280,    Nonfarm proprietors employment,530120,531685,556654,563662,580257
8000,Colorado,290,Average earnings per job (dollars),34848,37298,40182,41785,42223
8000,Colorado,300,  Average wages and salaries,32151,34093,37059,37975,38207
8000,Colorado,310,  Average nonfarm proprietors' income,20790,23418,24247,26486,28064
9000,Connecticut,,Place of residence profile,,,,,
9000,Connecticut,10,Personal income (millions of dollars),126866.7,134176.3,147015.2,155326.5,155240.9
9000,Connecticut,,Derivation of personal income,,,,,
9000,Connecticut,45,Net earnings by place of residence,88782.2,95341.2,104727.6,111474.2,111960.6
9000,Connecticut,50,Personal current transfer receipts,13840.1,14170.8,14919.7,15836.4,16979.5
9000,Connecticut,60,  Income maintenance benefits 1/,1237.9,1183.5,1169.2,1148.6,1157.5
9000,Connecticut,70,  Unemployment insurance compensation,325.2,360.6,339.3,493.7,847
9000,Connecticut,80,  Retirement and other,12277,12626.7,13411.1,14194.1,14975
9000,Connecticut,90,"Dividends, interest, and rent",24244.4,24664.3,27367.9,28015.9,26300.8
9000,Connecticut,91,  Personal dividend income,5440.1,5334.6,6061.3,5769.3,6207.3
9000,Connecticut,92,  Personal interest income,15937.2,16239.2,18239.8,18850.3,16508.4
9000,Connecticut,93,    Imputed interest receipts 2/,8170.8,8609.5,9476.2,9537.7,9204.8
9000,Connecticut,94,    Monetary interest receipts,7766.4,7629.7,8763.6,9312.6,7303.7
9000,Connecticut,95,  Rental income of persons,2867.1,3090.6,3066.8,3396.3,3585
9000,Connecticut,96,    Imputed rent,1927.5,2177.9,2213.9,2475,2671.7
9000,Connecticut,97,    Monetary rent,939.6,912.7,852.9,921.3,913.4
9000,Connecticut,100,Population (persons) 3/,3365352,3386401,3411777,3432835,3458749
9000,Connecticut,,Per capita incomes (dollars),,,,,
9000,Connecticut,110,Per capita personal income 4/,37698,39622,43091,45247,44884
9000,Connecticut,120,Per capita net earnings 4/,26381,28154,30696,32473,32370
9000,Connecticut,130,Per capita personal current transfer receipts 4/,4113,4185,4373,4613,4909
9000,Connecticut,140,  Per capita income maintenance benefits 4/,368,349,343,335,335
9000,Connecticut,150,  Per capita unemployment insurance compensation 4/,97,106,99,144,245
9000,Connecticut,160,  Per capita retirement and other 4/,3648,3729,3931,4135,4330
9000,Connecticut,170,"Per capita dividends, interest, and rent 4/",7204,7283,8022,8161,7604
9000,Connecticut,171,  Per capita dividends 4/,1617,1575,1777,1681,1795
9000,Connecticut,172,  Per capita interest 4/,4736,4795,5346,5491,4773
9000,Connecticut,173,  Per capita rent 4/,852,913,899,989,1037
9000,Connecticut,,Place of work profile (millions of dollars),,,,,
9000,Connecticut,180,Earnings by place of work,92892.7,100033,109881.4,116958.7,117738.1
9000,Connecticut,190,  Wages and salaries,68510.4,72497,78196,80744.8,79812.3
9000,Connecticut,200,  Supplements to wages and salaries,13573.5,14396.7,15535.6,16728.6,17119.9
9000,Connecticut,201,    Employer contributions for employee pension and insurance funds 5/,8901.2,9551.2,10374.2,11422.9,11480.4
9000,Connecticut,202,    Employer contributions for government social insurance,4672.2,4845.5,5161.4,5305.8,5639.4
9000,Connecticut,210,  Proprietors' income,10808.8,13139.3,16149.8,19485.2,20805.9
9000,Connecticut,220,    Farm proprietors' income,57.9,79.4,92.9,59.4,13.2
