Fips,Area,IndCode,Industry,2007
1000,Alabama,34,    Wholesale trade,9990
1000,Alabama,35,    Retail trade,12487
1000,Alabama,36,    Transportation and warehousing,4508
1000,Alabama,37,      Air transportation,104
1000,Alabama,38,      Rail transportation,556
1000,Alabama,39,      Water transportation,253
1000,Alabama,40,      Truck transportation,2121
1000,Alabama,41,      Transit and ground passenger transportation,82
1000,Alabama,42,      Pipeline transportation,112
1000,Alabama,43,      Other transportation and support activities,873
1000,Alabama,44,      Warehousing and storage,406
1000,Alabama,45,    Information,5039
1000,Alabama,46,      Publishing industries (except Internet),1119
1000,Alabama,47,      Motion picture and sound recording industries,126
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3596
1000,Alabama,49,"      Data processing, hosting, and other information services",198
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",25366
1000,Alabama,51,      Finance and insurance,8949
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5028
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",502
1000,Alabama,54,        Insurance carriers and related activities,3286
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",132
1000,Alabama,56,      Real estate and rental and leasing,16418
1000,Alabama,57,        Real estate,14447
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1971
1000,Alabama,59,    Professional and business services,14895
1000,Alabama,60,"      Professional, scientific, and technical services",9358
1000,Alabama,61,        Legal services,1955
1000,Alabama,62,        Computer systems design and related services,1744
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",5659
1000,Alabama,64,      Management of companies and enterprises,1465
1000,Alabama,65,      Administrative and support and waste management and remediation services,4072
1000,Alabama,66,        Administrative and support services,3699
1000,Alabama,67,        Waste management and remediation services,373
1000,Alabama,68,"    Educational services, health care, and social assistance",11739
1000,Alabama,69,      Educational services,812
1000,Alabama,70,      Health care and social assistance,10927
1000,Alabama,71,        Ambulatory health care services,6316
1000,Alabama,72,"        Hospitals, nursing, and residential care facilities",3977
1000,Alabama,73,        Social assistance,634
1000,Alabama,74,"    Arts, entertainment, recreation, accommodation, and food services",4452
1000,Alabama,75,"      Arts, entertainment, and recreation",603
1000,Alabama,76,"        Performing arts, spectator sports, museums, and related activities",212
1000,Alabama,77,"        Amusement, gambling, and recreation industries",391
1000,Alabama,78,      Accommodation and food services,3849
1000,Alabama,79,        Accommodation,697
1000,Alabama,80,        Food services and drinking places,3152
1000,Alabama,81,    Other services (except government and government enterprises),4454
1000,Alabama,82,  Government and government enterprises,28617
1000,Alabama,83,    Federal civilian,6658
1000,Alabama,84,    Military,3631
1000,Alabama,85,    State and local,18328
1000,Alabama,86,Addenda:,
1000,Alabama,86,Natural resources and mining,5345
1000,Alabama,87,Trade,22476
1000,Alabama,88,Transportation and utilities,9115
1000,Alabama,89,Private goods-producing industries,43770
1000,Alabama,90,Private services-providing industries,97537
2000,Alaska,1,All industry total,49197
2000,Alaska,2,  Private industries,40919
2000,Alaska,3,"    Agriculture, forestry, fishing, and hunting",391
2000,Alaska,4,      Farms,16
2000,Alaska,5,"      Forestry, fishing, and related activities",374
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",16475
2000,Alaska,7,      Oil and gas extraction,13283
2000,Alaska,8,      Mining (except oil and gas),1825
2000,Alaska,9,      Support activities for mining,1367
2000,Alaska,10,    Utilities,525
2000,Alaska,11,    Construction,2123
2000,Alaska,12,    Manufacturing,1590
2000,Alaska,13,      Durable goods manufacturing,186
2000,Alaska,14,        Wood product manufacturing,19
2000,Alaska,15,        Nonmetallic mineral product manufacturing,65
2000,Alaska,16,        Primary metal manufacturing,4
2000,Alaska,17,        Fabricated metal product manufacturing,36
2000,Alaska,18,        Machinery manufacturing,8
2000,Alaska,19,        Computer and electronic product manufacturing,14
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",5
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2
2000,Alaska,22,        Other transportation equipment manufacturing,14
2000,Alaska,23,        Furniture and related product manufacturing,9
2000,Alaska,24,        Miscellaneous manufacturing,9
2000,Alaska,25,      Nondurable goods manufacturing,1404
2000,Alaska,26,        Food and beverage and tobacco products manufacturing,632
2000,Alaska,27,        Textile mills and textile product mills,6
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",(L)
2000,Alaska,29,        Paper manufacturing,1
2000,Alaska,30,        Printing and related support activities,23
2000,Alaska,31,        Petroleum and coal products manufacturing,677
2000,Alaska,32,        Chemical manufacturing,51
2000,Alaska,33,        Plastics and rubber products manufacturing,12
2000,Alaska,34,    Wholesale trade,1068
2000,Alaska,35,    Retail trade,1908
2000,Alaska,36,    Transportation and warehousing,4261
2000,Alaska,37,      Air transportation,722
2000,Alaska,38,      Rail transportation,0
2000,Alaska,39,      Water transportation,190
2000,Alaska,40,      Truck transportation,291
2000,Alaska,41,      Transit and ground passenger transportation,98
2000,Alaska,42,      Pipeline transportation,2297
2000,Alaska,43,      Other transportation and support activities,633
2000,Alaska,44,      Warehousing and storage,30
2000,Alaska,45,    Information,1137
2000,Alaska,46,      Publishing industries (except Internet),139
2000,Alaska,47,      Motion picture and sound recording industries,23
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,950
2000,Alaska,49,"      Data processing, hosting, and other information services",24
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",4536
2000,Alaska,51,      Finance and insurance,1117
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",595
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",66
2000,Alaska,54,        Insurance carriers and related activities,329
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",126
2000,Alaska,56,      Real estate and rental and leasing,3419
2000,Alaska,57,        Real estate,3005
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,414
2000,Alaska,59,    Professional and business services,2507
2000,Alaska,60,"      Professional, scientific, and technical services",1447
2000,Alaska,61,        Legal services,183
2000,Alaska,62,        Computer systems design and related services,106
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1158
2000,Alaska,64,      Management of companies and enterprises,262
2000,Alaska,65,      Administrative and support and waste management and remediation services,797
2000,Alaska,66,        Administrative and support services,660
2000,Alaska,67,        Waste management and remediation services,137
2000,Alaska,68,"    Educational services, health care, and social assistance",2319
2000,Alaska,69,      Educational services,121
2000,Alaska,70,      Health care and social assistance,2198
2000,Alaska,71,        Ambulatory health care services,1123
2000,Alaska,72,"        Hospitals, nursing, and residential care facilities",756
2000,Alaska,73,        Social assistance,319
2000,Alaska,74,"    Arts, entertainment, recreation, accommodation, and food services",1376
2000,Alaska,75,"      Arts, entertainment, and recreation",196
2000,Alaska,76,"        Performing arts, spectator sports, museums, and related activities",67
2000,Alaska,77,"        Amusement, gambling, and recreation industries",129
2000,Alaska,78,      Accommodation and food services,1180
2000,Alaska,79,        Accommodation,500
2000,Alaska,80,        Food services and drinking places,680
2000,Alaska,81,    Other services (except government and government enterprises),704
2000,Alaska,82,  Government and government enterprises,8278
2000,Alaska,83,    Federal civilian,1830
2000,Alaska,84,    Military,2012
2000,Alaska,85,    State and local,4436
2000,Alaska,86,Addenda:,
2000,Alaska,86,Natural resources and mining,16866
2000,Alaska,87,Trade,2976
2000,Alaska,88,Transportation and utilities,4786
2000,Alaska,89,Private goods-producing industries,20579
2000,Alaska,90,Private services-providing industries,20340
4000,Arizona,1,All industry total,262045
4000,Arizona,2,  Private industries,228291
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",2083
4000,Arizona,4,      Farms,1537
4000,Arizona,5,"      Forestry, fishing, and related activities",546
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",4972
4000,Arizona,7,      Oil and gas extraction,1
4000,Arizona,8,      Mining (except oil and gas),4936
4000,Arizona,9,      Support activities for mining,34
4000,Arizona,10,    Utilities,5174
4000,Arizona,11,    Construction,22108
4000,Arizona,12,    Manufacturing,24305
4000,Arizona,13,      Durable goods manufacturing,20124
4000,Arizona,14,        Wood product manufacturing,361
4000,Arizona,15,        Nonmetallic mineral product manufacturing,1509
4000,Arizona,16,        Primary metal manufacturing,1100
4000,Arizona,17,        Fabricated metal product manufacturing,1476
4000,Arizona,18,        Machinery manufacturing,723
4000,Arizona,19,        Computer and electronic product manufacturing,7555
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",317
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",376
4000,Arizona,22,        Other transportation equipment manufacturing,5297
4000,Arizona,23,        Furniture and related product manufacturing,461
4000,Arizona,24,        Miscellaneous manufacturing,950
4000,Arizona,25,      Nondurable goods manufacturing,4180
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,1419
4000,Arizona,27,        Textile mills and textile product mills,118
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",21
4000,Arizona,29,        Paper manufacturing,248
4000,Arizona,30,        Printing and related support activities,468
4000,Arizona,31,        Petroleum and coal products manufacturing,181
4000,Arizona,32,        Chemical manufacturing,1405
4000,Arizona,33,        Plastics and rubber products manufacturing,319
4000,Arizona,34,    Wholesale trade,15220
4000,Arizona,35,    Retail trade,20726
4000,Arizona,36,    Transportation and warehousing,7022
4000,Arizona,37,      Air transportation,2209
4000,Arizona,38,      Rail transportation,646
4000,Arizona,39,      Water transportation,15
4000,Arizona,40,      Truck transportation,1914
4000,Arizona,41,      Transit and ground passenger transportation,432
4000,Arizona,42,      Pipeline transportation,52
4000,Arizona,43,      Other transportation and support activities,1277
4000,Arizona,44,      Warehousing and storage,477
4000,Arizona,45,    Information,7594
4000,Arizona,46,      Publishing industries (except Internet),2043
4000,Arizona,47,      Motion picture and sound recording industries,326
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,4559
4000,Arizona,49,"      Data processing, hosting, and other information services",666
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",54355
4000,Arizona,51,      Finance and insurance,14593
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7984
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1341
4000,Arizona,54,        Insurance carriers and related activities,5069
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",199
4000,Arizona,56,      Real estate and rental and leasing,39762
4000,Arizona,57,        Real estate,35901
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3861
4000,Arizona,59,    Professional and business services,28727
4000,Arizona,60,"      Professional, scientific, and technical services",14021
4000,Arizona,61,        Legal services,2384
4000,Arizona,62,        Computer systems design and related services,2305
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",9332
4000,Arizona,64,      Management of companies and enterprises,2998
4000,Arizona,65,      Administrative and support and waste management and remediation services,11708
4000,Arizona,66,        Administrative and support services,10881
4000,Arizona,67,        Waste management and remediation services,827
4000,Arizona,68,"    Educational services, health care, and social assistance",19013
4000,Arizona,69,      Educational services,2026
4000,Arizona,70,      Health care and social assistance,16988
4000,Arizona,71,        Ambulatory health care services,9601
4000,Arizona,72,"        Hospitals, nursing, and residential care facilities",6174
4000,Arizona,73,        Social assistance,1213
4000,Arizona,74,"    Arts, entertainment, recreation, accommodation, and food services",11583
4000,Arizona,75,"      Arts, entertainment, and recreation",2139
4000,Arizona,76,"        Performing arts, spectator sports, museums, and related activities",1092
4000,Arizona,77,"        Amusement, gambling, and recreation industries",1047
4000,Arizona,78,      Accommodation and food services,9444
4000,Arizona,79,        Accommodation,3251
4000,Arizona,80,        Food services and drinking places,6193
4000,Arizona,81,    Other services (except government and government enterprises),5411
4000,Arizona,82,  Government and government enterprises,33754
4000,Arizona,83,    Federal civilian,5611
4000,Arizona,84,    Military,2938
4000,Arizona,85,    State and local,25205
4000,Arizona,86,Addenda:,
4000,Arizona,86,Natural resources and mining,7055
4000,Arizona,87,Trade,35946
4000,Arizona,88,Transportation and utilities,12196
4000,Arizona,89,Private goods-producing industries,53467
4000,Arizona,90,Private services-providing industries,174824
5000,Arkansas,1,All industry total,97384
5000,Arkansas,2,  Private industries,84525
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",2979
5000,Arkansas,4,      Farms,2464
5000,Arkansas,5,"      Forestry, fishing, and related activities",515
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",1815
5000,Arkansas,7,      Oil and gas extraction,850
5000,Arkansas,8,      Mining (except oil and gas),326
5000,Arkansas,9,      Support activities for mining,639
5000,Arkansas,10,    Utilities,2297
5000,Arkansas,11,    Construction,4512
5000,Arkansas,12,    Manufacturing,16328
5000,Arkansas,13,      Durable goods manufacturing,9345
5000,Arkansas,14,        Wood product manufacturing,692
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,446
5000,Arkansas,16,        Primary metal manufacturing,1594
5000,Arkansas,17,        Fabricated metal product manufacturing,1729
5000,Arkansas,18,        Machinery manufacturing,1005
5000,Arkansas,19,        Computer and electronic product manufacturing,265
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",1280
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",686
5000,Arkansas,22,        Other transportation equipment manufacturing,1030
5000,Arkansas,23,        Furniture and related product manufacturing,267
5000,Arkansas,24,        Miscellaneous manufacturing,351
5000,Arkansas,25,      Nondurable goods manufacturing,6983
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,2579
5000,Arkansas,27,        Textile mills and textile product mills,60
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",105
5000,Arkansas,29,        Paper manufacturing,1854
5000,Arkansas,30,        Printing and related support activities,288
5000,Arkansas,31,        Petroleum and coal products manufacturing,398
5000,Arkansas,32,        Chemical manufacturing,639
5000,Arkansas,33,        Plastics and rubber products manufacturing,1060
5000,Arkansas,34,    Wholesale trade,6934
5000,Arkansas,35,    Retail trade,6751
5000,Arkansas,36,    Transportation and warehousing,4346
5000,Arkansas,37,      Air transportation,107
5000,Arkansas,38,      Rail transportation,558
5000,Arkansas,39,      Water transportation,17
5000,Arkansas,40,      Truck transportation,2519
5000,Arkansas,41,      Transit and ground passenger transportation,50
5000,Arkansas,42,      Pipeline transportation,85
5000,Arkansas,43,      Other transportation and support activities,551
5000,Arkansas,44,      Warehousing and storage,459
5000,Arkansas,45,    Information,4898
5000,Arkansas,46,      Publishing industries (except Internet),661
5000,Arkansas,47,      Motion picture and sound recording industries,118
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,3990
5000,Arkansas,49,"      Data processing, hosting, and other information services",129
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",13336
5000,Arkansas,51,      Finance and insurance,4397
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",2269
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",369
5000,Arkansas,54,        Insurance carriers and related activities,1372
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",388
5000,Arkansas,56,      Real estate and rental and leasing,8939
5000,Arkansas,57,        Real estate,7842
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1097
5000,Arkansas,59,    Professional and business services,8072
5000,Arkansas,60,"      Professional, scientific, and technical services",3381
5000,Arkansas,61,        Legal services,687
5000,Arkansas,62,        Computer systems design and related services,713
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1981
5000,Arkansas,64,      Management of companies and enterprises,2568
5000,Arkansas,65,      Administrative and support and waste management and remediation services,2123
5000,Arkansas,66,        Administrative and support services,1895
5000,Arkansas,67,        Waste management and remediation services,228
5000,Arkansas,68,"    Educational services, health care, and social assistance",7408
5000,Arkansas,69,      Educational services,428
5000,Arkansas,70,      Health care and social assistance,6980
5000,Arkansas,71,        Ambulatory health care services,3301
5000,Arkansas,72,"        Hospitals, nursing, and residential care facilities",2934
5000,Arkansas,73,        Social assistance,745
5000,Arkansas,74,"    Arts, entertainment, recreation, accommodation, and food services",2626
5000,Arkansas,75,"      Arts, entertainment, and recreation",344
5000,Arkansas,76,"        Performing arts, spectator sports, museums, and related activities",137
5000,Arkansas,77,"        Amusement, gambling, and recreation industries",207
5000,Arkansas,78,      Accommodation and food services,2282
5000,Arkansas,79,        Accommodation,514
5000,Arkansas,80,        Food services and drinking places,1768
5000,Arkansas,81,    Other services (except government and government enterprises),2224
5000,Arkansas,82,  Government and government enterprises,12859
5000,Arkansas,83,    Federal civilian,2150
5000,Arkansas,84,    Military,999
5000,Arkansas,85,    State and local,9710
5000,Arkansas,86,Addenda:,
5000,Arkansas,86,Natural resources and mining,4794
5000,Arkansas,87,Trade,13685
5000,Arkansas,88,Transportation and utilities,6643
5000,Arkansas,89,Private goods-producing industries,25633
5000,Arkansas,90,Private services-providing industries,58892
6000,California,1,All industry total,1956523
6000,California,2,  Private industries,1709628
6000,California,3,"    Agriculture, forestry, fishing, and hunting",27607
6000,California,4,      Farms,20204
6000,California,5,"      Forestry, fishing, and related activities",7403
6000,California,6,"    Mining, quarrying, and oil and gas extraction",21369
6000,California,7,      Oil and gas extraction,18068
6000,California,8,      Mining (except oil and gas),1735
6000,California,9,      Support activities for mining,1566
6000,California,10,    Utilities,25976
6000,California,11,    Construction,94630
6000,California,12,    Manufacturing,231867
6000,California,13,      Durable goods manufacturing,130461
6000,California,14,        Wood product manufacturing,1912
6000,California,15,        Nonmetallic mineral product manufacturing,4386
6000,California,16,        Primary metal manufacturing,2010
6000,California,17,        Fabricated metal product manufacturing,12459
6000,California,18,        Machinery manufacturing,10677
6000,California,19,        Computer and electronic product manufacturing,60560
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3543
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4896
6000,California,22,        Other transportation equipment manufacturing,14546
6000,California,23,        Furniture and related product manufacturing,3278
6000,California,24,        Miscellaneous manufacturing,12193
6000,California,25,      Nondurable goods manufacturing,101406
6000,California,26,        Food and beverage and tobacco products manufacturing,20484
6000,California,27,        Textile mills and textile product mills,1139
6000,California,28,"        Apparel, leather, and allied product manufacturing",3526
6000,California,29,        Paper manufacturing,2865
6000,California,30,        Printing and related support activities,4599
6000,California,31,        Petroleum and coal products manufacturing,36153
6000,California,32,        Chemical manufacturing,28062
6000,California,33,        Plastics and rubber products manufacturing,4578
6000,California,34,    Wholesale trade,109531
6000,California,35,    Retail trade,124810
6000,California,36,    Transportation and warehousing,44410
6000,California,37,      Air transportation,8027
6000,California,38,      Rail transportation,1324
6000,California,39,      Water transportation,1266
6000,California,40,      Truck transportation,12947
6000,California,41,      Transit and ground passenger transportation,2569
6000,California,42,      Pipeline transportation,494
6000,California,43,      Other transportation and support activities,12972
6000,California,44,      Warehousing and storage,4812
6000,California,45,    Information,131735
6000,California,46,      Publishing industries (except Internet),26024
6000,California,47,      Motion picture and sound recording industries,37979
6000,California,48,      Broadcasting (except Internet) and telecommunications,53748
6000,California,49,"      Data processing, hosting, and other information services",13983
6000,California,50,"    Finance, insurance, real estate, rental, and leasing",421384
6000,California,51,      Finance and insurance,101983
6000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",43098
6000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",20656
6000,California,54,        Insurance carriers and related activities,35087
6000,California,55,"        Funds, trusts, and other financial vehicles",3143
6000,California,56,      Real estate and rental and leasing,319401
6000,California,57,        Real estate,297066
6000,California,58,        Rental and leasing services and lessors of nonfinancial intangible assets,22334
6000,California,59,    Professional and business services,239360
6000,California,60,"      Professional, scientific, and technical services",152517
6000,California,61,        Legal services,29202
6000,California,62,        Computer systems design and related services,28733
6000,California,63,"        Miscellaneous professional, scientific, and technical services",94581
6000,California,64,      Management of companies and enterprises,27569
6000,California,65,      Administrative and support and waste management and remediation services,59275
6000,California,66,        Administrative and support services,54847
6000,California,67,        Waste management and remediation services,4428
6000,California,68,"    Educational services, health care, and social assistance",114944
6000,California,69,      Educational services,15541
6000,California,70,      Health care and social assistance,99402
6000,California,71,        Ambulatory health care services,49877
6000,California,72,"        Hospitals, nursing, and residential care facilities",40573
6000,California,73,        Social assistance,8952
6000,California,74,"    Arts, entertainment, recreation, accommodation, and food services",76613
6000,California,75,"      Arts, entertainment, and recreation",26693
6000,California,76,"        Performing arts, spectator sports, museums, and related activities",18497
6000,California,77,"        Amusement, gambling, and recreation industries",8196
6000,California,78,      Accommodation and food services,49920
6000,California,79,        Accommodation,12955
6000,California,80,        Food services and drinking places,36965
6000,California,81,    Other services (except government and government enterprises),45392
6000,California,82,  Government and government enterprises,246895
6000,California,83,    Federal civilian,31730
6000,California,84,    Military,24974
6000,California,85,    State and local,190191
6000,California,86,Addenda:,
6000,California,86,Natural resources and mining,48976
6000,California,87,Trade,234342
6000,California,88,Transportation and utilities,70386
6000,California,89,Private goods-producing industries,375472
6000,California,90,Private services-providing industries,1334155
8000,Colorado,1,All industry total,245949
8000,Colorado,2,  Private industries,216076
8000,Colorado,3,"    Agriculture, forestry, fishing, and hunting",2326
8000,Colorado,4,      Farms,2103
8000,Colorado,5,"      Forestry, fishing, and related activities",223
8000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",11289
8000,Colorado,7,      Oil and gas extraction,6892
8000,Colorado,8,      Mining (except oil and gas),2111
8000,Colorado,9,      Support activities for mining,2285
8000,Colorado,10,    Utilities,3094
8000,Colorado,11,    Construction,14266
8000,Colorado,12,    Manufacturing,19161
8000,Colorado,13,      Durable goods manufacturing,12428
8000,Colorado,14,        Wood product manufacturing,263
8000,Colorado,15,        Nonmetallic mineral product manufacturing,865
8000,Colorado,16,        Primary metal manufacturing,310
8000,Colorado,17,        Fabricated metal product manufacturing,1359
8000,Colorado,18,        Machinery manufacturing,1027
8000,Colorado,19,        Computer and electronic product manufacturing,4944
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",273
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",138
8000,Colorado,22,        Other transportation equipment manufacturing,1442
8000,Colorado,23,        Furniture and related product manufacturing,430
