Fips,Area,IndCode,Industry,2003
1000,Alabama,8,      Mining (except oil and gas),774
1000,Alabama,9,      Support activities for mining,60
1000,Alabama,10,    Utilities,3653
1000,Alabama,11,    Construction,6472
1000,Alabama,12,    Manufacturing,21957
1000,Alabama,13,      Durable goods manufacturing,12134
1000,Alabama,14,        Wood product manufacturing,985
1000,Alabama,15,        Nonmetallic mineral product manufacturing,724
1000,Alabama,16,        Primary metal manufacturing,1356
1000,Alabama,17,        Fabricated metal product manufacturing,1713
1000,Alabama,18,        Machinery manufacturing,497
1000,Alabama,19,        Computer and electronic product manufacturing,1159
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",671
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2848
1000,Alabama,22,        Other transportation equipment manufacturing,1194
1000,Alabama,23,        Furniture and related product manufacturing,641
1000,Alabama,24,        Miscellaneous manufacturing,347
1000,Alabama,25,      Nondurable goods manufacturing,9823
1000,Alabama,26,        Food and beverage and tobacco products manufacturing,1874
1000,Alabama,27,        Textile mills and textile product mills,1006
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",658
1000,Alabama,29,        Paper manufacturing,1943
1000,Alabama,30,        Printing and related support activities,363
1000,Alabama,31,        Petroleum and coal products manufacturing,685
1000,Alabama,32,        Chemical manufacturing,2279
1000,Alabama,33,        Plastics and rubber products manufacturing,1016
1000,Alabama,34,    Wholesale trade,7633
1000,Alabama,35,    Retail trade,10414
1000,Alabama,36,    Transportation and warehousing,3428
1000,Alabama,37,      Air transportation,68
1000,Alabama,38,      Rail transportation,399
1000,Alabama,39,      Water transportation,84
1000,Alabama,40,      Truck transportation,1785
1000,Alabama,41,      Transit and ground passenger transportation,65
1000,Alabama,42,      Pipeline transportation,72
1000,Alabama,43,      Other transportation and support activities,679
1000,Alabama,44,      Warehousing and storage,276
1000,Alabama,45,    Information,4455
1000,Alabama,46,      Publishing industries (except Internet),732
1000,Alabama,47,      Motion picture and sound recording industries,125
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3399
1000,Alabama,49,"      Data processing, hosting, and other information services",200
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",22282
1000,Alabama,51,      Finance and insurance,8775
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5939
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",416
1000,Alabama,54,        Insurance carriers and related activities,2383
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",36
1000,Alabama,56,      Real estate and rental and leasing,13506
1000,Alabama,57,        Real estate,12039
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1468
1000,Alabama,59,    Professional and business services,11295
1000,Alabama,60,"      Professional, scientific, and technical services",7375
1000,Alabama,61,        Legal services,1657
1000,Alabama,62,        Computer systems design and related services,1259
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",4459
1000,Alabama,64,      Management of companies and enterprises,906
1000,Alabama,65,      Administrative and support and waste management and remediation services,3014
1000,Alabama,66,        Administrative and support services,2760
1000,Alabama,67,        Waste management and remediation services,254
1000,Alabama,68,"    Educational services, health care, and social assistance",9279
1000,Alabama,69,      Educational services,590
1000,Alabama,70,      Health care and social assistance,8689
1000,Alabama,71,        Ambulatory health care services,4989
1000,Alabama,72,"        Hospitals, nursing, and residential care facilities",3120
1000,Alabama,73,        Social assistance,580
1000,Alabama,74,"    Arts, entertainment, recreation, accommodation, and food services",3535
1000,Alabama,75,"      Arts, entertainment, and recreation",483
1000,Alabama,76,"        Performing arts, spectator sports, museums, and related activities",202
1000,Alabama,77,"        Amusement, gambling, and recreation industries",281
1000,Alabama,78,      Accommodation and food services,3052
1000,Alabama,79,        Accommodation,488
1000,Alabama,80,        Food services and drinking places,2564
1000,Alabama,81,    Other services (except government and government enterprises),3520
1000,Alabama,82,  Government and government enterprises,22671
1000,Alabama,83,    Federal civilian,5523
1000,Alabama,84,    Military,2619
1000,Alabama,85,    State and local,14529
1000,Alabama,86,Addenda:,
1000,Alabama,86,Natural resources and mining,3794
1000,Alabama,87,Trade,18047
1000,Alabama,88,Transportation and utilities,7081
1000,Alabama,89,Private goods-producing industries,32223
1000,Alabama,90,Private services-providing industries,79494
2000,Alaska,1,All industry total,32039
2000,Alaska,2,  Private industries,25190
2000,Alaska,3,"    Agriculture, forestry, fishing, and hunting",358
2000,Alaska,4,      Farms,20
2000,Alaska,5,"      Forestry, fishing, and related activities",338
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",5266
2000,Alaska,7,      Oil and gas extraction,4344
2000,Alaska,8,      Mining (except oil and gas),309
2000,Alaska,9,      Support activities for mining,614
2000,Alaska,10,    Utilities,435
2000,Alaska,11,    Construction,1718
2000,Alaska,12,    Manufacturing,1147
2000,Alaska,13,      Durable goods manufacturing,132
2000,Alaska,14,        Wood product manufacturing,10
2000,Alaska,15,        Nonmetallic mineral product manufacturing,59
2000,Alaska,16,        Primary metal manufacturing,1
2000,Alaska,17,        Fabricated metal product manufacturing,27
2000,Alaska,18,        Machinery manufacturing,6
2000,Alaska,19,        Computer and electronic product manufacturing,6
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",2
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1
2000,Alaska,22,        Other transportation equipment manufacturing,7
2000,Alaska,23,        Furniture and related product manufacturing,6
2000,Alaska,24,        Miscellaneous manufacturing,8
2000,Alaska,25,      Nondurable goods manufacturing,1015
2000,Alaska,26,        Food and beverage and tobacco products manufacturing,379
2000,Alaska,27,        Textile mills and textile product mills,2
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",1
2000,Alaska,29,        Paper manufacturing,(L)
2000,Alaska,30,        Printing and related support activities,23
2000,Alaska,31,        Petroleum and coal products manufacturing,540
2000,Alaska,32,        Chemical manufacturing,63
2000,Alaska,33,        Plastics and rubber products manufacturing,8
2000,Alaska,34,    Wholesale trade,745
2000,Alaska,35,    Retail trade,1819
2000,Alaska,36,    Transportation and warehousing,3216
2000,Alaska,37,      Air transportation,576
2000,Alaska,38,      Rail transportation,0
2000,Alaska,39,      Water transportation,120
2000,Alaska,40,      Truck transportation,216
2000,Alaska,41,      Transit and ground passenger transportation,82
2000,Alaska,42,      Pipeline transportation,1765
2000,Alaska,43,      Other transportation and support activities,434
2000,Alaska,44,      Warehousing and storage,23
2000,Alaska,45,    Information,901
2000,Alaska,46,      Publishing industries (except Internet),117
2000,Alaska,47,      Motion picture and sound recording industries,21
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,735
2000,Alaska,49,"      Data processing, hosting, and other information services",28
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",3997
2000,Alaska,51,      Finance and insurance,1167
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",545
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",48
2000,Alaska,54,        Insurance carriers and related activities,488
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",87
2000,Alaska,56,      Real estate and rental and leasing,2830
2000,Alaska,57,        Real estate,2525
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,304
2000,Alaska,59,    Professional and business services,1940
2000,Alaska,60,"      Professional, scientific, and technical services",1138
2000,Alaska,61,        Legal services,151
2000,Alaska,62,        Computer systems design and related services,92
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",895
2000,Alaska,64,      Management of companies and enterprises,181
2000,Alaska,65,      Administrative and support and waste management and remediation services,621
2000,Alaska,66,        Administrative and support services,507
2000,Alaska,67,        Waste management and remediation services,114
2000,Alaska,68,"    Educational services, health care, and social assistance",1851
2000,Alaska,69,      Educational services,108
2000,Alaska,70,      Health care and social assistance,1743
2000,Alaska,71,        Ambulatory health care services,884
2000,Alaska,72,"        Hospitals, nursing, and residential care facilities",575
2000,Alaska,73,        Social assistance,283
2000,Alaska,74,"    Arts, entertainment, recreation, accommodation, and food services",1128
2000,Alaska,75,"      Arts, entertainment, and recreation",147
2000,Alaska,76,"        Performing arts, spectator sports, museums, and related activities",59
2000,Alaska,77,"        Amusement, gambling, and recreation industries",88
2000,Alaska,78,      Accommodation and food services,981
2000,Alaska,79,        Accommodation,327
2000,Alaska,80,        Food services and drinking places,653
2000,Alaska,81,    Other services (except government and government enterprises),668
2000,Alaska,82,  Government and government enterprises,6849
2000,Alaska,83,    Federal civilian,1586
2000,Alaska,84,    Military,1356
2000,Alaska,85,    State and local,3907
2000,Alaska,86,Addenda:,
2000,Alaska,86,Natural resources and mining,5625
2000,Alaska,87,Trade,2564
2000,Alaska,88,Transportation and utilities,3651
2000,Alaska,89,Private goods-producing industries,8490
2000,Alaska,90,Private services-providing industries,16700
4000,Arizona,1,All industry total,192685
4000,Arizona,2,  Private industries,166857
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",1636
4000,Arizona,4,      Farms,1228
4000,Arizona,5,"      Forestry, fishing, and related activities",408
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1386
4000,Arizona,7,      Oil and gas extraction,(L)
4000,Arizona,8,      Mining (except oil and gas),1370
4000,Arizona,9,      Support activities for mining,16
4000,Arizona,10,    Utilities,3572
4000,Arizona,11,    Construction,12290
4000,Arizona,12,    Manufacturing,24945
4000,Arizona,13,      Durable goods manufacturing,22320
4000,Arizona,14,        Wood product manufacturing,331
4000,Arizona,15,        Nonmetallic mineral product manufacturing,691
4000,Arizona,16,        Primary metal manufacturing,457
4000,Arizona,17,        Fabricated metal product manufacturing,1241
4000,Arizona,18,        Machinery manufacturing,606
4000,Arizona,19,        Computer and electronic product manufacturing,13636
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",220
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",380
4000,Arizona,22,        Other transportation equipment manufacturing,3681
4000,Arizona,23,        Furniture and related product manufacturing,345
4000,Arizona,24,        Miscellaneous manufacturing,732
4000,Arizona,25,      Nondurable goods manufacturing,2626
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,1151
4000,Arizona,27,        Textile mills and textile product mills,78
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",36
4000,Arizona,29,        Paper manufacturing,196
4000,Arizona,30,        Printing and related support activities,362
4000,Arizona,31,        Petroleum and coal products manufacturing,46
4000,Arizona,32,        Chemical manufacturing,385
4000,Arizona,33,        Plastics and rubber products manufacturing,371
4000,Arizona,34,    Wholesale trade,10751
4000,Arizona,35,    Retail trade,15463
4000,Arizona,36,    Transportation and warehousing,4945
4000,Arizona,37,      Air transportation,1462
4000,Arizona,38,      Rail transportation,440
4000,Arizona,39,      Water transportation,8
4000,Arizona,40,      Truck transportation,1369
4000,Arizona,41,      Transit and ground passenger transportation,283
4000,Arizona,42,      Pipeline transportation,44
4000,Arizona,43,      Other transportation and support activities,936
4000,Arizona,44,      Warehousing and storage,402
4000,Arizona,45,    Information,6529
4000,Arizona,46,      Publishing industries (except Internet),1293
4000,Arizona,47,      Motion picture and sound recording industries,307
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,3987
4000,Arizona,49,"      Data processing, hosting, and other information services",943
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",41177
4000,Arizona,51,      Finance and insurance,14881
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",8556
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1017
4000,Arizona,54,        Insurance carriers and related activities,4874
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",434
4000,Arizona,56,      Real estate and rental and leasing,26296
4000,Arizona,57,        Real estate,22910
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3386
4000,Arizona,59,    Professional and business services,19141
4000,Arizona,60,"      Professional, scientific, and technical services",9430
4000,Arizona,61,        Legal services,1632
4000,Arizona,62,        Computer systems design and related services,1198
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",6599
4000,Arizona,64,      Management of companies and enterprises,1881
4000,Arizona,65,      Administrative and support and waste management and remediation services,7831
4000,Arizona,66,        Administrative and support services,7124
4000,Arizona,67,        Waste management and remediation services,706
4000,Arizona,68,"    Educational services, health care, and social assistance",12876
4000,Arizona,69,      Educational services,1247
4000,Arizona,70,      Health care and social assistance,11629
4000,Arizona,71,        Ambulatory health care services,6540
4000,Arizona,72,"        Hospitals, nursing, and residential care facilities",4171
4000,Arizona,73,        Social assistance,917
4000,Arizona,74,"    Arts, entertainment, recreation, accommodation, and food services",8079
4000,Arizona,75,"      Arts, entertainment, and recreation",2130
4000,Arizona,76,"        Performing arts, spectator sports, museums, and related activities",1467
4000,Arizona,77,"        Amusement, gambling, and recreation industries",663
4000,Arizona,78,      Accommodation and food services,5950
4000,Arizona,79,        Accommodation,1937
4000,Arizona,80,        Food services and drinking places,4012
4000,Arizona,81,    Other services (except government and government enterprises),4066
4000,Arizona,82,  Government and government enterprises,25828
4000,Arizona,83,    Federal civilian,4468
4000,Arizona,84,    Military,2498
4000,Arizona,85,    State and local,18861
4000,Arizona,86,Addenda:,
4000,Arizona,86,Natural resources and mining,3022
4000,Arizona,87,Trade,26213
4000,Arizona,88,Transportation and utilities,8517
4000,Arizona,89,Private goods-producing industries,40257
4000,Arizona,90,Private services-providing industries,126599
5000,Arkansas,1,All industry total,78774
5000,Arkansas,2,  Private industries,68691
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",2715
5000,Arkansas,4,      Farms,2265
5000,Arkansas,5,"      Forestry, fishing, and related activities",450
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",427
5000,Arkansas,7,      Oil and gas extraction,142
5000,Arkansas,8,      Mining (except oil and gas),170
5000,Arkansas,9,      Support activities for mining,115
5000,Arkansas,10,    Utilities,1777
5000,Arkansas,11,    Construction,3488
5000,Arkansas,12,    Manufacturing,15351
5000,Arkansas,13,      Durable goods manufacturing,7620
5000,Arkansas,14,        Wood product manufacturing,750
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,294
5000,Arkansas,16,        Primary metal manufacturing,799
5000,Arkansas,17,        Fabricated metal product manufacturing,1467
5000,Arkansas,18,        Machinery manufacturing,1003
5000,Arkansas,19,        Computer and electronic product manufacturing,337
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",1407
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",556
5000,Arkansas,22,        Other transportation equipment manufacturing,270
5000,Arkansas,23,        Furniture and related product manufacturing,389
5000,Arkansas,24,        Miscellaneous manufacturing,347
5000,Arkansas,25,      Nondurable goods manufacturing,7732
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,3913
5000,Arkansas,27,        Textile mills and textile product mills,99
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",145
5000,Arkansas,29,        Paper manufacturing,1125
5000,Arkansas,30,        Printing and related support activities,207
5000,Arkansas,31,        Petroleum and coal products manufacturing,491
5000,Arkansas,32,        Chemical manufacturing,605
5000,Arkansas,33,        Plastics and rubber products manufacturing,1148
5000,Arkansas,34,    Wholesale trade,4992
5000,Arkansas,35,    Retail trade,5852
5000,Arkansas,36,    Transportation and warehousing,3736
5000,Arkansas,37,      Air transportation,105
5000,Arkansas,38,      Rail transportation,425
5000,Arkansas,39,      Water transportation,4
5000,Arkansas,40,      Truck transportation,2141
5000,Arkansas,41,      Transit and ground passenger transportation,39
5000,Arkansas,42,      Pipeline transportation,100
5000,Arkansas,43,      Other transportation and support activities,475
5000,Arkansas,44,      Warehousing and storage,447
5000,Arkansas,45,    Information,3322
5000,Arkansas,46,      Publishing industries (except Internet),568
5000,Arkansas,47,      Motion picture and sound recording industries,96
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,2471
5000,Arkansas,49,"      Data processing, hosting, and other information services",188
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",10809
5000,Arkansas,51,      Finance and insurance,3473
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1777
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",363
5000,Arkansas,54,        Insurance carriers and related activities,1296
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",37
5000,Arkansas,56,      Real estate and rental and leasing,7335
5000,Arkansas,57,        Real estate,6621
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,715
5000,Arkansas,59,    Professional and business services,6199
5000,Arkansas,60,"      Professional, scientific, and technical services",2703
5000,Arkansas,61,        Legal services,557
5000,Arkansas,62,        Computer systems design and related services,586
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1560
5000,Arkansas,64,      Management of companies and enterprises,1940
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1556
5000,Arkansas,66,        Administrative and support services,1289
5000,Arkansas,67,        Waste management and remediation services,267
5000,Arkansas,68,"    Educational services, health care, and social assistance",5932
5000,Arkansas,69,      Educational services,334
5000,Arkansas,70,      Health care and social assistance,5598
5000,Arkansas,71,        Ambulatory health care services,2661
5000,Arkansas,72,"        Hospitals, nursing, and residential care facilities",2421
5000,Arkansas,73,        Social assistance,516
5000,Arkansas,74,"    Arts, entertainment, recreation, accommodation, and food services",2115
5000,Arkansas,75,"      Arts, entertainment, and recreation",267
5000,Arkansas,76,"        Performing arts, spectator sports, museums, and related activities",85
5000,Arkansas,77,"        Amusement, gambling, and recreation industries",182
5000,Arkansas,78,      Accommodation and food services,1848
5000,Arkansas,79,        Accommodation,419
5000,Arkansas,80,        Food services and drinking places,1430
5000,Arkansas,81,    Other services (except government and government enterprises),1975
5000,Arkansas,82,  Government and government enterprises,10083
5000,Arkansas,83,    Federal civilian,1788
5000,Arkansas,84,    Military,780
5000,Arkansas,85,    State and local,7515
5000,Arkansas,86,Addenda:,
5000,Arkansas,86,Natural resources and mining,3142
5000,Arkansas,87,Trade,10844
5000,Arkansas,88,Transportation and utilities,5514
5000,Arkansas,89,Private goods-producing industries,21981
5000,Arkansas,90,Private services-providing industries,46710
6000,California,1,All industry total,1523473
6000,California,2,  Private industries,1324365
6000,California,3,"    Agriculture, forestry, fishing, and hunting",21292
6000,California,4,      Farms,16198
6000,California,5,"      Forestry, fishing, and related activities",5093
6000,California,6,"    Mining, quarrying, and oil and gas extraction",7010
6000,California,7,      Oil and gas extraction,5159
6000,California,8,      Mining (except oil and gas),1135
6000,California,9,      Support activities for mining,716
6000,California,10,    Utilities,21320
6000,California,11,    Construction,67162
6000,California,12,    Manufacturing,177187
6000,California,13,      Durable goods manufacturing,111940
6000,California,14,        Wood product manufacturing,2159
6000,California,15,        Nonmetallic mineral product manufacturing,3752
6000,California,16,        Primary metal manufacturing,2116
6000,California,17,        Fabricated metal product manufacturing,9752
6000,California,18,        Machinery manufacturing,8521
6000,California,19,        Computer and electronic product manufacturing,52906
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3006
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",5082
6000,California,22,        Other transportation equipment manufacturing,10752
6000,California,23,        Furniture and related product manufacturing,3201
6000,California,24,        Miscellaneous manufacturing,10694
6000,California,25,      Nondurable goods manufacturing,65246
6000,California,26,        Food and beverage and tobacco products manufacturing,17760
6000,California,27,        Textile mills and textile product mills,1092
6000,California,28,"        Apparel, leather, and allied product manufacturing",3498
6000,California,29,        Paper manufacturing,2284
6000,California,30,        Printing and related support activities,4274
6000,California,31,        Petroleum and coal products manufacturing,14313
6000,California,32,        Chemical manufacturing,17633
6000,California,33,        Plastics and rubber products manufacturing,4392
6000,California,34,    Wholesale trade,80814
6000,California,35,    Retail trade,109956
6000,California,36,    Transportation and warehousing,34490
6000,California,37,      Air transportation,5782
6000,California,38,      Rail transportation,1016
6000,California,39,      Water transportation,862
6000,California,40,      Truck transportation,10628
6000,California,41,      Transit and ground passenger transportation,2088
6000,California,42,      Pipeline transportation,145
6000,California,43,      Other transportation and support activities,10625
6000,California,44,      Warehousing and storage,3344
6000,California,45,    Information,101849
6000,California,46,      Publishing industries (except Internet),18787
6000,California,47,      Motion picture and sound recording industries,37809
6000,California,48,      Broadcasting (except Internet) and telecommunications,34817
6000,California,49,"      Data processing, hosting, and other information services",10437
6000,California,50,"    Finance, insurance, real estate, rental, and leasing",330869
6000,California,51,      Finance and insurance,89164
6000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",43471
6000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",16465
6000,California,54,        Insurance carriers and related activities,26590
6000,California,55,"        Funds, trusts, and other financial vehicles",2638
6000,California,56,      Real estate and rental and leasing,241705
6000,California,57,        Real estate,226206
6000,California,58,        Rental and leasing services and lessors of nonfinancial intangible assets,15499
6000,California,59,    Professional and business services,177835
6000,California,60,"      Professional, scientific, and technical services",114576
6000,California,61,        Legal services,21514
6000,California,62,        Computer systems design and related services,20236
6000,California,63,"        Miscellaneous professional, scientific, and technical services",72826
6000,California,64,      Management of companies and enterprises,25675
6000,California,65,      Administrative and support and waste management and remediation services,37585
6000,California,66,        Administrative and support services,33627
6000,California,67,        Waste management and remediation services,3958
6000,California,68,"    Educational services, health care, and social assistance",91353
6000,California,69,      Educational services,11821
6000,California,70,      Health care and social assistance,79532
6000,California,71,        Ambulatory health care services,39996
6000,California,72,"        Hospitals, nursing, and residential care facilities",31927
6000,California,73,        Social assistance,7608
6000,California,74,"    Arts, entertainment, recreation, accommodation, and food services",63886
6000,California,75,"      Arts, entertainment, and recreation",22744
6000,California,76,"        Performing arts, spectator sports, museums, and related activities",17015
6000,California,77,"        Amusement, gambling, and recreation industries",5729
6000,California,78,      Accommodation and food services,41142
6000,California,79,        Accommodation,9614
6000,California,80,        Food services and drinking places,31528
6000,California,81,    Other services (except government and government enterprises),39342
6000,California,82,  Government and government enterprises,199109
6000,California,83,    Federal civilian,28393
6000,California,84,    Military,19973
6000,California,85,    State and local,150742
6000,California,86,Addenda:,
6000,California,86,Natural resources and mining,28302
6000,California,87,Trade,190770
6000,California,88,Transportation and utilities,55810
6000,California,89,Private goods-producing industries,272650
6000,California,90,Private services-providing industries,1051714
8000,Colorado,1,All industry total,198811
8000,Colorado,2,  Private industries,172577
8000,Colorado,3,"    Agriculture, forestry, fishing, and hunting",1606
8000,Colorado,4,      Farms,1435
8000,Colorado,5,"      Forestry, fishing, and related activities",171
8000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",4330
8000,Colorado,7,      Oil and gas extraction,2975
8000,Colorado,8,      Mining (except oil and gas),982
8000,Colorado,9,      Support activities for mining,373
8000,Colorado,10,    Utilities,2488
8000,Colorado,11,    Construction,11603
8000,Colorado,12,    Manufacturing,14546
8000,Colorado,13,      Durable goods manufacturing,9508
8000,Colorado,14,        Wood product manufacturing,141
8000,Colorado,15,        Nonmetallic mineral product manufacturing,692
8000,Colorado,16,        Primary metal manufacturing,254
8000,Colorado,17,        Fabricated metal product manufacturing,1113
8000,Colorado,18,        Machinery manufacturing,651
8000,Colorado,19,        Computer and electronic product manufacturing,4194
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",169
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",157
8000,Colorado,22,        Other transportation equipment manufacturing,804
8000,Colorado,23,        Furniture and related product manufacturing,363
8000,Colorado,24,        Miscellaneous manufacturing,970
