Fips,Area,IndCode,Industry,2014
0,United States,77,"        Amusement, gambling, and recreation industries",79460
0,United States,78,      Accommodation and food services,491276
0,United States,79,        Accommodation,140533
0,United States,80,        Food services and drinking places,350743
0,United States,81,    Other services (except government and government enterprises),383215
0,United States,82,  Government and government enterprises,2162687
0,United States,83,    Federal civilian,396652
0,United States,84,    Military,205700
0,United States,85,    State and local,1560335
0,United States,86,Addenda:,
0,United States,86,Natural resources and mining,684992
0,United States,87,Trade,2057277
0,United States,88,Transportation and utilities,794622
0,United States,89,Private goods-producing industries,3470918
0,United States,90,Private services-providing industries,11678703
1000,Alabama,1,All industry total,193966
1000,Alabama,2,  Private industries,161020
1000,Alabama,3,"    Agriculture, forestry, fishing, and hunting",2814
1000,Alabama,4,      Farms,2181
1000,Alabama,5,"      Forestry, fishing, and related activities",634
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",2951
1000,Alabama,7,      Oil and gas extraction,786
1000,Alabama,8,      Mining (except oil and gas),2052
1000,Alabama,9,      Support activities for mining,113
1000,Alabama,10,    Utilities,5148
1000,Alabama,11,    Construction,7105
1000,Alabama,12,    Manufacturing,35134
1000,Alabama,13,      Durable goods manufacturing,20582
1000,Alabama,14,        Wood product manufacturing,1033
1000,Alabama,15,        Nonmetallic mineral product manufacturing,783
1000,Alabama,16,        Primary metal manufacturing,3776
1000,Alabama,17,        Fabricated metal product manufacturing,2283
1000,Alabama,18,        Machinery manufacturing,975
1000,Alabama,19,        Computer and electronic product manufacturing,1190
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",663
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",6041
1000,Alabama,22,        Other transportation equipment manufacturing,2616
1000,Alabama,23,        Furniture and related product manufacturing,730
1000,Alabama,24,        Miscellaneous manufacturing,492
1000,Alabama,25,      Nondurable goods manufacturing,14553
1000,Alabama,26,        Food and beverage and tobacco products manufacturing,2383
1000,Alabama,27,        Textile mills and textile product mills,706
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",195
1000,Alabama,29,        Paper manufacturing,2892
1000,Alabama,30,        Printing and related support activities,246
1000,Alabama,31,        Petroleum and coal products manufacturing,2408
1000,Alabama,32,        Chemical manufacturing,4336
1000,Alabama,33,        Plastics and rubber products manufacturing,1387
1000,Alabama,34,    Wholesale trade,11051
1000,Alabama,35,    Retail trade,13271
1000,Alabama,36,    Transportation and warehousing,5160
1000,Alabama,37,      Air transportation,127
1000,Alabama,38,      Rail transportation,774
1000,Alabama,39,      Water transportation,245
1000,Alabama,40,      Truck transportation,2082
1000,Alabama,41,      Transit and ground passenger transportation,101
1000,Alabama,42,      Pipeline transportation,116
1000,Alabama,43,      Other transportation and support activities,1026
1000,Alabama,44,      Warehousing and storage,688
1000,Alabama,45,    Information,4187
1000,Alabama,46,      Publishing industries (except Internet),960
1000,Alabama,47,      Motion picture and sound recording industries,123
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,2929
1000,Alabama,49,"      Data processing, hosting, and other information services",176
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",31021
1000,Alabama,51,      Finance and insurance,10519
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5658
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",725
1000,Alabama,54,        Insurance carriers and related activities,4007
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",129
1000,Alabama,56,      Real estate and rental and leasing,20502
1000,Alabama,57,        Real estate,18671
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1830
1000,Alabama,59,    Professional and business services,17788
1000,Alabama,60,"      Professional, scientific, and technical services",10853
1000,Alabama,61,        Legal services,2091
1000,Alabama,62,        Computer systems design and related services,2458
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",6304
1000,Alabama,64,      Management of companies and enterprises,1781
1000,Alabama,65,      Administrative and support and waste management and remediation services,5154
1000,Alabama,66,        Administrative and support services,4710
1000,Alabama,67,        Waste management and remediation services,444
1000,Alabama,68,"    Educational services, health care, and social assistance",14726
1000,Alabama,69,      Educational services,1026
1000,Alabama,70,      Health care and social assistance,13700
1000,Alabama,71,        Ambulatory health care services,8051
1000,Alabama,72,"        Hospitals, nursing, and residential care facilities",4920
1000,Alabama,73,        Social assistance,730
1000,Alabama,74,"    Arts, entertainment, recreation, accommodation, and food services",5687
1000,Alabama,75,"      Arts, entertainment, and recreation",671
1000,Alabama,76,"        Performing arts, spectator sports, museums, and related activities",245
1000,Alabama,77,"        Amusement, gambling, and recreation industries",426
1000,Alabama,78,      Accommodation and food services,5016
1000,Alabama,79,        Accommodation,810
1000,Alabama,80,        Food services and drinking places,4206
1000,Alabama,81,    Other services (except government and government enterprises),4976
1000,Alabama,82,  Government and government enterprises,32946
1000,Alabama,83,    Federal civilian,8070
1000,Alabama,84,    Military,4124
1000,Alabama,85,    State and local,20752
1000,Alabama,86,Addenda:,
1000,Alabama,86,Natural resources and mining,5766
1000,Alabama,87,Trade,24323
1000,Alabama,88,Transportation and utilities,10308
1000,Alabama,89,Private goods-producing industries,48005
1000,Alabama,90,Private services-providing industries,113015
2000,Alaska,1,All industry total,58192
2000,Alaska,2,  Private industries,47836
2000,Alaska,3,"    Agriculture, forestry, fishing, and hunting",592
2000,Alaska,4,      Farms,19
2000,Alaska,5,"      Forestry, fishing, and related activities",573
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",16660
2000,Alaska,7,      Oil and gas extraction,12720
2000,Alaska,8,      Mining (except oil and gas),2059
2000,Alaska,9,      Support activities for mining,1882
2000,Alaska,10,    Utilities,736
2000,Alaska,11,    Construction,2150
2000,Alaska,12,    Manufacturing,1500
2000,Alaska,13,      Durable goods manufacturing,192
2000,Alaska,14,        Wood product manufacturing,39
2000,Alaska,15,        Nonmetallic mineral product manufacturing,34
2000,Alaska,16,        Primary metal manufacturing,2
2000,Alaska,17,        Fabricated metal product manufacturing,48
2000,Alaska,18,        Machinery manufacturing,11
2000,Alaska,19,        Computer and electronic product manufacturing,15
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",2
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4
2000,Alaska,22,        Other transportation equipment manufacturing,17
2000,Alaska,23,        Furniture and related product manufacturing,11
2000,Alaska,24,        Miscellaneous manufacturing,10
2000,Alaska,25,      Nondurable goods manufacturing,1308
2000,Alaska,26,        Food and beverage and tobacco products manufacturing,713
2000,Alaska,27,        Textile mills and textile product mills,6
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",1
2000,Alaska,29,        Paper manufacturing,(L)
2000,Alaska,30,        Printing and related support activities,22
2000,Alaska,31,        Petroleum and coal products manufacturing,525
2000,Alaska,32,        Chemical manufacturing,31
2000,Alaska,33,        Plastics and rubber products manufacturing,10
2000,Alaska,34,    Wholesale trade,1269
2000,Alaska,35,    Retail trade,2215
2000,Alaska,36,    Transportation and warehousing,5797
2000,Alaska,37,      Air transportation,735
2000,Alaska,38,      Rail transportation,0
2000,Alaska,39,      Water transportation,336
2000,Alaska,40,      Truck transportation,316
2000,Alaska,41,      Transit and ground passenger transportation,138
2000,Alaska,42,      Pipeline transportation,3399
2000,Alaska,43,      Other transportation and support activities,826
2000,Alaska,44,      Warehousing and storage,46
2000,Alaska,45,    Information,1252
2000,Alaska,46,      Publishing industries (except Internet),81
2000,Alaska,47,      Motion picture and sound recording industries,28
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,1109
2000,Alaska,49,"      Data processing, hosting, and other information services",34
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",6137
2000,Alaska,51,      Finance and insurance,1232
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",642
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",83
2000,Alaska,54,        Insurance carriers and related activities,377
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",130
2000,Alaska,56,      Real estate and rental and leasing,4904
2000,Alaska,57,        Real estate,4286
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,618
2000,Alaska,59,    Professional and business services,3504
2000,Alaska,60,"      Professional, scientific, and technical services",2025
2000,Alaska,61,        Legal services,186
2000,Alaska,62,        Computer systems design and related services,142
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1696
2000,Alaska,64,      Management of companies and enterprises,375
2000,Alaska,65,      Administrative and support and waste management and remediation services,1105
2000,Alaska,66,        Administrative and support services,894
2000,Alaska,67,        Waste management and remediation services,210
2000,Alaska,68,"    Educational services, health care, and social assistance",3445
2000,Alaska,69,      Educational services,134
2000,Alaska,70,      Health care and social assistance,3311
2000,Alaska,71,        Ambulatory health care services,1687
2000,Alaska,72,"        Hospitals, nursing, and residential care facilities",1197
2000,Alaska,73,        Social assistance,426
2000,Alaska,74,"    Arts, entertainment, recreation, accommodation, and food services",1704
2000,Alaska,75,"      Arts, entertainment, and recreation",281
2000,Alaska,76,"        Performing arts, spectator sports, museums, and related activities",80
2000,Alaska,77,"        Amusement, gambling, and recreation industries",201
2000,Alaska,78,      Accommodation and food services,1423
2000,Alaska,79,        Accommodation,592
2000,Alaska,80,        Food services and drinking places,831
2000,Alaska,81,    Other services (except government and government enterprises),874
2000,Alaska,82,  Government and government enterprises,10356
2000,Alaska,83,    Federal civilian,1980
2000,Alaska,84,    Military,2242
2000,Alaska,85,    State and local,6135
2000,Alaska,86,Addenda:,
2000,Alaska,86,Natural resources and mining,17252
2000,Alaska,87,Trade,3484
2000,Alaska,88,Transportation and utilities,6533
2000,Alaska,89,Private goods-producing industries,20902
2000,Alaska,90,Private services-providing industries,26934
4000,Arizona,1,All industry total,281069
4000,Arizona,2,  Private industries,242365
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",2344
4000,Arizona,4,      Farms,1742
4000,Arizona,5,"      Forestry, fishing, and related activities",603
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",7016
4000,Arizona,7,      Oil and gas extraction,38
4000,Arizona,8,      Mining (except oil and gas),6870
4000,Arizona,9,      Support activities for mining,109
4000,Arizona,10,    Utilities,5576
4000,Arizona,11,    Construction,11516
4000,Arizona,12,    Manufacturing,23473
4000,Arizona,13,      Durable goods manufacturing,19470
4000,Arizona,14,        Wood product manufacturing,232
4000,Arizona,15,        Nonmetallic mineral product manufacturing,744
4000,Arizona,16,        Primary metal manufacturing,884
4000,Arizona,17,        Fabricated metal product manufacturing,1547
4000,Arizona,18,        Machinery manufacturing,768
4000,Arizona,19,        Computer and electronic product manufacturing,8129
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",268
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",534
4000,Arizona,22,        Other transportation equipment manufacturing,4711
4000,Arizona,23,        Furniture and related product manufacturing,360
4000,Arizona,24,        Miscellaneous manufacturing,1293
4000,Arizona,25,      Nondurable goods manufacturing,4003
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,1868
4000,Arizona,27,        Textile mills and textile product mills,125
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",21
4000,Arizona,29,        Paper manufacturing,191
4000,Arizona,30,        Printing and related support activities,444
4000,Arizona,31,        Petroleum and coal products manufacturing,120
4000,Arizona,32,        Chemical manufacturing,788
4000,Arizona,33,        Plastics and rubber products manufacturing,446
4000,Arizona,34,    Wholesale trade,16264
4000,Arizona,35,    Retail trade,22190
4000,Arizona,36,    Transportation and warehousing,8563
4000,Arizona,37,      Air transportation,2701
4000,Arizona,38,      Rail transportation,957
4000,Arizona,39,      Water transportation,3
4000,Arizona,40,      Truck transportation,1891
4000,Arizona,41,      Transit and ground passenger transportation,582
4000,Arizona,42,      Pipeline transportation,75
4000,Arizona,43,      Other transportation and support activities,1774
4000,Arizona,44,      Warehousing and storage,578
4000,Arizona,45,    Information,8149
4000,Arizona,46,      Publishing industries (except Internet),1629
4000,Arizona,47,      Motion picture and sound recording industries,346
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,4703
4000,Arizona,49,"      Data processing, hosting, and other information services",1471
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",60701
4000,Arizona,51,      Finance and insurance,18035
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",8599
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",2212
4000,Arizona,54,        Insurance carriers and related activities,6812
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",411
4000,Arizona,56,      Real estate and rental and leasing,42666
4000,Arizona,57,        Real estate,38617
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,4049
4000,Arizona,59,    Professional and business services,32097
4000,Arizona,60,"      Professional, scientific, and technical services",15448
4000,Arizona,61,        Legal services,2531
4000,Arizona,62,        Computer systems design and related services,3007
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",9911
4000,Arizona,64,      Management of companies and enterprises,3783
4000,Arizona,65,      Administrative and support and waste management and remediation services,12866
4000,Arizona,66,        Administrative and support services,12123
4000,Arizona,67,        Waste management and remediation services,742
4000,Arizona,68,"    Educational services, health care, and social assistance",25971
4000,Arizona,69,      Educational services,3226
4000,Arizona,70,      Health care and social assistance,22745
4000,Arizona,71,        Ambulatory health care services,12486
4000,Arizona,72,"        Hospitals, nursing, and residential care facilities",8673
4000,Arizona,73,        Social assistance,1586
4000,Arizona,74,"    Arts, entertainment, recreation, accommodation, and food services",12386
4000,Arizona,75,"      Arts, entertainment, and recreation",2936
4000,Arizona,76,"        Performing arts, spectator sports, museums, and related activities",1550
4000,Arizona,77,"        Amusement, gambling, and recreation industries",1386
4000,Arizona,78,      Accommodation and food services,9450
4000,Arizona,79,        Accommodation,2798
4000,Arizona,80,        Food services and drinking places,6652
4000,Arizona,81,    Other services (except government and government enterprises),6119
4000,Arizona,82,  Government and government enterprises,38705
4000,Arizona,83,    Federal civilian,6721
4000,Arizona,84,    Military,3730
4000,Arizona,85,    State and local,28254
4000,Arizona,86,Addenda:,
4000,Arizona,86,Natural resources and mining,9361
4000,Arizona,87,Trade,38454
4000,Arizona,88,Transportation and utilities,14138
4000,Arizona,89,Private goods-producing industries,44350
4000,Arizona,90,Private services-providing industries,198015
5000,Arkansas,1,All industry total,117953
5000,Arkansas,2,  Private industries,102566
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",3939
5000,Arkansas,4,      Farms,3282
5000,Arkansas,5,"      Forestry, fishing, and related activities",657
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",4093
5000,Arkansas,7,      Oil and gas extraction,3009
5000,Arkansas,8,      Mining (except oil and gas),525
5000,Arkansas,9,      Support activities for mining,559
5000,Arkansas,10,    Utilities,2939
5000,Arkansas,11,    Construction,4244
5000,Arkansas,12,    Manufacturing,17560
5000,Arkansas,13,      Durable goods manufacturing,8138
5000,Arkansas,14,        Wood product manufacturing,911
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,400
5000,Arkansas,16,        Primary metal manufacturing,1355
5000,Arkansas,17,        Fabricated metal product manufacturing,1767
5000,Arkansas,18,        Machinery manufacturing,1043
5000,Arkansas,19,        Computer and electronic product manufacturing,320
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",567
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",461
5000,Arkansas,22,        Other transportation equipment manufacturing,852
5000,Arkansas,23,        Furniture and related product manufacturing,244
5000,Arkansas,24,        Miscellaneous manufacturing,218
5000,Arkansas,25,      Nondurable goods manufacturing,9423
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,3757
5000,Arkansas,27,        Textile mills and textile product mills,62
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",81
5000,Arkansas,29,        Paper manufacturing,1937
5000,Arkansas,30,        Printing and related support activities,203
5000,Arkansas,31,        Petroleum and coal products manufacturing,1016
5000,Arkansas,32,        Chemical manufacturing,1147
5000,Arkansas,33,        Plastics and rubber products manufacturing,1219
5000,Arkansas,34,    Wholesale trade,8483
5000,Arkansas,35,    Retail trade,8259
5000,Arkansas,36,    Transportation and warehousing,4999
5000,Arkansas,37,      Air transportation,90
5000,Arkansas,38,      Rail transportation,860
5000,Arkansas,39,      Water transportation,5
5000,Arkansas,40,      Truck transportation,2744
5000,Arkansas,41,      Transit and ground passenger transportation,78
5000,Arkansas,42,      Pipeline transportation,111
5000,Arkansas,43,      Other transportation and support activities,714
5000,Arkansas,44,      Warehousing and storage,399
5000,Arkansas,45,    Information,3983
5000,Arkansas,46,      Publishing industries (except Internet),690
5000,Arkansas,47,      Motion picture and sound recording industries,105
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,3014
5000,Arkansas,49,"      Data processing, hosting, and other information services",173
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",16835
5000,Arkansas,51,      Finance and insurance,5008
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",2305
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",509
5000,Arkansas,54,        Insurance carriers and related activities,1914
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",281
5000,Arkansas,56,      Real estate and rental and leasing,11827
5000,Arkansas,57,        Real estate,10675
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1151
5000,Arkansas,59,    Professional and business services,11477
5000,Arkansas,60,"      Professional, scientific, and technical services",3885
5000,Arkansas,61,        Legal services,745
5000,Arkansas,62,        Computer systems design and related services,912
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",2227
5000,Arkansas,64,      Management of companies and enterprises,4599
5000,Arkansas,65,      Administrative and support and waste management and remediation services,2993
5000,Arkansas,66,        Administrative and support services,2717
5000,Arkansas,67,        Waste management and remediation services,275
5000,Arkansas,68,"    Educational services, health care, and social assistance",9789
5000,Arkansas,69,      Educational services,626
5000,Arkansas,70,      Health care and social assistance,9163
5000,Arkansas,71,        Ambulatory health care services,4319
5000,Arkansas,72,"        Hospitals, nursing, and residential care facilities",3729
5000,Arkansas,73,        Social assistance,1116
5000,Arkansas,74,"    Arts, entertainment, recreation, accommodation, and food services",3361
5000,Arkansas,75,"      Arts, entertainment, and recreation",477
5000,Arkansas,76,"        Performing arts, spectator sports, museums, and related activities",188
5000,Arkansas,77,"        Amusement, gambling, and recreation industries",290
5000,Arkansas,78,      Accommodation and food services,2884
5000,Arkansas,79,        Accommodation,503
5000,Arkansas,80,        Food services and drinking places,2381
5000,Arkansas,81,    Other services (except government and government enterprises),2604
5000,Arkansas,82,  Government and government enterprises,15387
5000,Arkansas,83,    Federal civilian,2287
5000,Arkansas,84,    Military,963
5000,Arkansas,85,    State and local,12138
5000,Arkansas,86,Addenda:,
5000,Arkansas,86,Natural resources and mining,8032
5000,Arkansas,87,Trade,16743
5000,Arkansas,88,Transportation and utilities,7939
5000,Arkansas,89,Private goods-producing industries,29837
5000,Arkansas,90,Private services-providing industries,72729
6000,California,1,All industry total,2358920
6000,California,2,  Private industries,2066659
6000,California,3,"    Agriculture, forestry, fishing, and hunting",39782
6000,California,4,      Farms,28900
6000,California,5,"      Forestry, fishing, and related activities",10882
6000,California,6,"    Mining, quarrying, and oil and gas extraction",20438
6000,California,7,      Oil and gas extraction,17097
6000,California,8,      Mining (except oil and gas),1541
6000,California,9,      Support activities for mining,1800
6000,California,10,    Utilities,27997
6000,California,11,    Construction,82468
6000,California,12,    Manufacturing,268660
6000,California,13,      Durable goods manufacturing,150710
6000,California,14,        Wood product manufacturing,1653
6000,California,15,        Nonmetallic mineral product manufacturing,3365
6000,California,16,        Primary metal manufacturing,1767
6000,California,17,        Fabricated metal product manufacturing,13140
6000,California,18,        Machinery manufacturing,10874
6000,California,19,        Computer and electronic product manufacturing,82104
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3487
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",3744
6000,California,22,        Other transportation equipment manufacturing,13836
6000,California,23,        Furniture and related product manufacturing,2333
6000,California,24,        Miscellaneous manufacturing,14407
6000,California,25,      Nondurable goods manufacturing,117950
6000,California,26,        Food and beverage and tobacco products manufacturing,26919
6000,California,27,        Textile mills and textile product mills,1128
6000,California,28,"        Apparel, leather, and allied product manufacturing",3295
6000,California,29,        Paper manufacturing,2539
6000,California,30,        Printing and related support activities,3420
6000,California,31,        Petroleum and coal products manufacturing,24052
6000,California,32,        Chemical manufacturing,52364
6000,California,33,        Plastics and rubber products manufacturing,4234
6000,California,34,    Wholesale trade,133455
6000,California,35,    Retail trade,135001
6000,California,36,    Transportation and warehousing,54289
6000,California,37,      Air transportation,10469
6000,California,38,      Rail transportation,1779
6000,California,39,      Water transportation,1656
6000,California,40,      Truck transportation,14470
6000,California,41,      Transit and ground passenger transportation,3672
6000,California,42,      Pipeline transportation,872
6000,California,43,      Other transportation and support activities,15771
6000,California,44,      Warehousing and storage,5600
6000,California,45,    Information,177540
6000,California,46,      Publishing industries (except Internet),31644
6000,California,47,      Motion picture and sound recording industries,54496
6000,California,48,      Broadcasting (except Internet) and telecommunications,60270
6000,California,49,"      Data processing, hosting, and other information services",31130
6000,California,50,"    Finance, insurance, real estate, rental, and leasing",515317
6000,California,51,      Finance and insurance,116733
6000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",51890
6000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",23572
6000,California,54,        Insurance carriers and related activities,35498
6000,California,55,"        Funds, trusts, and other financial vehicles",5773
6000,California,56,      Real estate and rental and leasing,398584
6000,California,57,        Real estate,369805
6000,California,58,        Rental and leasing services and lessors of nonfinancial intangible assets,28780
6000,California,59,    Professional and business services,296826
6000,California,60,"      Professional, scientific, and technical services",199149
6000,California,61,        Legal services,31914
6000,California,62,        Computer systems design and related services,45170
6000,California,63,"        Miscellaneous professional, scientific, and technical services",122065
6000,California,64,      Management of companies and enterprises,36144
6000,California,65,      Administrative and support and waste management and remediation services,61533
6000,California,66,        Administrative and support services,55962
6000,California,67,        Waste management and remediation services,5572
6000,California,68,"    Educational services, health care, and social assistance",166175
6000,California,69,      Educational services,23598
6000,California,70,      Health care and social assistance,142577
6000,California,71,        Ambulatory health care services,73015
6000,California,72,"        Hospitals, nursing, and residential care facilities",51706
6000,California,73,        Social assistance,17857
6000,California,74,"    Arts, entertainment, recreation, accommodation, and food services",97339
6000,California,75,"      Arts, entertainment, and recreation",33422
6000,California,76,"        Performing arts, spectator sports, museums, and related activities",22717
6000,California,77,"        Amusement, gambling, and recreation industries",10705
6000,California,78,      Accommodation and food services,63917
6000,California,79,        Accommodation,15515
6000,California,80,        Food services and drinking places,48402
6000,California,81,    Other services (except government and government enterprises),51370
6000,California,82,  Government and government enterprises,292261
6000,California,83,    Federal civilian,37705
6000,California,84,    Military,28629
6000,California,85,    State and local,225927
6000,California,86,Addenda:,
6000,California,86,Natural resources and mining,60220
6000,California,87,Trade,268456
6000,California,88,Transportation and utilities,82287
6000,California,89,Private goods-producing industries,411348
6000,California,90,Private services-providing industries,1655311
8000,Colorado,1,All industry total,305456
8000,Colorado,2,  Private industries,268286
8000,Colorado,3,"    Agriculture, forestry, fishing, and hunting",2617
8000,Colorado,4,      Farms,2241
8000,Colorado,5,"      Forestry, fishing, and related activities",376
8000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",19302
8000,Colorado,7,      Oil and gas extraction,14103
8000,Colorado,8,      Mining (except oil and gas),2062
8000,Colorado,9,      Support activities for mining,3137
8000,Colorado,10,    Utilities,4040
8000,Colorado,11,    Construction,15616
8000,Colorado,12,    Manufacturing,22060
8000,Colorado,13,      Durable goods manufacturing,13344
8000,Colorado,14,        Wood product manufacturing,204
8000,Colorado,15,        Nonmetallic mineral product manufacturing,967
8000,Colorado,16,        Primary metal manufacturing,312
8000,Colorado,17,        Fabricated metal product manufacturing,1533
8000,Colorado,18,        Machinery manufacturing,1132
8000,Colorado,19,        Computer and electronic product manufacturing,5538
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",380
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",90
8000,Colorado,22,        Other transportation equipment manufacturing,1066
8000,Colorado,23,        Furniture and related product manufacturing,431
