Fips,Area,IndCode,Industry,1997
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",341
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",67
2000,Alaska,54,        Insurance carriers and related activities,215
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",44
2000,Alaska,56,      Real estate and rental and leasing,2116
2000,Alaska,57,        Real estate,1934
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,183
2000,Alaska,59,    Professional and business services,1388
2000,Alaska,60,"      Professional, scientific, and technical services",772
2000,Alaska,61,        Legal services,140
2000,Alaska,62,        Computer systems design and related services,39
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",593
2000,Alaska,64,      Management of companies and enterprises,157
2000,Alaska,65,      Administrative and support and waste management and remediation services,459
2000,Alaska,66,        Administrative and support services,396
2000,Alaska,67,        Waste management and remediation services,63
2000,Alaska,68,"    Educational services, health care, and social assistance",995
2000,Alaska,69,      Educational services,71
2000,Alaska,70,      Health care and social assistance,924
2000,Alaska,71,        Ambulatory health care services,491
2000,Alaska,72,"        Hospitals, nursing, and residential care facilities",293
2000,Alaska,73,        Social assistance,139
2000,Alaska,74,"    Arts, entertainment, recreation, accommodation, and food services",697
2000,Alaska,75,"      Arts, entertainment, and recreation",120
2000,Alaska,76,"        Performing arts, spectator sports, museums, and related activities",24
2000,Alaska,77,"        Amusement, gambling, and recreation industries",96
2000,Alaska,78,      Accommodation and food services,577
2000,Alaska,79,        Accommodation,249
2000,Alaska,80,        Food services and drinking places,328
2000,Alaska,81,    Other services (except government and government enterprises),547
2000,Alaska,82,  Government and government enterprises,5162
2000,Alaska,83,    Federal civilian,1243
2000,Alaska,84,    Military,879
2000,Alaska,85,    State and local,3040
2000,Alaska,86,Addenda:,
2000,Alaska,86,Natural resources and mining,6073
2000,Alaska,87,Trade,2085
2000,Alaska,88,Transportation and utilities,3050
2000,Alaska,89,Private goods-producing industries,8093
2000,Alaska,90,Private services-providing industries,12191
4000,Arizona,1,All industry total,132708
4000,Arizona,2,  Private industries,114739
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",1483
4000,Arizona,4,      Farms,1168
4000,Arizona,5,"      Forestry, fishing, and related activities",315
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1608
4000,Arizona,7,      Oil and gas extraction,2
4000,Arizona,8,      Mining (except oil and gas),1572
4000,Arizona,9,      Support activities for mining,34
4000,Arizona,10,    Utilities,3128
4000,Arizona,11,    Construction,6792
4000,Arizona,12,    Manufacturing,21685
4000,Arizona,13,      Durable goods manufacturing,18949
4000,Arizona,14,        Wood product manufacturing,268
4000,Arizona,15,        Nonmetallic mineral product manufacturing,567
4000,Arizona,16,        Primary metal manufacturing,364
4000,Arizona,17,        Fabricated metal product manufacturing,1316
4000,Arizona,18,        Machinery manufacturing,653
4000,Arizona,19,        Computer and electronic product manufacturing,11519
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",208
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",454
4000,Arizona,22,        Other transportation equipment manufacturing,2699
4000,Arizona,23,        Furniture and related product manufacturing,323
4000,Arizona,24,        Miscellaneous manufacturing,578
4000,Arizona,25,      Nondurable goods manufacturing,2737
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,692
4000,Arizona,27,        Textile mills and textile product mills,78
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",42
4000,Arizona,29,        Paper manufacturing,244
4000,Arizona,30,        Printing and related support activities,369
4000,Arizona,31,        Petroleum and coal products manufacturing,18
4000,Arizona,32,        Chemical manufacturing,874
4000,Arizona,33,        Plastics and rubber products manufacturing,418
4000,Arizona,34,    Wholesale trade,7782
4000,Arizona,35,    Retail trade,10445
4000,Arizona,36,    Transportation and warehousing,3718
4000,Arizona,37,      Air transportation,1379
4000,Arizona,38,      Rail transportation,300
4000,Arizona,39,      Water transportation,2
4000,Arizona,40,      Truck transportation,956
4000,Arizona,41,      Transit and ground passenger transportation,196
4000,Arizona,42,      Pipeline transportation,24
4000,Arizona,43,      Other transportation and support activities,666
4000,Arizona,44,      Warehousing and storage,195
4000,Arizona,45,    Information,4136
4000,Arizona,46,      Publishing industries (except Internet),921
4000,Arizona,47,      Motion picture and sound recording industries,202
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,2697
4000,Arizona,49,"      Data processing, hosting, and other information services",316
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",25502
4000,Arizona,51,      Finance and insurance,8055
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",3599
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",693
4000,Arizona,54,        Insurance carriers and related activities,3740
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",24
4000,Arizona,56,      Real estate and rental and leasing,17447
4000,Arizona,57,        Real estate,15242
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,2205
4000,Arizona,59,    Professional and business services,11694
4000,Arizona,60,"      Professional, scientific, and technical services",6274
4000,Arizona,61,        Legal services,1157
4000,Arizona,62,        Computer systems design and related services,669
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",4449
4000,Arizona,64,      Management of companies and enterprises,1085
4000,Arizona,65,      Administrative and support and waste management and remediation services,4335
4000,Arizona,66,        Administrative and support services,4128
4000,Arizona,67,        Waste management and remediation services,207
4000,Arizona,68,"    Educational services, health care, and social assistance",7904
4000,Arizona,69,      Educational services,613
4000,Arizona,70,      Health care and social assistance,7291
4000,Arizona,71,        Ambulatory health care services,4013
4000,Arizona,72,"        Hospitals, nursing, and residential care facilities",2772
4000,Arizona,73,        Social assistance,505
4000,Arizona,74,"    Arts, entertainment, recreation, accommodation, and food services",5546
4000,Arizona,75,"      Arts, entertainment, and recreation",1161
4000,Arizona,76,"        Performing arts, spectator sports, museums, and related activities",510
4000,Arizona,77,"        Amusement, gambling, and recreation industries",651
4000,Arizona,78,      Accommodation and food services,4385
4000,Arizona,79,        Accommodation,1741
4000,Arizona,80,        Food services and drinking places,2644
4000,Arizona,81,    Other services (except government and government enterprises),3317
4000,Arizona,82,  Government and government enterprises,17969
4000,Arizona,83,    Federal civilian,2962
4000,Arizona,84,    Military,1801
4000,Arizona,85,    State and local,13206
4000,Arizona,86,Addenda:,
4000,Arizona,86,Natural resources and mining,3091
4000,Arizona,87,Trade,18227
4000,Arizona,88,Transportation and utilities,6845
4000,Arizona,89,Private goods-producing industries,31568
4000,Arizona,90,Private services-providing industries,83171
5000,Arkansas,1,All industry total,60417
5000,Arkansas,2,  Private industries,53067
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",2783
5000,Arkansas,4,      Farms,2377
5000,Arkansas,5,"      Forestry, fishing, and related activities",406
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",338
5000,Arkansas,7,      Oil and gas extraction,109
5000,Arkansas,8,      Mining (except oil and gas),168
5000,Arkansas,9,      Support activities for mining,60
5000,Arkansas,10,    Utilities,1747
5000,Arkansas,11,    Construction,2659
5000,Arkansas,12,    Manufacturing,13397
5000,Arkansas,13,      Durable goods manufacturing,7139
5000,Arkansas,14,        Wood product manufacturing,708
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,312
5000,Arkansas,16,        Primary metal manufacturing,886
5000,Arkansas,17,        Fabricated metal product manufacturing,1342
5000,Arkansas,18,        Machinery manufacturing,963
5000,Arkansas,19,        Computer and electronic product manufacturing,278
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",961
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",658
5000,Arkansas,22,        Other transportation equipment manufacturing,270
5000,Arkansas,23,        Furniture and related product manufacturing,381
5000,Arkansas,24,        Miscellaneous manufacturing,380
5000,Arkansas,25,      Nondurable goods manufacturing,6258
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,2303
5000,Arkansas,27,        Textile mills and textile product mills,92
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",259
5000,Arkansas,29,        Paper manufacturing,1339
5000,Arkansas,30,        Printing and related support activities,231
5000,Arkansas,31,        Petroleum and coal products manufacturing,292
5000,Arkansas,32,        Chemical manufacturing,878
5000,Arkansas,33,        Plastics and rubber products manufacturing,864
5000,Arkansas,34,    Wholesale trade,3729
5000,Arkansas,35,    Retail trade,4490
5000,Arkansas,36,    Transportation and warehousing,2773
5000,Arkansas,37,      Air transportation,106
5000,Arkansas,38,      Rail transportation,381
5000,Arkansas,39,      Water transportation,11
5000,Arkansas,40,      Truck transportation,1509
5000,Arkansas,41,      Transit and ground passenger transportation,33
5000,Arkansas,42,      Pipeline transportation,73
5000,Arkansas,43,      Other transportation and support activities,287
5000,Arkansas,44,      Warehousing and storage,372
5000,Arkansas,45,    Information,2259
5000,Arkansas,46,      Publishing industries (except Internet),407
5000,Arkansas,47,      Motion picture and sound recording industries,52
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,1717
5000,Arkansas,49,"      Data processing, hosting, and other information services",83
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",7698
5000,Arkansas,51,      Finance and insurance,2476
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1175
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",321
5000,Arkansas,54,        Insurance carriers and related activities,963
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",17
5000,Arkansas,56,      Real estate and rental and leasing,5222
5000,Arkansas,57,        Real estate,4631
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,591
5000,Arkansas,59,    Professional and business services,3854
5000,Arkansas,60,"      Professional, scientific, and technical services",1787
5000,Arkansas,61,        Legal services,415
5000,Arkansas,62,        Computer systems design and related services,335
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1038
5000,Arkansas,64,      Management of companies and enterprises,1030
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1037
5000,Arkansas,66,        Administrative and support services,932
5000,Arkansas,67,        Waste management and remediation services,105
5000,Arkansas,68,"    Educational services, health care, and social assistance",4115
5000,Arkansas,69,      Educational services,211
5000,Arkansas,70,      Health care and social assistance,3905
5000,Arkansas,71,        Ambulatory health care services,1934
5000,Arkansas,72,"        Hospitals, nursing, and residential care facilities",1674
5000,Arkansas,73,        Social assistance,297
5000,Arkansas,74,"    Arts, entertainment, recreation, accommodation, and food services",1576
5000,Arkansas,75,"      Arts, entertainment, and recreation",248
5000,Arkansas,76,"        Performing arts, spectator sports, museums, and related activities",78
5000,Arkansas,77,"        Amusement, gambling, and recreation industries",171
5000,Arkansas,78,      Accommodation and food services,1328
5000,Arkansas,79,        Accommodation,327
5000,Arkansas,80,        Food services and drinking places,1001
5000,Arkansas,81,    Other services (except government and government enterprises),1649
5000,Arkansas,82,  Government and government enterprises,7350
5000,Arkansas,83,    Federal civilian,1354
5000,Arkansas,84,    Military,441
5000,Arkansas,85,    State and local,5555
5000,Arkansas,86,Addenda:,
5000,Arkansas,86,Natural resources and mining,3120
5000,Arkansas,87,Trade,8219
5000,Arkansas,88,Transportation and utilities,4520
5000,Arkansas,89,Private goods-producing industries,19176
5000,Arkansas,90,Private services-providing industries,33891
6000,California,1,All industry total,1081444
6000,California,2,  Private industries,945830
6000,California,3,"    Agriculture, forestry, fishing, and hunting",18705
6000,California,4,      Farms,14234
6000,California,5,"      Forestry, fishing, and related activities",4470
6000,California,6,"    Mining, quarrying, and oil and gas extraction",6661
6000,California,7,      Oil and gas extraction,4880
6000,California,8,      Mining (except oil and gas),1107
6000,California,9,      Support activities for mining,674
6000,California,10,    Utilities,16150
6000,California,11,    Construction,35831
6000,California,12,    Manufacturing,157066
6000,California,13,      Durable goods manufacturing,106531
6000,California,14,        Wood product manufacturing,2078
6000,California,15,        Nonmetallic mineral product manufacturing,3220
6000,California,16,        Primary metal manufacturing,2143
6000,California,17,        Fabricated metal product manufacturing,10523
6000,California,18,        Machinery manufacturing,8467
6000,California,19,        Computer and electronic product manufacturing,53897
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3044
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",3535
6000,California,22,        Other transportation equipment manufacturing,9018
6000,California,23,        Furniture and related product manufacturing,2869
6000,California,24,        Miscellaneous manufacturing,7736
6000,California,25,      Nondurable goods manufacturing,50535
6000,California,26,        Food and beverage and tobacco products manufacturing,12260
6000,California,27,        Textile mills and textile product mills,1258
6000,California,28,"        Apparel, leather, and allied product manufacturing",4024
6000,California,29,        Paper manufacturing,2632
6000,California,30,        Printing and related support activities,3900
6000,California,31,        Petroleum and coal products manufacturing,11761
6000,California,32,        Chemical manufacturing,10520
6000,California,33,        Plastics and rubber products manufacturing,4180
6000,California,34,    Wholesale trade,64985
6000,California,35,    Retail trade,76369
6000,California,36,    Transportation and warehousing,29165
6000,California,37,      Air transportation,7412
6000,California,38,      Rail transportation,921
6000,California,39,      Water transportation,772
6000,California,40,      Truck transportation,7242
6000,California,41,      Transit and ground passenger transportation,1458
6000,California,42,      Pipeline transportation,343
6000,California,43,      Other transportation and support activities,8203
6000,California,44,      Warehousing and storage,2814
6000,California,45,    Information,65018
6000,California,46,      Publishing industries (except Internet),11055
6000,California,47,      Motion picture and sound recording industries,22668
6000,California,48,      Broadcasting (except Internet) and telecommunications,28107
6000,California,49,"      Data processing, hosting, and other information services",3187
6000,California,50,"    Finance, insurance, real estate, rental, and leasing",215651
6000,California,51,      Finance and insurance,47657
6000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",15889
6000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",11515
6000,California,54,        Insurance carriers and related activities,19722
6000,California,55,"        Funds, trusts, and other financial vehicles",531
6000,California,56,      Real estate and rental and leasing,167993
6000,California,57,        Real estate,154424
6000,California,58,        Rental and leasing services and lessors of nonfinancial intangible assets,13570
6000,California,59,    Professional and business services,127516
6000,California,60,"      Professional, scientific, and technical services",76215
6000,California,61,        Legal services,13974
6000,California,62,        Computer systems design and related services,12766
6000,California,63,"        Miscellaneous professional, scientific, and technical services",49475
6000,California,64,      Management of companies and enterprises,20721
6000,California,65,      Administrative and support and waste management and remediation services,30581
6000,California,66,        Administrative and support services,28174
6000,California,67,        Waste management and remediation services,2406
6000,California,68,"    Educational services, health care, and social assistance",61364
6000,California,69,      Educational services,7505
6000,California,70,      Health care and social assistance,53859
6000,California,71,        Ambulatory health care services,30317
6000,California,72,"        Hospitals, nursing, and residential care facilities",18869
6000,California,73,        Social assistance,4674
6000,California,74,"    Arts, entertainment, recreation, accommodation, and food services",38770
6000,California,75,"      Arts, entertainment, and recreation",13087
6000,California,76,"        Performing arts, spectator sports, museums, and related activities",7946
6000,California,77,"        Amusement, gambling, and recreation industries",5140
6000,California,78,      Accommodation and food services,25683
6000,California,79,        Accommodation,6708
6000,California,80,        Food services and drinking places,18975
6000,California,81,    Other services (except government and government enterprises),32578
6000,California,82,  Government and government enterprises,135614
6000,California,83,    Federal civilian,23976
6000,California,84,    Military,16193
6000,California,85,    State and local,95444
6000,California,86,Addenda:,
6000,California,86,Natural resources and mining,25366
6000,California,87,Trade,141354
6000,California,88,Transportation and utilities,45315
6000,California,89,Private goods-producing industries,218263
6000,California,90,Private services-providing industries,727567
8000,Colorado,1,All industry total,135868
8000,Colorado,2,  Private industries,116955
8000,Colorado,3,"    Agriculture, forestry, fishing, and hunting",1501
8000,Colorado,4,      Farms,1366
8000,Colorado,5,"      Forestry, fishing, and related activities",136
8000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",1884
8000,Colorado,7,      Oil and gas extraction,1015
8000,Colorado,8,      Mining (except oil and gas),662
8000,Colorado,9,      Support activities for mining,206
8000,Colorado,10,    Utilities,2015
8000,Colorado,11,    Construction,6960
8000,Colorado,12,    Manufacturing,14942
8000,Colorado,13,      Durable goods manufacturing,10185
8000,Colorado,14,        Wood product manufacturing,171
8000,Colorado,15,        Nonmetallic mineral product manufacturing,637
8000,Colorado,16,        Primary metal manufacturing,186
8000,Colorado,17,        Fabricated metal product manufacturing,1146
8000,Colorado,18,        Machinery manufacturing,718
8000,Colorado,19,        Computer and electronic product manufacturing,4774
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",87
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",178
8000,Colorado,22,        Other transportation equipment manufacturing,1300
8000,Colorado,23,        Furniture and related product manufacturing,284
8000,Colorado,24,        Miscellaneous manufacturing,703
8000,Colorado,25,      Nondurable goods manufacturing,4757
