SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",4379371,4363921,4305524,4406406,4475507
1000,Alabama,64,      Management of companies and enterprises,1229877,1287416,1444178,1516230,1616023
1000,Alabama,65,      Administrative and support and waste management and remediation services,3093209,2863118,3217455,3297463,3431408
1000,Alabama,66,        Administrative and support services,2848114,2611101,2794355,2973144,3122281
1000,Alabama,67,        Waste management and remediation services,245095,252017,423100,324319,309127
1000,Alabama,68,"    Educational services, health care, and social assistance",10107159,10525207,10779386,11062045,11354536
1000,Alabama,69,      Educational services,738274,819178,851455,884961,918650
1000,Alabama,70,      Health care and social assistance,9368885,9706029,9927931,10177084,10435886
1000,Alabama,71,        Ambulatory health care services,5182947,5418727,5533404,5668496,5862214
1000,Alabama,72,        Hospitals,2440283,2500964,2537731,2659595,2705519
1000,Alabama,73,        Nursing and residential care facilities,1208474,1238365,1294275,1304753,1298234
1000,Alabama,74,        Social assistance,537181,547972,562521,544240,569919
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",3044834,3046586,3076189,3172129,3345878
1000,Alabama,76,"      Arts, entertainment, and recreation",415841,428017,390882,376005,382635
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",135209,153073,127326,113914,114817
1000,Alabama,78,"        Amusement, gambling, and recreation industries",280631,274944,263556,262090,267818
1000,Alabama,79,      Accommodation and food services,2628994,2618569,2685307,2796124,2963243
1000,Alabama,80,        Accommodation,375079,355885,368353,380848,394135
1000,Alabama,81,        Food services and drinking places,2253914,2262684,2316954,2415276,2569108
1000,Alabama,82,    Other services (except government and government enterprises),3242642,3231157,3261392,3329284,3412851
1000,Alabama,83,  Government and government enterprises,22967772,23841456,24588523,24824694,24382399
1000,Alabama,84,    Federal civilian,4952121,5246941,5701010,6037494,5914065
1000,Alabama,85,    Military,1871387,2043278,2044820,1992067,1880068
1000,Alabama,86,    State and local,16144264,16551237,16842693,16795133,16588266
1000,Alabama,,Addenda:,,,,,
1000,Alabama,87,Natural resources and mining,1202707,1160863,1238750,1289298,1381366
1000,Alabama,88,Trade,11874312,11238121,11233755,11522474,11570770
1000,Alabama,89,Transportation and utilities,4440335,4225966,4309639,4628228,4687750
1000,Alabama,90,Private goods-producing industries 2/,22595191,20158740,20312797,20265583,21017479
1000,Alabama,91,Private services-providing industries 3/,52071309,51326902,51902624,53800104,54972659
2000,Alaska,1,All industry total,21813140,22533615,23170820,24458372,25739057
2000,Alaska,2,  Private industries,14163686,14368190,14720857,15534757,16435967
2000,Alaska,3,"    Agriculture, forestry, fishing, and hunting",41385,46818,58306,78162,70099
2000,Alaska,4,      Farms,13224,19110,18926,18223,20371
2000,Alaska,5,"      Forestry, fishing, and related activities",28161,27708,39380,59939,49728
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",2020724,2068330,2120296,2251518,2502132
2000,Alaska,7,      Oil and gas extraction,711964,755132,762804,809579,926567
2000,Alaska,8,      Mining (except oil and gas),244929,231138,273822,310905,356631
2000,Alaska,9,      Support activities for mining,1063830,1082060,1083670,1131034,1218934
2000,Alaska,10,    Utilities,196592,210856,230844,251593,249924
2000,Alaska,11,    Construction,1452920,1432465,1438414,1415167,1500205
2000,Alaska,12,    Manufacturing,673975,662025,685909,737998,802124
2000,Alaska,13,      Durable goods manufacturing,139926,136642,125142,124792,159364
2000,Alaska,14,        Wood product manufacturing,22253,16421,(D),(D),(D)
2000,Alaska,15,        Nonmetallic mineral product manufacturing,23729,23630,22851,19998,21191
2000,Alaska,16,        Primary metal manufacturing,2054,1564,1579,2034,1390
2000,Alaska,17,        Fabricated metal product manufacturing,(D),29472,26249,34513,41960
2000,Alaska,18,        Machinery manufacturing,5418,6106,5363,5994,6408
2000,Alaska,19,        Computer and electronic product manufacturing,9405,10385,10387,11146,12451
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",2281,2015,(D),(D),(D)
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
2000,Alaska,22,        Other transportation equipment manufacturing,24004,(D),28524,(D),(D)
2000,Alaska,23,        Furniture and related product manufacturing,(D),(D),(D),(D),(D)
2000,Alaska,24,        Miscellaneous manufacturing,12071,(D),10256,9444,8732
2000,Alaska,25,      Nondurable goods manufacturing,534048,525383,560766,613206,642760
2000,Alaska,26,        Food and beverage and tobacco products manufacturing,428071,423600,463355,511845,540202
2000,Alaska,27,        Textile mills and textile product mills,(D),(D),(D),(D),(D)
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",(D),238,(D),219,(D)
2000,Alaska,29,        Paper manufacturing,(D),(D),(D),(D),(D)
2000,Alaska,30,        Printing and related support activities,18444,16435,15708,16622,17138
2000,Alaska,31,        Petroleum and coal products manufacturing,64719,69662,66329,70514,71248
2000,Alaska,32,        Chemical manufacturing,11152,4011,4264,4038,3919
2000,Alaska,33,        Plastics and rubber products manufacturing,(D),(D),(D),(D),(D)
2000,Alaska,34,    Wholesale trade,419535,411685,410848,428818,431120
2000,Alaska,35,    Retail trade,1343061,1317463,1318512,1370829,1401919
2000,Alaska,36,    Transportation and warehousing,1450170,1451394,1443484,1531487,1594774
2000,Alaska,37,      Air transportation,466031,435465,411112,447437,455144
2000,Alaska,38,      Rail transportation,0,0,0,0,0
2000,Alaska,39,      Water transportation,79131,79813,88405,96659,116322
2000,Alaska,40,      Truck transportation,199622,207336,209111,218274,215697
2000,Alaska,41,      Transit and ground passenger transportation,47672,47805,48702,53635,58626
2000,Alaska,42,      Pipeline transportation,(D),(D),(D),(D),(D)
2000,Alaska,43,      Other transportation and support activities,(D),(D),(D),(D),(D)
2000,Alaska,44,      Warehousing and storage,26501,27059,29744,30649,39343
2000,Alaska,45,    Information,503799,504671,480829,509647,504592
2000,Alaska,46,      Publishing industries (except Internet),63497,56624,48649,51609,46600
2000,Alaska,47,      Motion picture and sound recording industries,7860,8606,10260,9983,9388
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,420353,431094,414010,439780,440160
2000,Alaska,49,"      Data processing, hosting, and other information services",12090,8347,7911,8275,8444
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",741158,741198,768879,792505,815043
2000,Alaska,51,      Finance and insurance,523775,504002,518075,545863,562345
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),309368,311933,322418,337950
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",(D),55814,61363,67703,63649
2000,Alaska,54,        Insurance carriers and related activities,146045,137792,143839,154625,159948
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",5707,1027,941,1118,799
2000,Alaska,56,      Real estate and rental and leasing,217382,237197,250805,246642,252698
2000,Alaska,57,        Real estate,139225,153161,164050,162825,165519
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,78157,84035,86755,83817,87179
2000,Alaska,59,    Professional and business services,1859034,1933957,2014750,2125412,2252490
2000,Alaska,60,"      Professional, scientific, and technical services",1027891,1081791,1115384,1227138,1290805
2000,Alaska,61,        Legal services,101149,96327,98931,106551,104645
2000,Alaska,62,        Computer systems design and related services,91173,106793,116681,113915,117410
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",835569,878672,899772,1006673,1068750
2000,Alaska,64,      Management of companies and enterprises,251282,261303,285928,292171,313941
2000,Alaska,65,      Administrative and support and waste management and remediation services,579861,590863,613438,606103,647744
2000,Alaska,66,        Administrative and support services,484062,482515,462772,481237,504693
2000,Alaska,67,        Waste management and remediation services,95799,108347,150666,124866,143051
2000,Alaska,68,"    Educational services, health care, and social assistance",2072797,2220928,2354292,2561229,2738488
2000,Alaska,69,      Educational services,107025,108771,112779,115998,121959
2000,Alaska,70,      Health care and social assistance,1965772,2112157,2241513,2445231,2616529
2000,Alaska,71,        Ambulatory health care services,849231,898972,956739,1054366,1141557
2000,Alaska,72,        Hospitals,710983,763235,790959,863590,894267
2000,Alaska,73,        Nursing and residential care facilities,107253,121758,141130,164283,181589
2000,Alaska,74,        Social assistance,298305,328192,352684,362992,399115
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",878246,835111,862163,932040,990730
2000,Alaska,76,"      Arts, entertainment, and recreation",115955,112326,116049,131968,138872
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",34680,31315,34155,37296,36815
2000,Alaska,78,"        Amusement, gambling, and recreation industries",81275,81011,81894,94673,102057
2000,Alaska,79,      Accommodation and food services,762291,722785,746114,800071,851858
2000,Alaska,80,        Accommodation,289393,267387,271714,286844,301902
2000,Alaska,81,        Food services and drinking places,472898,455398,474400,513228,549956
2000,Alaska,82,    Other services (except government and government enterprises),510291,531288,533331,548352,582327
2000,Alaska,83,  Government and government enterprises,7649454,8165425,8449964,8923616,9303091
2000,Alaska,84,    Federal civilian,1518016,1548207,1665683,1712654,1695009
2000,Alaska,85,    Military,1892499,2061552,2062700,2170881,2228542
2000,Alaska,86,    State and local,4238939,4555666,4721581,5040081,5379540
2000,Alaska,,Addenda:,,,,,
2000,Alaska,87,Natural resources and mining,2062108,2115148,2178602,2329680,2572230
2000,Alaska,88,Trade,1762597,1729148,1729359,1799647,1833039
2000,Alaska,89,Transportation and utilities,1646762,1662250,1674328,1783081,1844698
2000,Alaska,90,Private goods-producing industries 2/,4189003,4209639,4302925,4482845,4874559
2000,Alaska,91,Private services-providing industries 3/,9974683,10158551,10417932,11051912,11561407
4000,Arizona,1,All industry total,143884320,135101170,134483293,139617879,145243365
4000,Arizona,2,  Private industries,115471229,106634262,105884962,110925698,116356108
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",805012,854738,799822,816649,893028
4000,Arizona,4,      Farms,467778,512664,452193,446229,516834
4000,Arizona,5,"      Forestry, fishing, and related activities",337234,342074,347629,370420,376194
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1100827,860193,873570,1005080,1140691
4000,Arizona,7,      Oil and gas extraction,1137,(D),2217,8245,11119
4000,Arizona,8,      Mining (except oil and gas),1053749,804219,820815,950638,1078095
4000,Arizona,9,      Support activities for mining,45940,(D),50538,46196,51476
4000,Arizona,10,    Utilities,1547746,1542848,1512910,1567595,1529723
4000,Arizona,11,    Construction,10247202,7107245,6194247,6252047,6802336
4000,Arizona,12,    Manufacturing,13348646,12086126,12158244,12732853,13265934
4000,Arizona,13,      Durable goods manufacturing,11617133,10499186,10561489,11069353,11519884
4000,Arizona,14,        Wood product manufacturing,252892,153358,142693,135792,144202
4000,Arizona,15,        Nonmetallic mineral product manufacturing,511117,354586,315299,299563,313628
4000,Arizona,16,        Primary metal manufacturing,303633,251232,257498,255584,303077
4000,Arizona,17,        Fabricated metal product manufacturing,1147760,942416,914501,967953,1038973
4000,Arizona,18,        Machinery manufacturing,512694,436484,429986,429985,457929
4000,Arizona,19,        Computer and electronic product manufacturing,4416972,4024142,4294620,4655881,4708696
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",192897,198047,185483,190884,185245
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),168061,(D)
4000,Arizona,22,        Other transportation equipment manufacturing,(D),(D),(D),3107655,(D)
4000,Arizona,23,        Furniture and related product manufacturing,331751,228023,198603,199908,215006
4000,Arizona,24,        Miscellaneous manufacturing,598716,561626,552958,658087,701058
4000,Arizona,25,      Nondurable goods manufacturing,1731513,1586940,1596755,1663500,1746050
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,599629,605519,614109,625691,639668
4000,Arizona,27,        Textile mills and textile product mills,81622,68052,47302,50646,52678
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",24756,20571,22799,20729,19533
4000,Arizona,29,        Paper manufacturing,160850,137437,140246,150868,147023
4000,Arizona,30,        Printing and related support activities,325222,271106,260317,263566,288575
4000,Arizona,31,        Petroleum and coal products manufacturing,19699,17324,18879,23608,19879
4000,Arizona,32,        Chemical manufacturing,297561,275701,285969,315762,351741
4000,Arizona,33,        Plastics and rubber products manufacturing,222173,191231,207133,212630,226953
4000,Arizona,34,    Wholesale trade,7938521,7367947,7306935,7624998,8100393
4000,Arizona,35,    Retail trade,11226209,10256710,10218267,10823017,10801465
4000,Arizona,36,    Transportation and warehousing,4280817,4041018,4039758,4327659,4515607
4000,Arizona,37,      Air transportation,1232386,1161739,1223374,1287262,1268507
4000,Arizona,38,      Rail transportation,(D),(D),(D),258907,290130
4000,Arizona,39,      Water transportation,(D),(D),(D),(D),(D)
4000,Arizona,40,      Truck transportation,1064984,929554,926513,1005550,1104610
4000,Arizona,41,      Transit and ground passenger transportation,307162,331552,324571,338553,334085
4000,Arizona,42,      Pipeline transportation,27254,26693,28245,29647,34817
4000,Arizona,43,      Other transportation and support activities,963216,943048,(D),(D),(D)
4000,Arizona,44,      Warehousing and storage,404042,401219,377449,415193,450715
4000,Arizona,45,    Information,2808820,2795239,2619690,2720514,2870694
4000,Arizona,46,      Publishing industries (except Internet),812164,729241,673654,703687,753397
4000,Arizona,47,      Motion picture and sound recording industries,135129,136104,113618,122571,137112
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,1535965,1602003,1475056,1516677,1513738
4000,Arizona,49,"      Data processing, hosting, and other information services",325562,327892,357362,377580,466447
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",12008665,11087307,11168970,11927985,12804360
4000,Arizona,51,      Finance and insurance,9324888,8679530,8867423,9582285,10275798
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5079202,4743566,4752651,(D),(D)
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1393356,1284045,1342393,1535111,1578667
4000,Arizona,54,        Insurance carriers and related activities,2851214,2650856,2770651,2902609,3015078
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",1116,1062,1729,(D),(D)
4000,Arizona,56,      Real estate and rental and leasing,2683777,2407777,2301547,2345701,2528562
4000,Arizona,57,        Real estate,1818685,1643134,1550530,1594856,1651510
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,865092,764643,751018,750845,877053
4000,Arizona,59,    Professional and business services,21626928,19860460,19652207,20487821,21493238
4000,Arizona,60,"      Professional, scientific, and technical services",10302080,9675338,9591526,10203884,10591100
4000,Arizona,61,        Legal services,1600614,1608965,1576508,1594477,1620740
4000,Arizona,62,        Computer systems design and related services,2052759,2009910,2161524,2375797,2409829
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",6648707,6056463,5853493,6233610,6560532
4000,Arizona,64,      Management of companies and enterprises,2587309,2435890,2375230,2358985,2615217
4000,Arizona,65,      Administrative and support and waste management and remediation services,8737539,7749232,7685451,7924953,8286921
4000,Arizona,66,        Administrative and support services,8406635,7451571,7319142,7618555,7987348
4000,Arizona,67,        Waste management and remediation services,330904,297661,366309,306397,299573
4000,Arizona,68,"    Educational services, health care, and social assistance",17952987,18744681,19490099,20393097,21242940
4000,Arizona,69,      Educational services,1981478,2235723,2472002,2628461,2838017
4000,Arizona,70,      Health care and social assistance,15971509,16508958,17018097,17764636,18404923
4000,Arizona,71,        Ambulatory health care services,8447953,8677181,8900975,9390199,9704836
4000,Arizona,72,        Hospitals,5069062,5345715,5484465,5711060,5884952
4000,Arizona,73,        Nursing and residential care facilities,1376567,1395832,1495127,1547208,1615463
4000,Arizona,74,        Social assistance,1077927,1090230,1137530,1116170,1199672
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",6835362,6436851,6425901,6669281,7124534
4000,Arizona,76,"      Arts, entertainment, and recreation",1440397,1394468,1403330,1405884,1521166
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",757896,772369,785894,783515,858931
4000,Arizona,78,"        Amusement, gambling, and recreation industries",682501,622100,617436,622369,662235
4000,Arizona,79,      Accommodation and food services,5394965,5042383,5022571,5263397,5603368
4000,Arizona,80,        Accommodation,1616902,1433645,1400620,1468040,1516228
4000,Arizona,81,        Food services and drinking places,3778063,3608738,3621951,3795357,4087141
4000,Arizona,82,    Other services (except government and government enterprises),3743487,3592897,3424342,3577101,3771165
4000,Arizona,83,  Government and government enterprises,28413091,28466909,28598330,28692181,28887257
4000,Arizona,84,    Federal civilian,4644496,4924271,5227328,5435020,5425115
4000,Arizona,85,    Military,2059410,2183354,2287551,2248078,2206516
4000,Arizona,86,    State and local,21709185,21359284,21083451,21009083,21255626
4000,Arizona,,Addenda:,,,,,
4000,Arizona,87,Natural resources and mining,1905839,1714932,1673393,1821729,2033719
4000,Arizona,88,Trade,19164730,17624657,17525201,18448015,18901857
4000,Arizona,89,Transportation and utilities,5828563,5583867,5552668,5895254,6045329
4000,Arizona,90,Private goods-producing industries 2/,25501687,20908303,20025884,20806629,22101989
4000,Arizona,91,Private services-providing industries 3/,89969543,85725959,85859079,90119069,94254119
5000,Arkansas,1,All industry total,54778210,54260135,55258155,56870085,59196258
5000,Arkansas,2,  Private industries,43542349,42608126,43273321,44692843,47014910
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",597819,551175,583052,551226,639811
5000,Arkansas,4,      Farms,303450,263924,279749,243842,304311
5000,Arkansas,5,"      Forestry, fishing, and related activities",294369,287251,303303,307384,335500
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",594161,619525,644083,705036,703390
5000,Arkansas,7,      Oil and gas extraction,84434,123858,136113,157732,188451
5000,Arkansas,8,      Mining (except oil and gas),130009,114205,125132,132358,129244
5000,Arkansas,9,      Support activities for mining,379718,381463,382838,414945,385695
5000,Arkansas,10,    Utilities,689110,694344,719441,738096,791270
5000,Arkansas,11,    Construction,2714923,2584153,2435990,2367828,2481040
5000,Arkansas,12,    Manufacturing,8836598,7935595,8145455,8275567,8495988
5000,Arkansas,13,      Durable goods manufacturing,4837353,4118045,4174814,4320620,4442944
5000,Arkansas,14,        Wood product manufacturing,470743,410081,(D),(D),(D)
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,212111,174683,176448,174210,183323
5000,Arkansas,16,        Primary metal manufacturing,596165,475846,522511,624489,748252
5000,Arkansas,17,        Fabricated metal product manufacturing,861280,788278,776708,748041,797507
5000,Arkansas,18,        Machinery manufacturing,651743,539880,566172,617652,626742
5000,Arkansas,19,        Computer and electronic product manufacturing,201442,170775,167843,166300,168818
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",525311,446984,503331,488512,453484
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
5000,Arkansas,22,        Other transportation equipment manufacturing,(D),(D),345587,368950,408349
5000,Arkansas,23,        Furniture and related product manufacturing,217519,197887,177715,153180,145714
5000,Arkansas,24,        Miscellaneous manufacturing,242316,198343,180585,178069,180259
5000,Arkansas,25,      Nondurable goods manufacturing,3999245,3817549,3970642,3954947,4053044
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,1893885,1836644,1914534,1833079,1892291
5000,Arkansas,27,        Textile mills and textile product mills,63096,54079,51980,52757,52508
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",108933,93523,79599,78154,82320
5000,Arkansas,29,        Paper manufacturing,739842,725596,739561,746056,759512
5000,Arkansas,30,        Printing and related support activities,210771,189530,194510,206035,186464
5000,Arkansas,31,        Petroleum and coal products manufacturing,82737,92973,80429,78368,84925
5000,Arkansas,32,        Chemical manufacturing,324884,321353,355528,371759,385639
5000,Arkansas,33,        Plastics and rubber products manufacturing,575097,503852,554501,588739,609385
5000,Arkansas,34,    Wholesale trade,3062964,2958539,3033990,3138464,3305344
5000,Arkansas,35,    Retail trade,3708808,3636470,3697069,3819662,3960953
5000,Arkansas,36,    Transportation and warehousing,2930177,2644457,2675640,2918513,3066467
5000,Arkansas,37,      Air transportation,72134,58910,61029,73456,64152
5000,Arkansas,38,      Rail transportation,(D),(D),265376,294719,334478
5000,Arkansas,39,      Water transportation,7014,6597,6941,7480,3219
5000,Arkansas,40,      Truck transportation,1709074,1518217,1605778,1764368,1837221
5000,Arkansas,41,      Transit and ground passenger transportation,28452,28338,30978,34996,39526
5000,Arkansas,42,      Pipeline transportation,47049,48739,30987,46160,45262
5000,Arkansas,43,      Other transportation and support activities,(D),(D),369332,384013,422932
5000,Arkansas,44,      Warehousing and storage,372199,338150,305219,313320,319677
5000,Arkansas,45,    Information,1156868,1414713,1007392,1021449,1001233
5000,Arkansas,46,      Publishing industries (except Internet),290497,281415,259791,267665,273014
5000,Arkansas,47,      Motion picture and sound recording industries,32705,34945,34001,37639,36279
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,760313,1025769,632948,637910,601957
5000,Arkansas,49,"      Data processing, hosting, and other information services",73354,72584,80652,78235,89982
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",2822617,2738617,2804501,2956809,3092527
5000,Arkansas,51,      Finance and insurance,2308193,2220307,2288837,2440102,2543943
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),(D),(D),(D)
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",411495,380786,404116,416522,459682
5000,Arkansas,54,        Insurance carriers and related activities,819178,808709,857519,957180,1003186
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D),(D)
5000,Arkansas,56,      Real estate and rental and leasing,514424,518310,515664,516706,548583
5000,Arkansas,57,        Real estate,318958,329192,326810,322957,339436
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,195467,189118,188854,193749,209148
5000,Arkansas,59,    Professional and business services,6328053,6411858,6924881,7214430,7814866
5000,Arkansas,60,"      Professional, scientific, and technical services",2342331,2324970,2413025,2604953,2546377
5000,Arkansas,61,        Legal services,400576,398726,390777,400151,405906
5000,Arkansas,62,        Computer systems design and related services,631514,615455,642878,754124,733184
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1310242,1310789,1379371,1450678,1407287
5000,Arkansas,64,      Management of companies and enterprises,2436973,2579726,2846726,2826223,3495001
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1548748,1507162,1665130,1783254,1773489
5000,Arkansas,66,        Administrative and support services,1411308,1370781,1494759,1639538,1622254
5000,Arkansas,67,        Waste management and remediation services,137440,136381,170371,143716,151235
5000,Arkansas,68,"    Educational services, health care, and social assistance",6798143,7122824,7280405,7535003,7999851
5000,Arkansas,69,      Educational services,410158,462072,483942,512509,532263
