SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2013,2014,2015,2016,2017
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),(D),(D),(NA)
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",680651,706956,731814,695767,(NA)
1000,Alabama,54,        Insurance carriers and related activities,2302059,2499622,2698593,2654778,(NA)
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D),(NA)
1000,Alabama,56,      Real estate and rental and leasing,997109,1030496,1145265,1188230,(NA)
1000,Alabama,57,        Real estate,666409,682310,729444,765448,(NA)
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,330700,348186,415821,422782,(NA)
1000,Alabama,59,    Professional and business services,12874867,13181484,13753899,14251488,(NA)
1000,Alabama,60,"      Professional, scientific, and technical services",7798719,7917594,8275759,8536669,(NA)
1000,Alabama,61,        Legal services,1137613,1098646,1111885,1155152,(NA)
1000,Alabama,62,        Computer systems design and related services,2134108,2210710,2289374,2309792,(NA)
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",4526998,4608238,4874501,5071725,(NA)
1000,Alabama,64,      Management of companies and enterprises,1602599,1537269,1588959,1757655,(NA)
1000,Alabama,65,      Administrative and support and waste management and remediation services,3473548,3726622,3889180,3957163,(NA)
1000,Alabama,66,        Administrative and support services,3175759,3424994,3609495,3680291,(NA)
1000,Alabama,67,        Waste management and remediation services,297790,301628,279686,276871,(NA)
1000,Alabama,68,"    Educational services, health care, and social assistance",11668041,11972245,12539295,12971504,(NA)
1000,Alabama,69,      Educational services,942039,1004707,1032996,1088922,(NA)
1000,Alabama,70,      Health care and social assistance,10726002,10967539,11506299,11882582,(NA)
1000,Alabama,71,        Ambulatory health care services,6044048,6242822,6554619,6839723,(NA)
1000,Alabama,72,        Hospitals,2766163,2742582,2893660,2911319,(NA)
1000,Alabama,73,        Nursing and residential care facilities,1326824,1357049,1405165,1455222,(NA)
1000,Alabama,74,        Social assistance,588966,625087,652855,676318,(NA)
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",3490892,3670480,3902943,4138854,(NA)
1000,Alabama,76,"      Arts, entertainment, and recreation",399805,422432,436840,483624,(NA)
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",125000,125845,135315,142097,(NA)
1000,Alabama,78,"        Amusement, gambling, and recreation industries",274805,296587,301525,341526,(NA)
1000,Alabama,79,      Accommodation and food services,3091087,3248048,3466103,3655230,(NA)
1000,Alabama,80,        Accommodation,412842,426727,450802,469420,(NA)
1000,Alabama,81,        Food services and drinking places,2678245,2821320,3015301,3185810,(NA)
1000,Alabama,82,    Other services (except government and government enterprises),3474212,3635840,3776240,3841246,(NA)
1000,Alabama,83,  Government and government enterprises,24319760,25029828,25718681,26284079,(NA)
1000,Alabama,84,    Federal civilian,5761460,5921329,6023629,6179761,(NA)
1000,Alabama,85,    Military,1793757,1744757,1709016,1726182,(NA)
1000,Alabama,86,    State and local,16764543,17363742,17986036,18378136,(NA)
1000,Alabama,,Addenda:,,,,,
1000,Alabama,87,Natural resources and mining,1293331,1275323,1288064,1066665,(NA)
1000,Alabama,88,Trade,11855613,12208764,12714475,12960876,(NA)
1000,Alabama,89,Transportation and utilities,4877609,5074262,5370729,5516219,(NA)
1000,Alabama,90,Private goods-producing industries 2/,21523910,22692485,23522796,23945973,(NA)
1000,Alabama,91,Private services-providing industries 3/,56363837,58315595,61170215,62784589,(NA)
2000,Alaska,1,All industry total,26362219,27265170,27981916,27152789,(NA)
2000,Alaska,2,  Private industries,17236665,17767639,18397733,17538800,(NA)
2000,Alaska,3,"    Agriculture, forestry, fishing, and hunting",73809,76687,74147,76911,(NA)
2000,Alaska,4,      Farms,20422,20832,19589,20677,(NA)
2000,Alaska,5,"      Forestry, fishing, and related activities",53387,55855,54558,56234,(NA)
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",2639281,2826462,2811898,2297689,(NA)
2000,Alaska,7,      Oil and gas extraction,1003668,1117166,1137844,1002538,(NA)
2000,Alaska,8,      Mining (except oil and gas),374840,374189,384004,391130,(NA)
2000,Alaska,9,      Support activities for mining,1260773,1335107,1290051,904021,(NA)
2000,Alaska,10,    Utilities,273570,268369,283585,286391,(NA)
2000,Alaska,11,    Construction,1585338,1737434,1840025,1608838,(NA)
2000,Alaska,12,    Manufacturing,887466,881435,937585,911009,(NA)
2000,Alaska,13,      Durable goods manufacturing,171259,158792,174251,154579,(NA)
2000,Alaska,14,        Wood product manufacturing,(D),34524,40230,31591,(NA)
2000,Alaska,15,        Nonmetallic mineral product manufacturing,21315,21493,23828,21594,(NA)
2000,Alaska,16,        Primary metal manufacturing,1106,1286,1148,941,(NA)
2000,Alaska,17,        Fabricated metal product manufacturing,46863,35961,36055,28548,(NA)
2000,Alaska,18,        Machinery manufacturing,6042,6460,9050,6913,(NA)
2000,Alaska,19,        Computer and electronic product manufacturing,(D),(D),(D),(D),(NA)
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",1632,(D),1121,1094,(NA)
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2112,2280,2376,(D),(NA)
2000,Alaska,22,        Other transportation equipment manufacturing,(D),26899,(D),(D),(NA)
2000,Alaska,23,        Furniture and related product manufacturing,(D),(D),(D),(D),(NA)
2000,Alaska,24,        Miscellaneous manufacturing,10460,11413,11274,10144,(NA)
2000,Alaska,25,      Nondurable goods manufacturing,716207,722642,763333,756430,(NA)
2000,Alaska,26,        Food and beverage and tobacco products manufacturing,607642,614083,650049,643016,(NA)
2000,Alaska,27,        Textile mills and textile product mills,(D),(D),(D),(D),(NA)
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",527,631,861,1013,(NA)
2000,Alaska,29,        Paper manufacturing,(D),(D),(D),(D),(NA)
2000,Alaska,30,        Printing and related support activities,17304,17500,16805,16655,(NA)
2000,Alaska,31,        Petroleum and coal products manufacturing,76443,76272,80839,81128,(NA)
2000,Alaska,32,        Chemical manufacturing,3795,3338,4067,3821,(NA)
2000,Alaska,33,        Plastics and rubber products manufacturing,(D),(D),(D),(D),(NA)
2000,Alaska,34,    Wholesale trade,461922,462363,484869,473325,(NA)
2000,Alaska,35,    Retail trade,1436626,1480690,1533307,1509700,(NA)
2000,Alaska,36,    Transportation and warehousing,1628590,1624701,1679419,1689221,(NA)
2000,Alaska,37,      Air transportation,465187,470973,503409,516731,(NA)
2000,Alaska,38,      Rail transportation,0,0,0,0,(NA)
2000,Alaska,39,      Water transportation,122921,143510,143266,144133,(NA)
2000,Alaska,40,      Truck transportation,231312,209969,218027,205616,(NA)
2000,Alaska,41,      Transit and ground passenger transportation,60245,61146,61911,60843,(NA)
2000,Alaska,42,      Pipeline transportation,(D),(D),(D),(D),(NA)
2000,Alaska,43,      Other transportation and support activities,(D),(D),(D),(D),(NA)
2000,Alaska,44,      Warehousing and storage,37897,37281,36628,34793,(NA)
2000,Alaska,45,    Information,518432,542959,557946,528409,(NA)
2000,Alaska,46,      Publishing industries (except Internet),48143,48989,52927,48546,(NA)
2000,Alaska,47,      Motion picture and sound recording industries,11021,10910,12818,11739,(NA)
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,450429,473541,484520,460591,(NA)
2000,Alaska,49,"      Data processing, hosting, and other information services",8839,9518,7681,7533,(NA)
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",841926,855606,918787,928868,(NA)
2000,Alaska,51,      Finance and insurance,581344,591015,624962,636301,(NA)
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",343615,344266,374439,384674,(NA)
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",(D),78606,79030,79134,(NA)
2000,Alaska,54,        Insurance carriers and related activities,165242,165980,169020,170662,(NA)
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",(D),2163,2474,1832,(NA)
2000,Alaska,56,      Real estate and rental and leasing,260582,264592,293824,292567,(NA)
2000,Alaska,57,        Real estate,166423,165561,168390,169606,(NA)
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,94160,99031,125434,122961,(NA)
2000,Alaska,59,    Professional and business services,2335035,2372487,2410069,2208611,(NA)
2000,Alaska,60,"      Professional, scientific, and technical services",1358899,1365371,1373032,1206122,(NA)
2000,Alaska,61,        Legal services,107905,102328,102798,99095,(NA)
2000,Alaska,62,        Computer systems design and related services,118222,108535,112173,112489,(NA)
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1132771,1154509,1158062,994539,(NA)
2000,Alaska,64,      Management of companies and enterprises,320639,322746,335073,313150,(NA)
2000,Alaska,65,      Administrative and support and waste management and remediation services,655497,684370,701965,689339,(NA)
2000,Alaska,66,        Administrative and support services,522425,550589,553590,540072,(NA)
2000,Alaska,67,        Waste management and remediation services,133072,133781,148374,149266,(NA)
2000,Alaska,68,"    Educational services, health care, and social assistance",2906308,2908794,3063563,3198337,(NA)
2000,Alaska,69,      Educational services,128024,127868,130099,132914,(NA)
2000,Alaska,70,      Health care and social assistance,2778284,2780927,2933464,3065423,(NA)
2000,Alaska,71,        Ambulatory health care services,1226202,1265317,1356860,1424782,(NA)
2000,Alaska,72,        Hospitals,940705,938686,1008912,1058543,(NA)
2000,Alaska,73,        Nursing and residential care facilities,195518,192091,189417,188925,(NA)
2000,Alaska,74,        Social assistance,415859,384833,378275,393173,(NA)
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",1041613,1099121,1156144,1171795,(NA)
2000,Alaska,76,"      Arts, entertainment, and recreation",147506,152088,152042,162789,(NA)
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",40661,41816,41380,43071,(NA)
2000,Alaska,78,"        Amusement, gambling, and recreation industries",106845,110272,110661,119717,(NA)
2000,Alaska,79,      Accommodation and food services,894107,947033,1004102,1009006,(NA)
2000,Alaska,80,        Accommodation,319154,342296,358269,353013,(NA)
2000,Alaska,81,        Food services and drinking places,574953,604737,645833,655993,(NA)
2000,Alaska,82,    Other services (except government and government enterprises),606750,630531,646390,649695,(NA)
2000,Alaska,83,  Government and government enterprises,9125553,9497532,9584183,9613989,(NA)
2000,Alaska,84,    Federal civilian,1593257,1617652,1653381,1704572,(NA)
2000,Alaska,85,    Military,2111624,2040614,2036880,1986522,(NA)
2000,Alaska,86,    State and local,5420672,5839266,5893922,5922895,(NA)
2000,Alaska,,Addenda:,,,,,
2000,Alaska,87,Natural resources and mining,2713089,2903149,2886045,2374600,(NA)
2000,Alaska,88,Trade,1898548,1943052,2018176,1983025,(NA)
2000,Alaska,89,Transportation and utilities,1902160,1893070,1963004,1975612,(NA)
2000,Alaska,90,Private goods-producing industries 2/,5185894,5522018,5663654,4894448,(NA)
2000,Alaska,91,Private services-providing industries 3/,12050772,12245621,12734079,12644352,(NA)
4000,Arizona,1,All industry total,150331763,156488167,163588799,170255111,(NA)
4000,Arizona,2,  Private industries,120736504,126587569,132822326,138891326,(NA)
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",954478,971602,919537,1019599,(NA)
4000,Arizona,4,      Farms,586021,560993,476901,553373,(NA)
4000,Arizona,5,"      Forestry, fishing, and related activities",368457,410609,442636,466226,(NA)
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1185534,1155533,1139742,1058931,(NA)
4000,Arizona,7,      Oil and gas extraction,9204,8792,7264,7258,(NA)
4000,Arizona,8,      Mining (except oil and gas),1130911,1095405,1083985,1015067,(NA)
4000,Arizona,9,      Support activities for mining,45419,51336,48494,36607,(NA)
4000,Arizona,10,    Utilities,1571017,1657686,1636174,1779549,(NA)
4000,Arizona,11,    Construction,7328393,7640136,7883179,8540591,(NA)
4000,Arizona,12,    Manufacturing,13313734,13765793,14130002,14407450,(NA)
4000,Arizona,13,      Durable goods manufacturing,11503139,11830862,12078959,12218994,(NA)
4000,Arizona,14,        Wood product manufacturing,161999,187001,204829,223413,(NA)
4000,Arizona,15,        Nonmetallic mineral product manufacturing,346092,429129,396382,435877,(NA)
4000,Arizona,16,        Primary metal manufacturing,306272,338415,327299,286036,(NA)
4000,Arizona,17,        Fabricated metal product manufacturing,1087288,1161931,1220821,1263079,(NA)
4000,Arizona,18,        Machinery manufacturing,451457,497424,541902,544804,(NA)
4000,Arizona,19,        Computer and electronic product manufacturing,4552727,4578526,4612080,4518996,(NA)
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",179533,184416,206442,217575,(NA)
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",206713,222902,235228,198177,(NA)
4000,Arizona,22,        Other transportation equipment manufacturing,3240506,3174862,3199601,3362208,(NA)
4000,Arizona,23,        Furniture and related product manufacturing,225571,245057,271011,276289,(NA)
4000,Arizona,24,        Miscellaneous manufacturing,744980,811199,863365,892540,(NA)
4000,Arizona,25,      Nondurable goods manufacturing,1810594,1934931,2051043,2188456,(NA)
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,682017,744719,772967,851479,(NA)
4000,Arizona,27,        Textile mills and textile product mills,55545,58099,69725,59114,(NA)
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",22895,18280,27313,34746,(NA)
4000,Arizona,29,        Paper manufacturing,122037,128079,132286,138435,(NA)
4000,Arizona,30,        Printing and related support activities,319027,332639,347301,341031,(NA)
4000,Arizona,31,        Petroleum and coal products manufacturing,18757,20092,21084,24279,(NA)
4000,Arizona,32,        Chemical manufacturing,360203,402562,439530,480360,(NA)
4000,Arizona,33,        Plastics and rubber products manufacturing,230114,230462,240838,259011,(NA)
4000,Arizona,34,    Wholesale trade,7867110,7985378,8207696,8411974,(NA)
4000,Arizona,35,    Retail trade,10798531,11560027,12121352,12540708,(NA)
4000,Arizona,36,    Transportation and warehousing,4567271,4707681,5165549,5435226,(NA)
4000,Arizona,37,      Air transportation,1216436,1220977,1350572,1421462,(NA)
4000,Arizona,38,      Rail transportation,(D),(D),(D),295857,(NA)
4000,Arizona,39,      Water transportation,(D),(D),(D),(D),(NA)
4000,Arizona,40,      Truck transportation,1127197,1163903,1259228,1347360,(NA)
4000,Arizona,41,      Transit and ground passenger transportation,333141,350932,385292,424148,(NA)
4000,Arizona,42,      Pipeline transportation,31774,33305,43042,42944,(NA)
4000,Arizona,43,      Other transportation and support activities,1110408,1164372,1302680,(D),(NA)
4000,Arizona,44,      Warehousing and storage,462879,472084,504811,566025,(NA)
4000,Arizona,45,    Information,3140147,3459091,3641805,3724130,(NA)
4000,Arizona,46,      Publishing industries (except Internet),773671,817711,998240,1021133,(NA)
4000,Arizona,47,      Motion picture and sound recording industries,143026,150498,163945,171427,(NA)
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,1553551,1707617,1700717,1643693,(NA)
4000,Arizona,49,"      Data processing, hosting, and other information services",669899,783264,778904,887877,(NA)
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",13784531,14625397,16010078,17110830,(NA)
4000,Arizona,51,      Finance and insurance,11199829,11907593,13054815,13987540,(NA)
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),(D),(D),(NA)
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1858784,2154446,2123217,2239643,(NA)
4000,Arizona,54,        Insurance carriers and related activities,3252147,3748462,4214355,4410538,(NA)
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D),(NA)
4000,Arizona,56,      Real estate and rental and leasing,2584701,2717804,2955262,3123291,(NA)
4000,Arizona,57,        Real estate,1761233,1867539,1998297,2123339,(NA)
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,823468,850265,956965,999952,(NA)
4000,Arizona,59,    Professional and business services,23009541,24183790,25303029,26343324,(NA)
4000,Arizona,60,"      Professional, scientific, and technical services",11059437,11407719,11899165,12472949,(NA)
4000,Arizona,61,        Legal services,1595107,1589757,1581582,1607417,(NA)
4000,Arizona,62,        Computer systems design and related services,2571743,2790418,3144133,3400363,(NA)
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",6892587,7027544,7173451,7465169,(NA)
4000,Arizona,64,      Management of companies and enterprises,2960440,3218479,3271584,3284294,(NA)
4000,Arizona,65,      Administrative and support and waste management and remediation services,8989664,9557593,10132279,10586081,(NA)
4000,Arizona,66,        Administrative and support services,8659461,9196234,9835951,10269611,(NA)
4000,Arizona,67,        Waste management and remediation services,330203,361358,296328,316470,(NA)
4000,Arizona,68,"    Educational services, health care, and social assistance",21835721,22619447,23723227,24974781,(NA)
4000,Arizona,69,      Educational services,2795646,2946376,3041256,3108500,(NA)
4000,Arizona,70,      Health care and social assistance,19040076,19673072,20681971,21866281,(NA)
4000,Arizona,71,        Ambulatory health care services,10044973,10235594,10651681,11244807,(NA)
4000,Arizona,72,        Hospitals,6058578,6271423,6607664,6922007,(NA)
4000,Arizona,73,        Nursing and residential care facilities,1687099,1793570,1897045,2042357,(NA)
4000,Arizona,74,        Social assistance,1249425,1372485,1525581,1657110,(NA)
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",7459744,8044351,8548834,9014787,(NA)
4000,Arizona,76,"      Arts, entertainment, and recreation",1580590,1769532,1796263,1941570,(NA)
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",894781,985596,992970,1105081,(NA)
4000,Arizona,78,"        Amusement, gambling, and recreation industries",685809,783935,803293,836489,(NA)
4000,Arizona,79,      Accommodation and food services,5879155,6274819,6752571,7073217,(NA)
4000,Arizona,80,        Accommodation,1560212,1653090,1777742,1815862,(NA)
4000,Arizona,81,        Food services and drinking places,4318943,4621730,4974829,5257355,(NA)
4000,Arizona,82,    Other services (except government and government enterprises),3920753,4211655,4392123,4529447,(NA)
4000,Arizona,83,  Government and government enterprises,29595259,29900598,30766474,31363784,(NA)
4000,Arizona,84,    Federal civilian,5354600,5487298,5712391,5850389,(NA)
4000,Arizona,85,    Military,2127697,2072979,2033461,2081127,(NA)
4000,Arizona,86,    State and local,22112962,22340321,23020622,23432268,(NA)
4000,Arizona,,Addenda:,,,,,
4000,Arizona,87,Natural resources and mining,2140012,2127135,2059279,2078530,(NA)
4000,Arizona,88,Trade,18665640,19545405,20329048,20952682,(NA)
4000,Arizona,89,Transportation and utilities,6138288,6365368,6801723,7214775,(NA)
4000,Arizona,90,Private goods-producing industries 2/,22782138,23533065,24072460,25026571,(NA)
4000,Arizona,91,Private services-providing industries 3/,97954366,103054504,108749866,113864755,(NA)
5000,Arkansas,1,All industry total,60546249,62574335,64417815,66128619,(NA)
5000,Arkansas,2,  Private industries,47992610,49830027,51594521,53187796,(NA)
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",658696,645453,696708,744846,(NA)
5000,Arkansas,4,      Farms,328519,290400,332300,357299,(NA)
5000,Arkansas,5,"      Forestry, fishing, and related activities",330177,355053,364408,387546,(NA)
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",622630,570978,497956,337843,(NA)
5000,Arkansas,7,      Oil and gas extraction,175724,161376,149373,110543,(NA)
5000,Arkansas,8,      Mining (except oil and gas),119746,111268,111764,111424,(NA)
5000,Arkansas,9,      Support activities for mining,327160,298335,236819,115877,(NA)
5000,Arkansas,10,    Utilities,880611,899947,902477,930895,(NA)
5000,Arkansas,11,    Construction,2352412,2499569,2753048,2876290,(NA)
5000,Arkansas,12,    Manufacturing,8494270,8884413,8997519,9112332,(NA)
5000,Arkansas,13,      Durable goods manufacturing,4427444,4611378,4627561,4590861,(NA)
5000,Arkansas,14,        Wood product manufacturing,435060,460389,475384,486225,(NA)
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,190237,212002,207524,209296,(NA)
5000,Arkansas,16,        Primary metal manufacturing,753547,755233,676906,641202,(NA)
5000,Arkansas,17,        Fabricated metal product manufacturing,807383,875613,898473,924811,(NA)
5000,Arkansas,18,        Machinery manufacturing,608998,647802,657690,651386,(NA)
5000,Arkansas,19,        Computer and electronic product manufacturing,187019,157922,161083,154434,(NA)
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",395842,386360,382350,360856,(NA)
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(NA)
5000,Arkansas,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(NA)
5000,Arkansas,23,        Furniture and related product manufacturing,146102,151570,145782,153349,(NA)
5000,Arkansas,24,        Miscellaneous manufacturing,181279,187313,192285,197209,(NA)
5000,Arkansas,25,      Nondurable goods manufacturing,4066826,4273035,4369958,4521471,(NA)
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,1917290,2024770,2049968,2177925,(NA)
5000,Arkansas,27,        Textile mills and textile product mills,51664,56245,51971,63380,(NA)
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",74652,70232,70710,73926,(NA)
5000,Arkansas,29,        Paper manufacturing,760754,769479,750281,758369,(NA)
5000,Arkansas,30,        Printing and related support activities,153492,155284,199492,211012,(NA)
5000,Arkansas,31,        Petroleum and coal products manufacturing,94871,113411,124574,125960,(NA)
5000,Arkansas,32,        Chemical manufacturing,401763,428669,438511,440223,(NA)
5000,Arkansas,33,        Plastics and rubber products manufacturing,612341,654946,684450,670675,(NA)
5000,Arkansas,34,    Wholesale trade,3355149,3474436,3645768,3622519,(NA)
5000,Arkansas,35,    Retail trade,4051172,4205311,4384056,4589675,(NA)
5000,Arkansas,36,    Transportation and warehousing,3103502,3198020,3361356,3308523,(NA)
5000,Arkansas,37,      Air transportation,62303,32831,33922,36353,(NA)
5000,Arkansas,38,      Rail transportation,335092,353674,366491,330567,(NA)
5000,Arkansas,39,      Water transportation,(D),1746,1802,1682,(NA)
5000,Arkansas,40,      Truck transportation,1856497,1924670,1999184,1932204,(NA)
5000,Arkansas,41,      Transit and ground passenger transportation,44513,50260,51637,54523,(NA)
5000,Arkansas,42,      Pipeline transportation,55266,64991,67001,51074,(NA)
5000,Arkansas,43,      Other transportation and support activities,(D),454202,507459,507161,(NA)
5000,Arkansas,44,      Warehousing and storage,314132,315646,333860,394959,(NA)
5000,Arkansas,45,    Information,1017794,1038089,942245,936429,(NA)
5000,Arkansas,46,      Publishing industries (except Internet),283532,289933,236019,233777,(NA)
5000,Arkansas,47,      Motion picture and sound recording industries,34497,32991,32882,31602,(NA)
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,608822,620516,582795,573705,(NA)
5000,Arkansas,49,"      Data processing, hosting, and other information services",90943,94650,90549,97345,(NA)
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",3117502,3216620,3379156,3555574,(NA)
5000,Arkansas,51,      Finance and insurance,2567436,2659657,2771464,2929945,(NA)
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),(D),(D),(NA)
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",415221,473970,478085,484360,(NA)
5000,Arkansas,54,        Insurance carriers and related activities,995000,1029315,1083235,1155081,(NA)
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D),(NA)
5000,Arkansas,56,      Real estate and rental and leasing,550067,556963,607693,625629,(NA)
5000,Arkansas,57,        Real estate,352074,352968,379298,406921,(NA)
