Fips,Area,IndCode,Industry,1994
0,United States,77,  Depository and nondepository institutions,214292
0,United States,78,  Business services and other services,452784
1000,Alabama,1,All industry total,90098
1000,Alabama,2,  Private industries,74958
1000,Alabama,3,"      Agriculture, forestry, and fishing",1845
1000,Alabama,4,          Farms,1417
1000,Alabama,5,"          Agricultural services, forestry, and fishing",428
1000,Alabama,6,      Mining,1262
1000,Alabama,7,          Metal mining,5
1000,Alabama,8,          Coal mining,620
1000,Alabama,9,          Oil and gas extraction,459
1000,Alabama,10,"          Nonmetallic minerals, except fuels",179
1000,Alabama,11,      Construction,3659
1000,Alabama,12,      Manufacturing,19470
1000,Alabama,13,          Durable goods manufacturing,9729
1000,Alabama,14,              Lumber and wood products,1657
1000,Alabama,15,              Furniture and fixtures,484
1000,Alabama,16,"              Stone, clay, and glass products",509
1000,Alabama,17,              Primary metal industries,1817
1000,Alabama,18,              Fabricated metal products,1096
1000,Alabama,19,              Industrial machinery and equipment,1191
1000,Alabama,20,              Electronic and other electric equipment,984
1000,Alabama,21,              Motor vehicles and equipment,948
1000,Alabama,22,              Other transportation equipment,737
1000,Alabama,23,              Instruments and related products,112
1000,Alabama,24,              Miscellaneous manufacturing industries,195
1000,Alabama,25,          Nondurable goods manufacturing,9741
1000,Alabama,26,              Food and kindred products,952
1000,Alabama,27,              Tobacco products,14
1000,Alabama,28,              Textile mill products,1426
1000,Alabama,29,              Apparel and other textile products,1142
1000,Alabama,30,              Paper and allied products,2328
1000,Alabama,31,              Printing and publishing,730
1000,Alabama,32,              Chemicals and allied products,1871
1000,Alabama,33,              Petroleum and coal products,395
1000,Alabama,34,              Rubber and miscellaneous plastics products,881
1000,Alabama,35,              Leather and leather products,3
1000,Alabama,36,      Transportation and public utilities,8872
1000,Alabama,37,          Transportation,2582
1000,Alabama,38,              Railroad transportation,430
1000,Alabama,39,              Local and interurban passenger transit,65
1000,Alabama,40,              Trucking and warehousing,1568
1000,Alabama,41,              Water transportation,117
1000,Alabama,42,              Transportation by air,253
1000,Alabama,43,"              Pipelines, except natural gas",50
1000,Alabama,44,              Transportation services,98
1000,Alabama,45,          Communications,2942
1000,Alabama,46,"          Electric, gas, and sanitary services",3347
1000,Alabama,47,      Wholesale trade,5755
1000,Alabama,48,      Retail trade,8844
1000,Alabama,49,"      Finance, insurance, and real estate",10965
1000,Alabama,50,          Depository institutions,2184
1000,Alabama,51,          Nondepository institutions,260
1000,Alabama,52,          Security and commodity brokers,163
1000,Alabama,53,          Insurance carriers,1031
1000,Alabama,54,"          Insurance agents, brokers, and services",428
1000,Alabama,55,          Real estate,6722
1000,Alabama,56,          Holding and other investment offices,176
1000,Alabama,57,      Services,14285
1000,Alabama,58,          Hotels and other lodging places,298
1000,Alabama,59,          Personal services,601
1000,Alabama,60,          Business services,2233
1000,Alabama,61,"          Automotive repair, services, and parking",750
1000,Alabama,62,          Miscellaneous repair services,338
1000,Alabama,63,          Motion pictures,65
1000,Alabama,64,          Amusement and recreation services,270
1000,Alabama,65,          Health services,5260
1000,Alabama,66,          Legal services,1008
1000,Alabama,67,          Educational services,332
1000,Alabama,68,          Social services,313
1000,Alabama,69,          Membership organizations,641
1000,Alabama,70,          Other services,2027
1000,Alabama,71,          Private households,150
1000,Alabama,72,  Government and government enterprises,15141
1000,Alabama,73,      Federal civilian,4443
1000,Alabama,74,      Military,1570
1000,Alabama,75,      State and local,9127
1000,Alabama,76,Addenda:,
1000,Alabama,76,  Electronic equipment and instruments,1097
1000,Alabama,77,  Depository and nondepository institutions,2444
1000,Alabama,78,  Business services and other services,4260
2000,Alaska,1,All industry total,23605
2000,Alaska,2,  Private industries,18643
2000,Alaska,3,"      Agriculture, forestry, and fishing",360
2000,Alaska,4,          Farms,21
2000,Alaska,5,"          Agricultural services, forestry, and fishing",339
2000,Alaska,6,      Mining,4597
2000,Alaska,7,          Metal mining,218
2000,Alaska,8,          Coal mining,23
2000,Alaska,9,          Oil and gas extraction,4339
2000,Alaska,10,"          Nonmetallic minerals, except fuels",18
2000,Alaska,11,      Construction,1033
2000,Alaska,12,      Manufacturing,1047
2000,Alaska,13,          Durable goods manufacturing,301
2000,Alaska,14,              Lumber and wood products,247
2000,Alaska,15,              Furniture and fixtures,3
2000,Alaska,16,"              Stone, clay, and glass products",19
2000,Alaska,17,              Primary metal industries,3
2000,Alaska,18,              Fabricated metal products,6
2000,Alaska,19,              Industrial machinery and equipment,7
2000,Alaska,20,              Electronic and other electric equipment,1
2000,Alaska,21,              Motor vehicles and equipment,(L)
2000,Alaska,22,              Other transportation equipment,8
2000,Alaska,23,              Instruments and related products,4
2000,Alaska,24,              Miscellaneous manufacturing industries,4
2000,Alaska,25,          Nondurable goods manufacturing,747
2000,Alaska,26,              Food and kindred products,362
2000,Alaska,27,              Tobacco products,(L)
2000,Alaska,28,              Textile mill products,(L)
2000,Alaska,29,              Apparel and other textile products,2
2000,Alaska,30,              Paper and allied products,50
2000,Alaska,31,              Printing and publishing,66
2000,Alaska,32,              Chemicals and allied products,66
2000,Alaska,33,              Petroleum and coal products,198
2000,Alaska,34,              Rubber and miscellaneous plastics products,2
2000,Alaska,35,              Leather and leather products,(L)
2000,Alaska,36,      Transportation and public utilities,4207
2000,Alaska,37,          Transportation,3360
2000,Alaska,38,              Railroad transportation,0
2000,Alaska,39,              Local and interurban passenger transit,55
2000,Alaska,40,              Trucking and warehousing,195
2000,Alaska,41,              Water transportation,146
2000,Alaska,42,              Transportation by air,931
2000,Alaska,43,"              Pipelines, except natural gas",1959
2000,Alaska,44,              Transportation services,75
2000,Alaska,45,          Communications,511
2000,Alaska,46,"          Electric, gas, and sanitary services",337
2000,Alaska,47,      Wholesale trade,723
2000,Alaska,48,      Retail trade,1564
2000,Alaska,49,"      Finance, insurance, and real estate",2372
2000,Alaska,50,          Depository institutions,329
2000,Alaska,51,          Nondepository institutions,32
2000,Alaska,52,          Security and commodity brokers,23
2000,Alaska,53,          Insurance carriers,147
2000,Alaska,54,"          Insurance agents, brokers, and services",73
2000,Alaska,55,          Real estate,1742
2000,Alaska,56,          Holding and other investment offices,27
2000,Alaska,57,      Services,2739
2000,Alaska,58,          Hotels and other lodging places,194
2000,Alaska,59,          Personal services,93
2000,Alaska,60,          Business services,415
2000,Alaska,61,"          Automotive repair, services, and parking",139
2000,Alaska,62,          Miscellaneous repair services,80
2000,Alaska,63,          Motion pictures,18
2000,Alaska,64,          Amusement and recreation services,95
2000,Alaska,65,          Health services,736
2000,Alaska,66,          Legal services,143
2000,Alaska,67,          Educational services,46
2000,Alaska,68,          Social services,140
2000,Alaska,69,          Membership organizations,138
2000,Alaska,70,          Other services,488
2000,Alaska,71,          Private households,15
2000,Alaska,72,  Government and government enterprises,4962
2000,Alaska,73,      Federal civilian,1170
2000,Alaska,74,      Military,1140
2000,Alaska,75,      State and local,2652
2000,Alaska,76,Addenda:,
2000,Alaska,76,  Electronic equipment and instruments,4
2000,Alaska,77,  Depository and nondepository institutions,361
2000,Alaska,78,  Business services and other services,903
4000,Arizona,1,All industry total,100374
4000,Arizona,2,  Private industries,85781
4000,Arizona,3,"      Agriculture, forestry, and fishing",1509
4000,Arizona,4,          Farms,901
4000,Arizona,5,"          Agricultural services, forestry, and fishing",609
4000,Arizona,6,      Mining,1581
4000,Arizona,7,          Metal mining,1386
4000,Arizona,8,          Coal mining,123
4000,Arizona,9,          Oil and gas extraction,2
4000,Arizona,10,"          Nonmetallic minerals, except fuels",70
4000,Arizona,11,      Construction,5158
4000,Arizona,12,      Manufacturing,14012
4000,Arizona,13,          Durable goods manufacturing,11309
4000,Arizona,14,              Lumber and wood products,350
4000,Arizona,15,              Furniture and fixtures,131
4000,Arizona,16,"              Stone, clay, and glass products",345
4000,Arizona,17,              Primary metal industries,869
4000,Arizona,18,              Fabricated metal products,595
4000,Arizona,19,              Industrial machinery and equipment,655
4000,Arizona,20,              Electronic and other electric equipment,4791
4000,Arizona,21,              Motor vehicles and equipment,419
4000,Arizona,22,              Other transportation equipment,2342
4000,Arizona,23,              Instruments and related products,617
4000,Arizona,24,              Miscellaneous manufacturing industries,194
4000,Arizona,25,          Nondurable goods manufacturing,2703
4000,Arizona,26,              Food and kindred products,695
4000,Arizona,27,              Tobacco products,(L)
4000,Arizona,28,              Textile mill products,35
4000,Arizona,29,              Apparel and other textile products,90
4000,Arizona,30,              Paper and allied products,118
4000,Arizona,31,              Printing and publishing,773
4000,Arizona,32,              Chemicals and allied products,658
4000,Arizona,33,              Petroleum and coal products,10
4000,Arizona,34,              Rubber and miscellaneous plastics products,303
4000,Arizona,35,              Leather and leather products,20
4000,Arizona,36,      Transportation and public utilities,9544
4000,Arizona,37,          Transportation,3073
4000,Arizona,38,              Railroad transportation,367
4000,Arizona,39,              Local and interurban passenger transit,161
4000,Arizona,40,              Trucking and warehousing,1086
4000,Arizona,41,              Water transportation,9
4000,Arizona,42,              Transportation by air,1202
4000,Arizona,43,"              Pipelines, except natural gas",30
4000,Arizona,44,              Transportation services,217
4000,Arizona,45,          Communications,2218
4000,Arizona,46,"          Electric, gas, and sanitary services",4254
4000,Arizona,47,      Wholesale trade,5952
4000,Arizona,48,      Retail trade,10501
4000,Arizona,49,"      Finance, insurance, and real estate",18926
4000,Arizona,50,          Depository institutions,2533
4000,Arizona,51,          Nondepository institutions,532
4000,Arizona,52,          Security and commodity brokers,297
4000,Arizona,53,          Insurance carriers,1325
4000,Arizona,54,"          Insurance agents, brokers, and services",618
4000,Arizona,55,          Real estate,13423
4000,Arizona,56,          Holding and other investment offices,197
4000,Arizona,57,      Services,18598
4000,Arizona,58,          Hotels and other lodging places,1281
4000,Arizona,59,          Personal services,748
4000,Arizona,60,          Business services,3815
4000,Arizona,61,"          Automotive repair, services, and parking",1067
4000,Arizona,62,          Miscellaneous repair services,378
4000,Arizona,63,          Motion pictures,97
4000,Arizona,64,          Amusement and recreation services,757
4000,Arizona,65,          Health services,5746
4000,Arizona,66,          Legal services,1073
4000,Arizona,67,          Educational services,366
4000,Arizona,68,          Social services,558
4000,Arizona,69,          Membership organizations,481
4000,Arizona,70,          Other services,2090
4000,Arizona,71,          Private households,141
4000,Arizona,72,  Government and government enterprises,14593
4000,Arizona,73,      Federal civilian,2642
4000,Arizona,74,      Military,1266
4000,Arizona,75,      State and local,10684
4000,Arizona,76,Addenda:,
4000,Arizona,76,  Electronic equipment and instruments,5409
4000,Arizona,77,  Depository and nondepository institutions,3065
4000,Arizona,78,  Business services and other services,5905
5000,Arkansas,1,All industry total,51416
5000,Arkansas,2,  Private industries,44938
5000,Arkansas,3,"      Agriculture, forestry, and fishing",2375
5000,Arkansas,4,          Farms,2078
5000,Arkansas,5,"          Agricultural services, forestry, and fishing",297
5000,Arkansas,6,      Mining,392
5000,Arkansas,7,          Metal mining,9
5000,Arkansas,8,          Coal mining,2
5000,Arkansas,9,          Oil and gas extraction,273
5000,Arkansas,10,"          Nonmetallic minerals, except fuels",109
5000,Arkansas,11,      Construction,2013
5000,Arkansas,12,      Manufacturing,12639
5000,Arkansas,13,          Durable goods manufacturing,6847
5000,Arkansas,14,              Lumber and wood products,1211
5000,Arkansas,15,              Furniture and fixtures,311
5000,Arkansas,16,"              Stone, clay, and glass products",245
5000,Arkansas,17,              Primary metal industries,797
5000,Arkansas,18,              Fabricated metal products,1084
5000,Arkansas,19,              Industrial machinery and equipment,961
5000,Arkansas,20,              Electronic and other electric equipment,1085
5000,Arkansas,21,              Motor vehicles and equipment,543
5000,Arkansas,22,              Other transportation equipment,202
5000,Arkansas,23,              Instruments and related products,212
5000,Arkansas,24,              Miscellaneous manufacturing industries,196
5000,Arkansas,25,          Nondurable goods manufacturing,5792
5000,Arkansas,26,              Food and kindred products,2199
5000,Arkansas,27,              Tobacco products,(L)
5000,Arkansas,28,              Textile mill products,103
5000,Arkansas,29,              Apparel and other textile products,257
5000,Arkansas,30,              Paper and allied products,1234
5000,Arkansas,31,              Printing and publishing,526
5000,Arkansas,32,              Chemicals and allied products,562
5000,Arkansas,33,              Petroleum and coal products,116
5000,Arkansas,34,              Rubber and miscellaneous plastics products,708
5000,Arkansas,35,              Leather and leather products,85
5000,Arkansas,36,      Transportation and public utilities,5622
5000,Arkansas,37,          Transportation,2215
5000,Arkansas,38,              Railroad transportation,439
5000,Arkansas,39,              Local and interurban passenger transit,30
5000,Arkansas,40,              Trucking and warehousing,1433
5000,Arkansas,41,              Water transportation,21
5000,Arkansas,42,              Transportation by air,195
5000,Arkansas,43,"              Pipelines, except natural gas",37
5000,Arkansas,44,              Transportation services,59
5000,Arkansas,45,          Communications,1237
5000,Arkansas,46,"          Electric, gas, and sanitary services",2171
5000,Arkansas,47,      Wholesale trade,3312
5000,Arkansas,48,      Retail trade,5304
5000,Arkansas,49,"      Finance, insurance, and real estate",5784
5000,Arkansas,50,          Depository institutions,1174
5000,Arkansas,51,          Nondepository institutions,80
5000,Arkansas,52,          Security and commodity brokers,179
5000,Arkansas,53,          Insurance carriers,172
5000,Arkansas,54,"          Insurance agents, brokers, and services",295
5000,Arkansas,55,          Real estate,3825
5000,Arkansas,56,          Holding and other investment offices,59
5000,Arkansas,57,      Services,7497
5000,Arkansas,58,          Hotels and other lodging places,229
5000,Arkansas,59,          Personal services,364
5000,Arkansas,60,          Business services,1229
5000,Arkansas,61,"          Automotive repair, services, and parking",455
5000,Arkansas,62,          Miscellaneous repair services,179
5000,Arkansas,63,          Motion pictures,56
5000,Arkansas,64,          Amusement and recreation services,179
5000,Arkansas,65,          Health services,3132
5000,Arkansas,66,          Legal services,338
5000,Arkansas,67,          Educational services,151
5000,Arkansas,68,          Social services,284
5000,Arkansas,69,          Membership organizations,308
5000,Arkansas,70,          Other services,522
5000,Arkansas,71,          Private households,73
5000,Arkansas,72,  Government and government enterprises,6478
5000,Arkansas,73,      Federal civilian,1289
5000,Arkansas,74,      Military,488
5000,Arkansas,75,      State and local,4701
5000,Arkansas,76,Addenda:,
5000,Arkansas,76,  Electronic equipment and instruments,1298
5000,Arkansas,77,  Depository and nondepository institutions,1254
5000,Arkansas,78,  Business services and other services,1751
6000,California,1,All industry total,861360
6000,California,2,  Private industries,753135
6000,California,3,"      Agriculture, forestry, and fishing",19009
6000,California,4,          Farms,12342
6000,California,5,"          Agricultural services, forestry, and fishing",6667
6000,California,6,      Mining,4756
6000,California,7,          Metal mining,361
6000,California,8,          Coal mining,1
6000,California,9,          Oil and gas extraction,3589
6000,California,10,"          Nonmetallic minerals, except fuels",805
6000,California,11,      Construction,29936
6000,California,12,      Manufacturing,117110
6000,California,13,          Durable goods manufacturing,73406
6000,California,14,              Lumber and wood products,2855
6000,California,15,              Furniture and fixtures,1615
6000,California,16,"              Stone, clay, and glass products",2582
6000,California,17,              Primary metal industries,1713
6000,California,18,              Fabricated metal products,6216
6000,California,19,              Industrial machinery and equipment,16078
6000,California,20,              Electronic and other electric equipment,19148
6000,California,21,              Motor vehicles and equipment,3084
6000,California,22,              Other transportation equipment,7791
6000,California,23,              Instruments and related products,9728
6000,California,24,              Miscellaneous manufacturing industries,2596
6000,California,25,          Nondurable goods manufacturing,43704
6000,California,26,              Food and kindred products,12253
6000,California,27,              Tobacco products,2
6000,California,28,              Textile mill products,706
6000,California,29,              Apparel and other textile products,4309
6000,California,30,              Paper and allied products,2468
6000,California,31,              Printing and publishing,8481
6000,California,32,              Chemicals and allied products,8106
6000,California,33,              Petroleum and coal products,4083
6000,California,34,              Rubber and miscellaneous plastics products,3102
6000,California,35,              Leather and leather products,195
6000,California,36,      Transportation and public utilities,63402
6000,California,37,          Transportation,25360
6000,California,38,              Railroad transportation,1236
6000,California,39,              Local and interurban passenger transit,1379
6000,California,40,              Trucking and warehousing,8790
6000,California,41,              Water transportation,1734
6000,California,42,              Transportation by air,8602
6000,California,43,"              Pipelines, except natural gas",239
6000,California,44,              Transportation services,3379
6000,California,45,          Communications,21773
6000,California,46,"          Electric, gas, and sanitary services",16269
6000,California,47,      Wholesale trade,62453
6000,California,48,      Retail trade,80612
6000,California,49,"      Finance, insurance, and real estate",180995
6000,California,50,          Depository institutions,20567
6000,California,51,          Nondepository institutions,3975
6000,California,52,          Security and commodity brokers,5295
6000,California,53,          Insurance carriers,11468
6000,California,54,"          Insurance agents, brokers, and services",5659
6000,California,55,          Real estate,131773
6000,California,56,          Holding and other investment offices,2258
6000,California,57,      Services,194862
6000,California,58,          Hotels and other lodging places,6120
6000,California,59,          Personal services,6645
6000,California,60,          Business services,42942
6000,California,61,"          Automotive repair, services, and parking",9015
6000,California,62,          Miscellaneous repair services,3699
6000,California,63,          Motion pictures,10101
6000,California,64,          Amusement and recreation services,8842
6000,California,65,          Health services,46811
6000,California,66,          Legal services,13905
6000,California,67,          Educational services,5558
6000,California,68,          Social services,4504
6000,California,69,          Membership organizations,4962
6000,California,70,          Other services,29480
6000,California,71,          Private households,2276
6000,California,72,  Government and government enterprises,108225
6000,California,73,      Federal civilian,19310
6000,California,74,      Military,11684
6000,California,75,      State and local,77232
6000,California,76,Addenda:,
6000,California,76,  Electronic equipment and instruments,28876
6000,California,77,  Depository and nondepository institutions,24541
6000,California,78,  Business services and other services,72422
8000,Colorado,1,All industry total,104507
8000,Colorado,2,  Private industries,89827
8000,Colorado,3,"      Agriculture, forestry, and fishing",1644
8000,Colorado,4,          Farms,1169
8000,Colorado,5,"          Agricultural services, forestry, and fishing",475
8000,Colorado,6,      Mining,1621
8000,Colorado,7,          Metal mining,108
8000,Colorado,8,          Coal mining,262
8000,Colorado,9,          Oil and gas extraction,1137
8000,Colorado,10,"          Nonmetallic minerals, except fuels",113
8000,Colorado,11,      Construction,5432
8000,Colorado,12,      Manufacturing,12347
8000,Colorado,13,          Durable goods manufacturing,7393
8000,Colorado,14,              Lumber and wood products,255
8000,Colorado,15,              Furniture and fixtures,136
8000,Colorado,16,"              Stone, clay, and glass products",380
8000,Colorado,17,              Primary metal industries,183
8000,Colorado,18,              Fabricated metal products,598
8000,Colorado,19,              Industrial machinery and equipment,2346
8000,Colorado,20,              Electronic and other electric equipment,852
8000,Colorado,21,              Motor vehicles and equipment,78
8000,Colorado,22,              Other transportation equipment,1144
8000,Colorado,23,              Instruments and related products,1231
8000,Colorado,24,              Miscellaneous manufacturing industries,190
8000,Colorado,25,          Nondurable goods manufacturing,4954
8000,Colorado,26,              Food and kindred products,1937
8000,Colorado,27,              Tobacco products,0
8000,Colorado,28,              Textile mill products,10
8000,Colorado,29,              Apparel and other textile products,271
8000,Colorado,30,              Paper and allied products,178
8000,Colorado,31,              Printing and publishing,1353
8000,Colorado,32,              Chemicals and allied products,632
8000,Colorado,33,              Petroleum and coal products,115
8000,Colorado,34,              Rubber and miscellaneous plastics products,300
8000,Colorado,35,              Leather and leather products,158
8000,Colorado,36,      Transportation and public utilities,10804
8000,Colorado,37,          Transportation,3653
8000,Colorado,38,              Railroad transportation,474
8000,Colorado,39,              Local and interurban passenger transit,136
8000,Colorado,40,              Trucking and warehousing,1210
8000,Colorado,41,              Water transportation,5
8000,Colorado,42,              Transportation by air,1503
8000,Colorado,43,"              Pipelines, except natural gas",39
8000,Colorado,44,              Transportation services,287
8000,Colorado,45,          Communications,5033
8000,Colorado,46,"          Electric, gas, and sanitary services",2117
8000,Colorado,47,      Wholesale trade,6493
8000,Colorado,48,      Retail trade,10142
8000,Colorado,49,"      Finance, insurance, and real estate",19471
8000,Colorado,50,          Depository institutions,1882
8000,Colorado,51,          Nondepository institutions,591
8000,Colorado,52,          Security and commodity brokers,593
8000,Colorado,53,          Insurance carriers,1433
8000,Colorado,54,"          Insurance agents, brokers, and services",574
8000,Colorado,55,          Real estate,14178
8000,Colorado,56,          Holding and other investment offices,220
8000,Colorado,57,      Services,21874
8000,Colorado,58,          Hotels and other lodging places,1051
8000,Colorado,59,          Personal services,762
8000,Colorado,60,          Business services,5426
8000,Colorado,61,"          Automotive repair, services, and parking",958
8000,Colorado,62,          Miscellaneous repair services,329
8000,Colorado,63,          Motion pictures,146
8000,Colorado,64,          Amusement and recreation services,1294
8000,Colorado,65,          Health services,5406
8000,Colorado,66,          Legal services,1184
8000,Colorado,67,          Educational services,451
8000,Colorado,68,          Social services,523
8000,Colorado,69,          Membership organizations,774
8000,Colorado,70,          Other services,3430
8000,Colorado,71,          Private households,141
8000,Colorado,72,  Government and government enterprises,14680
8000,Colorado,73,      Federal civilian,3608
8000,Colorado,74,      Military,1960
8000,Colorado,75,      State and local,9112
8000,Colorado,76,Addenda:,
8000,Colorado,76,  Electronic equipment and instruments,2083
8000,Colorado,77,  Depository and nondepository institutions,2473
8000,Colorado,78,  Business services and other services,8856
9000,Connecticut,1,All industry total,113115
9000,Connecticut,2,  Private industries,102076
9000,Connecticut,3,"      Agriculture, forestry, and fishing",741
9000,Connecticut,4,          Farms,280
9000,Connecticut,5,"          Agricultural services, forestry, and fishing",461
9000,Connecticut,6,      Mining,59
9000,Connecticut,7,          Metal mining,0
9000,Connecticut,8,          Coal mining,(L)
9000,Connecticut,9,          Oil and gas extraction,7
9000,Connecticut,10,"          Nonmetallic minerals, except fuels",51
9000,Connecticut,11,      Construction,3660
9000,Connecticut,12,      Manufacturing,18529
9000,Connecticut,13,          Durable goods manufacturing,12260
9000,Connecticut,14,              Lumber and wood products,127
9000,Connecticut,15,              Furniture and fixtures,103
9000,Connecticut,16,"              Stone, clay, and glass products",237
9000,Connecticut,17,              Primary metal industries,446
9000,Connecticut,18,              Fabricated metal products,2154
9000,Connecticut,19,              Industrial machinery and equipment,2332
9000,Connecticut,20,              Electronic and other electric equipment,2265
9000,Connecticut,21,              Motor vehicles and equipment,320
9000,Connecticut,22,              Other transportation equipment,2152
9000,Connecticut,23,              Instruments and related products,1560
9000,Connecticut,24,              Miscellaneous manufacturing industries,564
9000,Connecticut,25,          Nondurable goods manufacturing,6269
9000,Connecticut,26,              Food and kindred products,1080
9000,Connecticut,27,              Tobacco products,31
9000,Connecticut,28,              Textile mill products,86
9000,Connecticut,29,              Apparel and other textile products,209
9000,Connecticut,30,              Paper and allied products,712
9000,Connecticut,31,              Printing and publishing,1523
9000,Connecticut,32,              Chemicals and allied products,1876
9000,Connecticut,33,              Petroleum and coal products,96
9000,Connecticut,34,              Rubber and miscellaneous plastics products,557
9000,Connecticut,35,              Leather and leather products,99
9000,Connecticut,36,      Transportation and public utilities,8543
9000,Connecticut,37,          Transportation,2094
9000,Connecticut,38,              Railroad transportation,6
9000,Connecticut,39,              Local and interurban passenger transit,353
9000,Connecticut,40,              Trucking and warehousing,793
9000,Connecticut,41,              Water transportation,153
9000,Connecticut,42,              Transportation by air,381
9000,Connecticut,43,"              Pipelines, except natural gas",7
9000,Connecticut,44,              Transportation services,402
9000,Connecticut,45,          Communications,2701
9000,Connecticut,46,"          Electric, gas, and sanitary services",3748
9000,Connecticut,47,      Wholesale trade,7303
9000,Connecticut,48,      Retail trade,8707
9000,Connecticut,49,"      Finance, insurance, and real estate",30837
9000,Connecticut,50,          Depository institutions,2237
9000,Connecticut,51,          Nondepository institutions,734
9000,Connecticut,52,          Security and commodity brokers,1216
9000,Connecticut,53,          Insurance carriers,6635
9000,Connecticut,54,"          Insurance agents, brokers, and services",798
9000,Connecticut,55,          Real estate,18661
9000,Connecticut,56,          Holding and other investment offices,555
9000,Connecticut,57,      Services,23698
9000,Connecticut,58,          Hotels and other lodging places,360
9000,Connecticut,59,          Personal services,796
9000,Connecticut,60,          Business services,5438
9000,Connecticut,61,"          Automotive repair, services, and parking",840
9000,Connecticut,62,          Miscellaneous repair services,329
9000,Connecticut,63,          Motion pictures,140
9000,Connecticut,64,          Amusement and recreation services,814
9000,Connecticut,65,          Health services,7717
9000,Connecticut,66,          Legal services,1414
9000,Connecticut,67,          Educational services,1393
9000,Connecticut,68,          Social services,776
9000,Connecticut,69,          Membership organizations,520
9000,Connecticut,70,          Other services,2979
9000,Connecticut,71,          Private households,182
9000,Connecticut,72,  Government and government enterprises,11039
9000,Connecticut,73,      Federal civilian,1393
9000,Connecticut,74,      Military,640
9000,Connecticut,75,      State and local,9006
9000,Connecticut,76,Addenda:,
9000,Connecticut,76,  Electronic equipment and instruments,3825
9000,Connecticut,77,  Depository and nondepository institutions,2971
9000,Connecticut,78,  Business services and other services,8417
10000,Delaware,1,All industry total,25638
10000,Delaware,2,  Private industries,23193
10000,Delaware,3,"      Agriculture, forestry, and fishing",260
10000,Delaware,4,          Farms,204
10000,Delaware,5,"          Agricultural services, forestry, and fishing",57
10000,Delaware,6,      Mining,5
10000,Delaware,7,          Metal mining,4
10000,Delaware,8,          Coal mining,0
10000,Delaware,9,          Oil and gas extraction,(L)
10000,Delaware,10,"          Nonmetallic minerals, except fuels",1
10000,Delaware,11,      Construction,856
10000,Delaware,12,      Manufacturing,4988
