Fips,Area,IndCode,Industry,1992
1000,Alabama,34,              Rubber and miscellaneous plastics products,900
1000,Alabama,35,              Leather and leather products,2
1000,Alabama,36,      Transportation and public utilities,8209
1000,Alabama,37,          Transportation,2199
1000,Alabama,38,              Railroad transportation,420
1000,Alabama,39,              Local and interurban passenger transit,56
1000,Alabama,40,              Trucking and warehousing,1272
1000,Alabama,41,              Water transportation,109
1000,Alabama,42,              Transportation by air,203
1000,Alabama,43,"              Pipelines, except natural gas",53
1000,Alabama,44,              Transportation services,85
1000,Alabama,45,          Communications,2663
1000,Alabama,46,"          Electric, gas, and sanitary services",3347
1000,Alabama,47,      Wholesale trade,4765
1000,Alabama,48,      Retail trade,7465
1000,Alabama,49,"      Finance, insurance, and real estate",9770
1000,Alabama,50,          Depository institutions,2088
1000,Alabama,51,          Nondepository institutions,183
1000,Alabama,52,          Security and commodity brokers,127
1000,Alabama,53,          Insurance carriers,992
1000,Alabama,54,"          Insurance agents, brokers, and services",372
1000,Alabama,55,          Real estate,5823
1000,Alabama,56,          Holding and other investment offices,185
1000,Alabama,57,      Services,12712
1000,Alabama,58,          Hotels and other lodging places,277
1000,Alabama,59,          Personal services,523
1000,Alabama,60,          Business services,1900
1000,Alabama,61,"          Automotive repair, services, and parking",628
1000,Alabama,62,          Miscellaneous repair services,296
1000,Alabama,63,          Motion pictures,63
1000,Alabama,64,          Amusement and recreation services,273
1000,Alabama,65,          Health services,4676
1000,Alabama,66,          Legal services,906
1000,Alabama,67,          Educational services,292
1000,Alabama,68,          Social services,266
1000,Alabama,69,          Membership organizations,534
1000,Alabama,70,          Other services,1936
1000,Alabama,71,          Private households,141
1000,Alabama,72,  Government and government enterprises,14499
1000,Alabama,73,      Federal civilian,4496
1000,Alabama,74,      Military,1659
1000,Alabama,75,      State and local,8344
1000,Alabama,76,Addenda:,
1000,Alabama,76,  Electronic equipment and instruments,1206
1000,Alabama,77,  Depository and nondepository institutions,2271
1000,Alabama,78,  Business services and other services,3836
2000,Alaska,1,All industry total,22753
2000,Alaska,2,  Private industries,17892
2000,Alaska,3,"      Agriculture, forestry, and fishing",389
2000,Alaska,4,          Farms,16
2000,Alaska,5,"          Agricultural services, forestry, and fishing",372
2000,Alaska,6,      Mining,5481
2000,Alaska,7,          Metal mining,200
2000,Alaska,8,          Coal mining,21
2000,Alaska,9,          Oil and gas extraction,5250
2000,Alaska,10,"          Nonmetallic minerals, except fuels",11
2000,Alaska,11,      Construction,776
2000,Alaska,12,      Manufacturing,1119
2000,Alaska,13,          Durable goods manufacturing,301
2000,Alaska,14,              Lumber and wood products,255
2000,Alaska,15,              Furniture and fixtures,2
2000,Alaska,16,"              Stone, clay, and glass products",17
2000,Alaska,17,              Primary metal industries,3
2000,Alaska,18,              Fabricated metal products,6
2000,Alaska,19,              Industrial machinery and equipment,6
2000,Alaska,20,              Electronic and other electric equipment,1
2000,Alaska,21,              Motor vehicles and equipment,(L)
2000,Alaska,22,              Other transportation equipment,7
2000,Alaska,23,              Instruments and related products,3
2000,Alaska,24,              Miscellaneous manufacturing industries,2
2000,Alaska,25,          Nondurable goods manufacturing,818
2000,Alaska,26,              Food and kindred products,420
2000,Alaska,27,              Tobacco products,(L)
2000,Alaska,28,              Textile mill products,1
2000,Alaska,29,              Apparel and other textile products,2
2000,Alaska,30,              Paper and allied products,87
2000,Alaska,31,              Printing and publishing,60
2000,Alaska,32,              Chemicals and allied products,53
2000,Alaska,33,              Petroleum and coal products,193
2000,Alaska,34,              Rubber and miscellaneous plastics products,2
2000,Alaska,35,              Leather and leather products,1
2000,Alaska,36,      Transportation and public utilities,3623
2000,Alaska,37,          Transportation,2820
2000,Alaska,38,              Railroad transportation,0
2000,Alaska,39,              Local and interurban passenger transit,52
2000,Alaska,40,              Trucking and warehousing,189
2000,Alaska,41,              Water transportation,116
2000,Alaska,42,              Transportation by air,620
2000,Alaska,43,"              Pipelines, except natural gas",1774
2000,Alaska,44,              Transportation services,70
2000,Alaska,45,          Communications,462
2000,Alaska,46,"          Electric, gas, and sanitary services",341
2000,Alaska,47,      Wholesale trade,582
2000,Alaska,48,      Retail trade,1371
2000,Alaska,49,"      Finance, insurance, and real estate",2065
2000,Alaska,50,          Depository institutions,297
2000,Alaska,51,          Nondepository institutions,7
2000,Alaska,52,          Security and commodity brokers,21
2000,Alaska,53,          Insurance carriers,125
2000,Alaska,54,"          Insurance agents, brokers, and services",64
2000,Alaska,55,          Real estate,1524
2000,Alaska,56,          Holding and other investment offices,27
2000,Alaska,57,      Services,2486
2000,Alaska,58,          Hotels and other lodging places,173
2000,Alaska,59,          Personal services,83
2000,Alaska,60,          Business services,407
2000,Alaska,61,"          Automotive repair, services, and parking",122
2000,Alaska,62,          Miscellaneous repair services,52
2000,Alaska,63,          Motion pictures,19
2000,Alaska,64,          Amusement and recreation services,90
2000,Alaska,65,          Health services,673
2000,Alaska,66,          Legal services,139
2000,Alaska,67,          Educational services,39
2000,Alaska,68,          Social services,127
2000,Alaska,69,          Membership organizations,116
2000,Alaska,70,          Other services,433
2000,Alaska,71,          Private households,14
2000,Alaska,72,  Government and government enterprises,4860
2000,Alaska,73,      Federal civilian,1146
2000,Alaska,74,      Military,1259
2000,Alaska,75,      State and local,2456
2000,Alaska,76,Addenda:,
2000,Alaska,76,  Electronic equipment and instruments,3
2000,Alaska,77,  Depository and nondepository institutions,304
2000,Alaska,78,  Business services and other services,840
4000,Arizona,1,All industry total,82682
4000,Arizona,2,  Private industries,69762
4000,Arizona,3,"      Agriculture, forestry, and fishing",1487
4000,Arizona,4,          Farms,969
4000,Arizona,5,"          Agricultural services, forestry, and fishing",518
4000,Arizona,6,      Mining,1422
4000,Arizona,7,          Metal mining,1242
4000,Arizona,8,          Coal mining,131
4000,Arizona,9,          Oil and gas extraction,1
4000,Arizona,10,"          Nonmetallic minerals, except fuels",49
4000,Arizona,11,      Construction,3707
4000,Arizona,12,      Manufacturing,10691
4000,Arizona,13,          Durable goods manufacturing,8411
4000,Arizona,14,              Lumber and wood products,248
4000,Arizona,15,              Furniture and fixtures,92
4000,Arizona,16,"              Stone, clay, and glass products",222
4000,Arizona,17,              Primary metal industries,453
4000,Arizona,18,              Fabricated metal products,459
4000,Arizona,19,              Industrial machinery and equipment,697
4000,Arizona,20,              Electronic and other electric equipment,3110
4000,Arizona,21,              Motor vehicles and equipment,181
4000,Arizona,22,              Other transportation equipment,1904
4000,Arizona,23,              Instruments and related products,859
4000,Arizona,24,              Miscellaneous manufacturing industries,184
4000,Arizona,25,          Nondurable goods manufacturing,2280
4000,Arizona,26,              Food and kindred products,595
4000,Arizona,27,              Tobacco products,(L)
4000,Arizona,28,              Textile mill products,32
4000,Arizona,29,              Apparel and other textile products,83
4000,Arizona,30,              Paper and allied products,115
4000,Arizona,31,              Printing and publishing,709
4000,Arizona,32,              Chemicals and allied products,479
4000,Arizona,33,              Petroleum and coal products,10
4000,Arizona,34,              Rubber and miscellaneous plastics products,238
4000,Arizona,35,              Leather and leather products,19
4000,Arizona,36,      Transportation and public utilities,7772
4000,Arizona,37,          Transportation,2540
4000,Arizona,38,              Railroad transportation,276
4000,Arizona,39,              Local and interurban passenger transit,151
4000,Arizona,40,              Trucking and warehousing,899
4000,Arizona,41,              Water transportation,6
4000,Arizona,42,              Transportation by air,1010
4000,Arizona,43,"              Pipelines, except natural gas",22
4000,Arizona,44,              Transportation services,177
4000,Arizona,45,          Communications,1820
4000,Arizona,46,"          Electric, gas, and sanitary services",3411
4000,Arizona,47,      Wholesale trade,4673
4000,Arizona,48,      Retail trade,8272
4000,Arizona,49,"      Finance, insurance, and real estate",16168
4000,Arizona,50,          Depository institutions,2115
4000,Arizona,51,          Nondepository institutions,268
4000,Arizona,52,          Security and commodity brokers,221
4000,Arizona,53,          Insurance carriers,1974
4000,Arizona,54,"          Insurance agents, brokers, and services",448
4000,Arizona,55,          Real estate,11057
4000,Arizona,56,          Holding and other investment offices,85
4000,Arizona,57,      Services,15572
4000,Arizona,58,          Hotels and other lodging places,1126
4000,Arizona,59,          Personal services,616
4000,Arizona,60,          Business services,3016
4000,Arizona,61,"          Automotive repair, services, and parking",826
4000,Arizona,62,          Miscellaneous repair services,241
4000,Arizona,63,          Motion pictures,77
4000,Arizona,64,          Amusement and recreation services,621
4000,Arizona,65,          Health services,5075
4000,Arizona,66,          Legal services,1014
4000,Arizona,67,          Educational services,325
4000,Arizona,68,          Social services,483
4000,Arizona,69,          Membership organizations,383
4000,Arizona,70,          Other services,1647
4000,Arizona,71,          Private households,122
4000,Arizona,72,  Government and government enterprises,12920
4000,Arizona,73,      Federal civilian,2460
4000,Arizona,74,      Military,1240
4000,Arizona,75,      State and local,9220
4000,Arizona,76,Addenda:,
4000,Arizona,76,  Electronic equipment and instruments,3969
4000,Arizona,77,  Depository and nondepository institutions,2383
4000,Arizona,78,  Business services and other services,4663
5000,Arkansas,1,All industry total,45018
5000,Arkansas,2,  Private industries,38991
5000,Arkansas,3,"      Agriculture, forestry, and fishing",2051
5000,Arkansas,4,          Farms,1794
5000,Arkansas,5,"          Agricultural services, forestry, and fishing",257
5000,Arkansas,6,      Mining,373
5000,Arkansas,7,          Metal mining,6
5000,Arkansas,8,          Coal mining,2
5000,Arkansas,9,          Oil and gas extraction,276
5000,Arkansas,10,"          Nonmetallic minerals, except fuels",89
5000,Arkansas,11,      Construction,1590
5000,Arkansas,12,      Manufacturing,10627
5000,Arkansas,13,          Durable goods manufacturing,5663
5000,Arkansas,14,              Lumber and wood products,961
5000,Arkansas,15,              Furniture and fixtures,305
5000,Arkansas,16,"              Stone, clay, and glass products",195
5000,Arkansas,17,              Primary metal industries,572
5000,Arkansas,18,              Fabricated metal products,837
5000,Arkansas,19,              Industrial machinery and equipment,874
5000,Arkansas,20,              Electronic and other electric equipment,997
5000,Arkansas,21,              Motor vehicles and equipment,315
5000,Arkansas,22,              Other transportation equipment,173
5000,Arkansas,23,              Instruments and related products,272
5000,Arkansas,24,              Miscellaneous manufacturing industries,163
5000,Arkansas,25,          Nondurable goods manufacturing,4964
5000,Arkansas,26,              Food and kindred products,1763
5000,Arkansas,27,              Tobacco products,(L)
5000,Arkansas,28,              Textile mill products,130
5000,Arkansas,29,              Apparel and other textile products,255
5000,Arkansas,30,              Paper and allied products,1100
5000,Arkansas,31,              Printing and publishing,511
5000,Arkansas,32,              Chemicals and allied products,374
5000,Arkansas,33,              Petroleum and coal products,102
5000,Arkansas,34,              Rubber and miscellaneous plastics products,626
5000,Arkansas,35,              Leather and leather products,103
5000,Arkansas,36,      Transportation and public utilities,5200
5000,Arkansas,37,          Transportation,1838
5000,Arkansas,38,              Railroad transportation,388
5000,Arkansas,39,              Local and interurban passenger transit,24
5000,Arkansas,40,              Trucking and warehousing,1187
5000,Arkansas,41,              Water transportation,13
5000,Arkansas,42,              Transportation by air,134
5000,Arkansas,43,"              Pipelines, except natural gas",38
5000,Arkansas,44,              Transportation services,54
5000,Arkansas,45,          Communications,1062
5000,Arkansas,46,"          Electric, gas, and sanitary services",2300
5000,Arkansas,47,      Wholesale trade,2683
5000,Arkansas,48,      Retail trade,4475
5000,Arkansas,49,"      Finance, insurance, and real estate",5402
5000,Arkansas,50,          Depository institutions,1138
5000,Arkansas,51,          Nondepository institutions,61
5000,Arkansas,52,          Security and commodity brokers,164
5000,Arkansas,53,          Insurance carriers,365
5000,Arkansas,54,"          Insurance agents, brokers, and services",242
5000,Arkansas,55,          Real estate,3392
5000,Arkansas,56,          Holding and other investment offices,39
5000,Arkansas,57,      Services,6589
5000,Arkansas,58,          Hotels and other lodging places,208
5000,Arkansas,59,          Personal services,325
5000,Arkansas,60,          Business services,978
5000,Arkansas,61,"          Automotive repair, services, and parking",384
5000,Arkansas,62,          Miscellaneous repair services,137
5000,Arkansas,63,          Motion pictures,45
5000,Arkansas,64,          Amusement and recreation services,170
5000,Arkansas,65,          Health services,2835
5000,Arkansas,66,          Legal services,313
5000,Arkansas,67,          Educational services,133
5000,Arkansas,68,          Social services,238
5000,Arkansas,69,          Membership organizations,256
5000,Arkansas,70,          Other services,503
5000,Arkansas,71,          Private households,65
5000,Arkansas,72,  Government and government enterprises,6027
5000,Arkansas,73,      Federal civilian,1228
5000,Arkansas,74,      Military,584
5000,Arkansas,75,      State and local,4215
5000,Arkansas,76,Addenda:,
5000,Arkansas,76,  Electronic equipment and instruments,1269
5000,Arkansas,77,  Depository and nondepository institutions,1199
5000,Arkansas,78,  Business services and other services,1481
6000,California,1,All industry total,807358
6000,California,2,  Private industries,703192
6000,California,3,"      Agriculture, forestry, and fishing",16996
6000,California,4,          Farms,10889
6000,California,5,"          Agricultural services, forestry, and fishing",6107
6000,California,6,      Mining,4511
6000,California,7,          Metal mining,306
6000,California,8,          Coal mining,1
6000,California,9,          Oil and gas extraction,3535
6000,California,10,"          Nonmetallic minerals, except fuels",669
6000,California,11,      Construction,28332
6000,California,12,      Manufacturing,114162
6000,California,13,          Durable goods manufacturing,71235
6000,California,14,              Lumber and wood products,2609
6000,California,15,              Furniture and fixtures,1688
6000,California,16,"              Stone, clay, and glass products",2370
6000,California,17,              Primary metal industries,1513
6000,California,18,              Fabricated metal products,5593
6000,California,19,              Industrial machinery and equipment,16533
6000,California,20,              Electronic and other electric equipment,17850
6000,California,21,              Motor vehicles and equipment,1437
6000,California,22,              Other transportation equipment,8906
6000,California,23,              Instruments and related products,10810
6000,California,24,              Miscellaneous manufacturing industries,1924
6000,California,25,          Nondurable goods manufacturing,42927
6000,California,26,              Food and kindred products,13156
6000,California,27,              Tobacco products,2
6000,California,28,              Textile mill products,629
6000,California,29,              Apparel and other textile products,4031
6000,California,30,              Paper and allied products,2555
6000,California,31,              Printing and publishing,8641
6000,California,32,              Chemicals and allied products,6508
6000,California,33,              Petroleum and coal products,4527
6000,California,34,              Rubber and miscellaneous plastics products,2680
6000,California,35,              Leather and leather products,197
6000,California,36,      Transportation and public utilities,56608
6000,California,37,          Transportation,22059
6000,California,38,              Railroad transportation,1181
6000,California,39,              Local and interurban passenger transit,1245
6000,California,40,              Trucking and warehousing,7395
6000,California,41,              Water transportation,1605
6000,California,42,              Transportation by air,7217
6000,California,43,"              Pipelines, except natural gas",205
6000,California,44,              Transportation services,3211
6000,California,45,          Communications,19397
6000,California,46,"          Electric, gas, and sanitary services",15152
6000,California,47,      Wholesale trade,56219
6000,California,48,      Retail trade,74022
6000,California,49,"      Finance, insurance, and real estate",171468
6000,California,50,          Depository institutions,21323
6000,California,51,          Nondepository institutions,3024
6000,California,52,          Security and commodity brokers,4500
6000,California,53,          Insurance carriers,11542
6000,California,54,"          Insurance agents, brokers, and services",4969
6000,California,55,          Real estate,124493
6000,California,56,          Holding and other investment offices,1618
6000,California,57,      Services,180874
6000,California,58,          Hotels and other lodging places,5889
6000,California,59,          Personal services,5986
6000,California,60,          Business services,36764
6000,California,61,"          Automotive repair, services, and parking",8185
6000,California,62,          Miscellaneous repair services,3302
6000,California,63,          Motion pictures,9049
6000,California,64,          Amusement and recreation services,9637
6000,California,65,          Health services,45663
6000,California,66,          Legal services,14542
6000,California,67,          Educational services,4845
6000,California,68,          Social services,4030
6000,California,69,          Membership organizations,4528
6000,California,70,          Other services,26411
6000,California,71,          Private households,2043
6000,California,72,  Government and government enterprises,104167
6000,California,73,      Federal civilian,18595
6000,California,74,      Military,13623
6000,California,75,      State and local,71949
6000,California,76,Addenda:,
6000,California,76,  Electronic equipment and instruments,28660
6000,California,77,  Depository and nondepository institutions,24347
6000,California,78,  Business services and other services,63175
8000,Colorado,1,All industry total,87302
8000,Colorado,2,  Private industries,73750
8000,Colorado,3,"      Agriculture, forestry, and fishing",1619
8000,Colorado,4,          Farms,1248
8000,Colorado,5,"          Agricultural services, forestry, and fishing",372
8000,Colorado,6,      Mining,1460
8000,Colorado,7,          Metal mining,94
8000,Colorado,8,          Coal mining,214
8000,Colorado,9,          Oil and gas extraction,1075
8000,Colorado,10,"          Nonmetallic minerals, except fuels",77
8000,Colorado,11,      Construction,3947
8000,Colorado,12,      Manufacturing,10738
8000,Colorado,13,          Durable goods manufacturing,6209
8000,Colorado,14,              Lumber and wood products,178
8000,Colorado,15,              Furniture and fixtures,121
8000,Colorado,16,"              Stone, clay, and glass products",385
8000,Colorado,17,              Primary metal industries,113
8000,Colorado,18,              Fabricated metal products,456
8000,Colorado,19,              Industrial machinery and equipment,1860
8000,Colorado,20,              Electronic and other electric equipment,668
8000,Colorado,21,              Motor vehicles and equipment,65
8000,Colorado,22,              Other transportation equipment,745
8000,Colorado,23,              Instruments and related products,1449
8000,Colorado,24,              Miscellaneous manufacturing industries,169
8000,Colorado,25,          Nondurable goods manufacturing,4529
8000,Colorado,26,              Food and kindred products,1849
8000,Colorado,27,              Tobacco products,1
8000,Colorado,28,              Textile mill products,9
8000,Colorado,29,              Apparel and other textile products,132
8000,Colorado,30,              Paper and allied products,122
8000,Colorado,31,              Printing and publishing,1139
8000,Colorado,32,              Chemicals and allied products,718
8000,Colorado,33,              Petroleum and coal products,121
8000,Colorado,34,              Rubber and miscellaneous plastics products,273
8000,Colorado,35,              Leather and leather products,164
8000,Colorado,36,      Transportation and public utilities,8658
8000,Colorado,37,          Transportation,3022
8000,Colorado,38,              Railroad transportation,446
8000,Colorado,39,              Local and interurban passenger transit,111
8000,Colorado,40,              Trucking and warehousing,1021
8000,Colorado,41,              Water transportation,3
8000,Colorado,42,              Transportation by air,1168
8000,Colorado,43,"              Pipelines, except natural gas",37
8000,Colorado,44,              Transportation services,235
8000,Colorado,45,          Communications,3906
8000,Colorado,46,"          Electric, gas, and sanitary services",1730
8000,Colorado,47,      Wholesale trade,5260
8000,Colorado,48,      Retail trade,8185
8000,Colorado,49,"      Finance, insurance, and real estate",16029
8000,Colorado,50,          Depository institutions,1618
8000,Colorado,51,          Nondepository institutions,394
8000,Colorado,52,          Security and commodity brokers,451
8000,Colorado,53,          Insurance carriers,1289
8000,Colorado,54,"          Insurance agents, brokers, and services",460
8000,Colorado,55,          Real estate,11647
8000,Colorado,56,          Holding and other investment offices,171
8000,Colorado,57,      Services,17853
8000,Colorado,58,          Hotels and other lodging places,913
8000,Colorado,59,          Personal services,609
8000,Colorado,60,          Business services,4187
8000,Colorado,61,"          Automotive repair, services, and parking",761
8000,Colorado,62,          Miscellaneous repair services,246
8000,Colorado,63,          Motion pictures,121
8000,Colorado,64,          Amusement and recreation services,969
8000,Colorado,65,          Health services,4727
8000,Colorado,66,          Legal services,1104
8000,Colorado,67,          Educational services,360
8000,Colorado,68,          Social services,434
8000,Colorado,69,          Membership organizations,609
8000,Colorado,70,          Other services,2690
8000,Colorado,71,          Private households,124
8000,Colorado,72,  Government and government enterprises,13552
8000,Colorado,73,      Federal civilian,3260
8000,Colorado,74,      Military,2061
8000,Colorado,75,      State and local,8232
8000,Colorado,76,Addenda:,
8000,Colorado,76,  Electronic equipment and instruments,2117
8000,Colorado,77,  Depository and nondepository institutions,2011
8000,Colorado,78,  Business services and other services,6877
9000,Connecticut,1,All industry total,105759
9000,Connecticut,2,  Private industries,95734
9000,Connecticut,3,"      Agriculture, forestry, and fishing",670
9000,Connecticut,4,          Farms,275
9000,Connecticut,5,"          Agricultural services, forestry, and fishing",395
9000,Connecticut,6,      Mining,62
9000,Connecticut,7,          Metal mining,7
9000,Connecticut,8,          Coal mining,7
9000,Connecticut,9,          Oil and gas extraction,6
9000,Connecticut,10,"          Nonmetallic minerals, except fuels",41
9000,Connecticut,11,      Construction,3417
9000,Connecticut,12,      Manufacturing,18899
9000,Connecticut,13,          Durable goods manufacturing,13173
9000,Connecticut,14,              Lumber and wood products,95
9000,Connecticut,15,              Furniture and fixtures,109
9000,Connecticut,16,"              Stone, clay, and glass products",239
9000,Connecticut,17,              Primary metal industries,393
9000,Connecticut,18,              Fabricated metal products,1921
9000,Connecticut,19,              Industrial machinery and equipment,2202
9000,Connecticut,20,              Electronic and other electric equipment,2102
9000,Connecticut,21,              Motor vehicles and equipment,168
9000,Connecticut,22,              Other transportation equipment,3654
9000,Connecticut,23,              Instruments and related products,1706
9000,Connecticut,24,              Miscellaneous manufacturing industries,583
9000,Connecticut,25,          Nondurable goods manufacturing,5726
9000,Connecticut,26,              Food and kindred products,1047
9000,Connecticut,27,              Tobacco products,36
9000,Connecticut,28,              Textile mill products,87
9000,Connecticut,29,              Apparel and other textile products,171
9000,Connecticut,30,              Paper and allied products,705
9000,Connecticut,31,              Printing and publishing,1290
9000,Connecticut,32,              Chemicals and allied products,1798
9000,Connecticut,33,              Petroleum and coal products,32
9000,Connecticut,34,              Rubber and miscellaneous plastics products,498
9000,Connecticut,35,              Leather and leather products,63
9000,Connecticut,36,      Transportation and public utilities,7831
9000,Connecticut,37,          Transportation,1879
9000,Connecticut,38,              Railroad transportation,58
9000,Connecticut,39,              Local and interurban passenger transit,303
9000,Connecticut,40,              Trucking and warehousing,679
9000,Connecticut,41,              Water transportation,144
9000,Connecticut,42,              Transportation by air,323
9000,Connecticut,43,"              Pipelines, except natural gas",5
9000,Connecticut,44,              Transportation services,367
9000,Connecticut,45,          Communications,2317
9000,Connecticut,46,"          Electric, gas, and sanitary services",3634
9000,Connecticut,47,      Wholesale trade,6891
9000,Connecticut,48,      Retail trade,8023
9000,Connecticut,49,"      Finance, insurance, and real estate",29332
9000,Connecticut,50,          Depository institutions,2045
9000,Connecticut,51,          Nondepository institutions,475
9000,Connecticut,52,          Security and commodity brokers,855
9000,Connecticut,53,          Insurance carriers,7307
9000,Connecticut,54,"          Insurance agents, brokers, and services",740
9000,Connecticut,55,          Real estate,17571
9000,Connecticut,56,          Holding and other investment offices,339
9000,Connecticut,57,      Services,20610
9000,Connecticut,58,          Hotels and other lodging places,319
9000,Connecticut,59,          Personal services,720
9000,Connecticut,60,          Business services,4098
9000,Connecticut,61,"          Automotive repair, services, and parking",693
9000,Connecticut,62,          Miscellaneous repair services,316
9000,Connecticut,63,          Motion pictures,155
9000,Connecticut,64,          Amusement and recreation services,675
9000,Connecticut,65,          Health services,7049
9000,Connecticut,66,          Legal services,1322
9000,Connecticut,67,          Educational services,1253
9000,Connecticut,68,          Social services,670
9000,Connecticut,69,          Membership organizations,462
9000,Connecticut,70,          Other services,2717
9000,Connecticut,71,          Private households,162
9000,Connecticut,72,  Government and government enterprises,10025
9000,Connecticut,73,      Federal civilian,1384
9000,Connecticut,74,      Military,679
9000,Connecticut,75,      State and local,7962
9000,Connecticut,76,Addenda:,
9000,Connecticut,76,  Electronic equipment and instruments,3809
9000,Connecticut,77,  Depository and nondepository institutions,2520
9000,Connecticut,78,  Business services and other services,6815
10000,Delaware,1,All industry total,22907
10000,Delaware,2,  Private industries,20725
10000,Delaware,3,"      Agriculture, forestry, and fishing",232
10000,Delaware,4,          Farms,182
10000,Delaware,5,"          Agricultural services, forestry, and fishing",50
10000,Delaware,6,      Mining,5
10000,Delaware,7,          Metal mining,4
10000,Delaware,8,          Coal mining,0
10000,Delaware,9,          Oil and gas extraction,1
10000,Delaware,10,"          Nonmetallic minerals, except fuels",1
10000,Delaware,11,      Construction,832
10000,Delaware,12,      Manufacturing,4373
10000,Delaware,13,          Durable goods manufacturing,1265
