Fips,Area,IndCode,Industry,1997
02000,Alaska,68,          Social services,166
02000,Alaska,69,          Membership organizations,166
02000,Alaska,70,          Other services,573
02000,Alaska,71,          Private households,15
02000,Alaska,72,  Government and government enterprises,5037
02000,Alaska,73,      Federal civilian,1269
02000,Alaska,74,      Military,1097
02000,Alaska,75,      State and local,2671
02000,Alaska,76,Addenda:,
02000,Alaska,76,  Electronic equipment and instruments,6
02000,Alaska,77,  Depository and nondepository institutions,376
02000,Alaska,78,  Business services and other services,1075
04000,Arizona,1,All industry total,129279
04000,Arizona,2,  Private industries,112461
04000,Arizona,3,"      Agriculture, forestry, and fishing",1904
04000,Arizona,4,          Farms,1149
04000,Arizona,5,"          Agricultural services, forestry, and fishing",755
04000,Arizona,6,      Mining,1977
04000,Arizona,7,          Metal mining,1779
04000,Arizona,8,          Coal mining,97
04000,Arizona,9,          Oil and gas extraction,19
04000,Arizona,10,"          Nonmetallic minerals, except fuels",82
04000,Arizona,11,      Construction,6788
04000,Arizona,12,      Manufacturing,18173
04000,Arizona,13,          Durable goods manufacturing,14937
04000,Arizona,14,              Lumber and wood products,380
04000,Arizona,15,              Furniture and fixtures,192
04000,Arizona,16,"              Stone, clay, and glass products",493
04000,Arizona,17,              Primary metal industries,656
04000,Arizona,18,              Fabricated metal products,645
04000,Arizona,19,              Industrial machinery and equipment,852
04000,Arizona,20,              Electronic and other electric equipment,8233
04000,Arizona,21,              Motor vehicles and equipment,476
04000,Arizona,22,              Other transportation equipment,1661
04000,Arizona,23,              Instruments and related products,1073
04000,Arizona,24,              Miscellaneous manufacturing industries,277
04000,Arizona,25,          Nondurable goods manufacturing,3236
04000,Arizona,26,              Food and kindred products,738
04000,Arizona,27,              Tobacco products,(L)
04000,Arizona,28,              Textile mill products,53
04000,Arizona,29,              Apparel and other textile products,78
04000,Arizona,30,              Paper and allied products,172
04000,Arizona,31,              Printing and publishing,967
04000,Arizona,32,              Chemicals and allied products,861
04000,Arizona,33,              Petroleum and coal products,16
04000,Arizona,34,              Rubber and miscellaneous plastics products,337
04000,Arizona,35,              Leather and leather products,14
04000,Arizona,36,      Transportation and public utilities,10340
04000,Arizona,37,          Transportation,3896
04000,Arizona,38,              Railroad transportation,322
04000,Arizona,39,              Local and interurban passenger transit,208
04000,Arizona,40,              Trucking and warehousing,1341
04000,Arizona,41,              Water transportation,14
04000,Arizona,42,              Transportation by air,1725
04000,Arizona,43,"              Pipelines, except natural gas",38
04000,Arizona,44,              Transportation services,248
04000,Arizona,45,          Communications,2643
04000,Arizona,46,"          Electric, gas, and sanitary services",3801
04000,Arizona,47,      Wholesale trade,8327
04000,Arizona,48,      Retail trade,13109
04000,Arizona,49,"      Finance, insurance, and real estate",26558
04000,Arizona,50,          Depository institutions,3589
04000,Arizona,51,          Nondepository institutions,956
04000,Arizona,52,          Security and commodity brokers,629
04000,Arizona,53,          Insurance carriers,2912
04000,Arizona,54,"          Insurance agents, brokers, and services",817
04000,Arizona,55,          Real estate,17261
04000,Arizona,56,          Holding and other investment offices,395
04000,Arizona,57,      Services,25286
04000,Arizona,58,          Hotels and other lodging places,1775
04000,Arizona,59,          Personal services,896
04000,Arizona,60,          Business services,6198
04000,Arizona,61,"          Automotive repair, services, and parking",1336
04000,Arizona,62,          Miscellaneous repair services,435
04000,Arizona,63,          Motion pictures,126
04000,Arizona,64,          Amusement and recreation services,1065
04000,Arizona,65,          Health services,6704
04000,Arizona,66,          Legal services,1266
04000,Arizona,67,          Educational services,553
04000,Arizona,68,          Social services,704
04000,Arizona,69,          Membership organizations,597
04000,Arizona,70,          Other services,3465
04000,Arizona,71,          Private households,166
04000,Arizona,72,  Government and government enterprises,16818
04000,Arizona,73,      Federal civilian,2916
04000,Arizona,74,      Military,1422
04000,Arizona,75,      State and local,12480
04000,Arizona,76,Addenda:,
04000,Arizona,76,  Electronic equipment and instruments,9305
04000,Arizona,77,  Depository and nondepository institutions,4545
04000,Arizona,78,  Business services and other services,9663
05000,Arkansas,1,All industry total,60333
05000,Arkansas,2,  Private industries,52910
05000,Arkansas,3,"      Agriculture, forestry, and fishing",2695
05000,Arkansas,4,          Farms,2364
05000,Arkansas,5,"          Agricultural services, forestry, and fishing",332
05000,Arkansas,6,      Mining,593
05000,Arkansas,7,          Metal mining,8
05000,Arkansas,8,          Coal mining,1
05000,Arkansas,9,          Oil and gas extraction,445
05000,Arkansas,10,"          Nonmetallic minerals, except fuels",139
05000,Arkansas,11,      Construction,2697
05000,Arkansas,12,      Manufacturing,13680
05000,Arkansas,13,          Durable goods manufacturing,7231
05000,Arkansas,14,              Lumber and wood products,1063
05000,Arkansas,15,              Furniture and fixtures,341
05000,Arkansas,16,"              Stone, clay, and glass products",239
05000,Arkansas,17,              Primary metal industries,992
05000,Arkansas,18,              Fabricated metal products,1163
05000,Arkansas,19,              Industrial machinery and equipment,993
05000,Arkansas,20,              Electronic and other electric equipment,1123
05000,Arkansas,21,              Motor vehicles and equipment,645
05000,Arkansas,22,              Other transportation equipment,307
05000,Arkansas,23,              Instruments and related products,177
05000,Arkansas,24,              Miscellaneous manufacturing industries,187
05000,Arkansas,25,          Nondurable goods manufacturing,6449
05000,Arkansas,26,              Food and kindred products,2472
05000,Arkansas,27,              Tobacco products,(L)
05000,Arkansas,28,              Textile mill products,132
05000,Arkansas,29,              Apparel and other textile products,180
05000,Arkansas,30,              Paper and allied products,1277
05000,Arkansas,31,              Printing and publishing,608
05000,Arkansas,32,              Chemicals and allied products,789
05000,Arkansas,33,              Petroleum and coal products,173
05000,Arkansas,34,              Rubber and miscellaneous plastics products,751
05000,Arkansas,35,              Leather and leather products,66
05000,Arkansas,36,      Transportation and public utilities,6290
05000,Arkansas,37,          Transportation,2655
05000,Arkansas,38,              Railroad transportation,410
05000,Arkansas,39,              Local and interurban passenger transit,56
05000,Arkansas,40,              Trucking and warehousing,1814
05000,Arkansas,41,              Water transportation,27
05000,Arkansas,42,              Transportation by air,222
05000,Arkansas,43,"              Pipelines, except natural gas",52
05000,Arkansas,44,              Transportation services,73
05000,Arkansas,45,          Communications,1448
05000,Arkansas,46,"          Electric, gas, and sanitary services",2188
05000,Arkansas,47,      Wholesale trade,3934
05000,Arkansas,48,      Retail trade,6420
05000,Arkansas,49,"      Finance, insurance, and real estate",7393
05000,Arkansas,50,          Depository institutions,1299
05000,Arkansas,51,          Nondepository institutions,123
05000,Arkansas,52,          Security and commodity brokers,305
05000,Arkansas,53,          Insurance carriers,549
05000,Arkansas,54,"          Insurance agents, brokers, and services",302
05000,Arkansas,55,          Real estate,4733
05000,Arkansas,56,          Holding and other investment offices,82
05000,Arkansas,57,      Services,9208
05000,Arkansas,58,          Hotels and other lodging places,276
05000,Arkansas,59,          Personal services,396
05000,Arkansas,60,          Business services,1491
05000,Arkansas,61,"          Automotive repair, services, and parking",594
05000,Arkansas,62,          Miscellaneous repair services,227
05000,Arkansas,63,          Motion pictures,65
05000,Arkansas,64,          Amusement and recreation services,206
05000,Arkansas,65,          Health services,3691
05000,Arkansas,66,          Legal services,398
05000,Arkansas,67,          Educational services,190
05000,Arkansas,68,          Social services,336
05000,Arkansas,69,          Membership organizations,391
05000,Arkansas,70,          Other services,865
05000,Arkansas,71,          Private households,83
05000,Arkansas,72,  Government and government enterprises,7423
05000,Arkansas,73,      Federal civilian,1356
05000,Arkansas,74,      Military,560
05000,Arkansas,75,      State and local,5507
05000,Arkansas,76,Addenda:,
05000,Arkansas,76,  Electronic equipment and instruments,1300
05000,Arkansas,77,  Depository and nondepository institutions,1422
05000,Arkansas,78,  Business services and other services,2357
06000,California,1,All industry total,1037091
06000,California,2,  Private industries,921028
06000,California,3,"      Agriculture, forestry, and fishing",22143
06000,California,4,          Farms,13973
06000,California,5,"          Agricultural services, forestry, and fishing",8170
06000,California,6,      Mining,8516
06000,California,7,          Metal mining,341
06000,California,8,          Coal mining,(L)
06000,California,9,          Oil and gas extraction,7126
06000,California,10,"          Nonmetallic minerals, except fuels",1050
06000,California,11,      Construction,37701
06000,California,12,      Manufacturing,147777
06000,California,13,          Durable goods manufacturing,98129
06000,California,14,              Lumber and wood products,3194
06000,California,15,              Furniture and fixtures,2374
06000,California,16,"              Stone, clay, and glass products",3150
06000,California,17,              Primary metal industries,2483
06000,California,18,              Fabricated metal products,7537
06000,California,19,              Industrial machinery and equipment,21573
06000,California,20,              Electronic and other electric equipment,30143
06000,California,21,              Motor vehicles and equipment,2721
06000,California,22,              Other transportation equipment,7811
06000,California,23,              Instruments and related products,13507
06000,California,24,              Miscellaneous manufacturing industries,3635
06000,California,25,          Nondurable goods manufacturing,49648
06000,California,26,              Food and kindred products,13402
06000,California,27,              Tobacco products,6
06000,California,28,              Textile mill products,852
06000,California,29,              Apparel and other textile products,4819
06000,California,30,              Paper and allied products,2703
06000,California,31,              Printing and publishing,10229
06000,California,32,              Chemicals and allied products,8055
06000,California,33,              Petroleum and coal products,5488
06000,California,34,              Rubber and miscellaneous plastics products,3869
06000,California,35,              Leather and leather products,224
06000,California,36,      Transportation and public utilities,71979
06000,California,37,          Transportation,30137
06000,California,38,              Railroad transportation,1055
06000,California,39,              Local and interurban passenger transit,1800
06000,California,40,              Trucking and warehousing,10977
06000,California,41,              Water transportation,2031
06000,California,42,              Transportation by air,10238
06000,California,43,"              Pipelines, except natural gas",312
06000,California,44,              Transportation services,3725
06000,California,45,          Communications,25168
06000,California,46,"          Electric, gas, and sanitary services",16674
06000,California,47,      Wholesale trade,74308
06000,California,48,      Retail trade,96367
06000,California,49,"      Finance, insurance, and real estate",217198
06000,California,50,          Depository institutions,21730
06000,California,51,          Nondepository institutions,5666
06000,California,52,          Security and commodity brokers,11108
06000,California,53,          Insurance carriers,12806
06000,California,54,"          Insurance agents, brokers, and services",6067
06000,California,55,          Real estate,155735
06000,California,56,          Holding and other investment offices,4086
06000,California,57,      Services,245037
06000,California,58,          Hotels and other lodging places,7432
06000,California,59,          Personal services,7895
06000,California,60,          Business services,64785
06000,California,61,"          Automotive repair, services, and parking",10866
06000,California,62,          Miscellaneous repair services,4402
06000,California,63,          Motion pictures,14243
06000,California,64,          Amusement and recreation services,11371
06000,California,65,          Health services,49827
06000,California,66,          Legal services,15935
06000,California,67,          Educational services,6715
06000,California,68,          Social services,5265
06000,California,69,          Membership organizations,5875
06000,California,70,          Other services,37926
06000,California,71,          Private households,2501
06000,California,72,  Government and government enterprises,116063
06000,California,73,      Federal civilian,19219
06000,California,74,      Military,10264
06000,California,75,      State and local,86580
06000,California,76,Addenda:,
06000,California,76,  Electronic equipment and instruments,43650
06000,California,77,  Depository and nondepository institutions,27396
06000,California,78,  Business services and other services,102711
08000,Colorado,1,All industry total,133204
08000,Colorado,2,  Private industries,116018
08000,Colorado,3,"      Agriculture, forestry, and fishing",1976
08000,Colorado,4,          Farms,1375
08000,Colorado,5,"          Agricultural services, forestry, and fishing",601
08000,Colorado,6,      Mining,2659
08000,Colorado,7,          Metal mining,332
08000,Colorado,8,          Coal mining,242
08000,Colorado,9,          Oil and gas extraction,1969
08000,Colorado,10,"          Nonmetallic minerals, except fuels",115
08000,Colorado,11,      Construction,7185
08000,Colorado,12,      Manufacturing,14703
08000,Colorado,13,          Durable goods manufacturing,8942
08000,Colorado,14,              Lumber and wood products,244
08000,Colorado,15,              Furniture and fixtures,195
08000,Colorado,16,"              Stone, clay, and glass products",601
08000,Colorado,17,              Primary metal industries,111
08000,Colorado,18,              Fabricated metal products,820
08000,Colorado,19,              Industrial machinery and equipment,2495
08000,Colorado,20,              Electronic and other electric equipment,1262
08000,Colorado,21,              Motor vehicles and equipment,185
08000,Colorado,22,              Other transportation equipment,1538
08000,Colorado,23,              Instruments and related products,1232
08000,Colorado,24,              Miscellaneous manufacturing industries,259
08000,Colorado,25,          Nondurable goods manufacturing,5761
08000,Colorado,26,              Food and kindred products,2159
08000,Colorado,27,              Tobacco products,0
08000,Colorado,28,              Textile mill products,11
08000,Colorado,29,              Apparel and other textile products,97
08000,Colorado,30,              Paper and allied products,216
08000,Colorado,31,              Printing and publishing,1784
08000,Colorado,32,              Chemicals and allied products,777
08000,Colorado,33,              Petroleum and coal products,133
08000,Colorado,34,              Rubber and miscellaneous plastics products,449
08000,Colorado,35,              Leather and leather products,135
08000,Colorado,36,      Transportation and public utilities,13579
08000,Colorado,37,          Transportation,4340
08000,Colorado,38,              Railroad transportation,408
08000,Colorado,39,              Local and interurban passenger transit,233
08000,Colorado,40,              Trucking and warehousing,1471
08000,Colorado,41,              Water transportation,4
08000,Colorado,42,              Transportation by air,1835
08000,Colorado,43,"              Pipelines, except natural gas",60
08000,Colorado,44,              Transportation services,329
08000,Colorado,45,          Communications,6593
08000,Colorado,46,"          Electric, gas, and sanitary services",2647
08000,Colorado,47,      Wholesale trade,8349
08000,Colorado,48,      Retail trade,12853
08000,Colorado,49,"      Finance, insurance, and real estate",25085
08000,Colorado,50,          Depository institutions,2128
08000,Colorado,51,          Nondepository institutions,844
08000,Colorado,52,          Security and commodity brokers,1157
08000,Colorado,53,          Insurance carriers,2126
08000,Colorado,54,"          Insurance agents, brokers, and services",708
08000,Colorado,55,          Real estate,17819
08000,Colorado,56,          Holding and other investment offices,302
08000,Colorado,57,      Services,29629
08000,Colorado,58,          Hotels and other lodging places,1442
08000,Colorado,59,          Personal services,883
08000,Colorado,60,          Business services,8859
08000,Colorado,61,"          Automotive repair, services, and parking",1244
08000,Colorado,62,          Miscellaneous repair services,398
08000,Colorado,63,          Motion pictures,224
08000,Colorado,64,          Amusement and recreation services,1809
08000,Colorado,65,          Health services,6292
08000,Colorado,66,          Legal services,1311
08000,Colorado,67,          Educational services,609
08000,Colorado,68,          Social services,702
08000,Colorado,69,          Membership organizations,1035
08000,Colorado,70,          Other services,4659
08000,Colorado,71,          Private households,162
08000,Colorado,72,  Government and government enterprises,17186
08000,Colorado,73,      Federal civilian,3791
08000,Colorado,74,      Military,1892
08000,Colorado,75,      State and local,11502
08000,Colorado,76,Addenda:,
08000,Colorado,76,  Electronic equipment and instruments,2494
08000,Colorado,77,  Depository and nondepository institutions,2972
08000,Colorado,78,  Business services and other services,13519
09000,Connecticut,1,All industry total,140280
09000,Connecticut,2,  Private industries,128090
09000,Connecticut,3,"      Agriculture, forestry, and fishing",792
09000,Connecticut,4,          Farms,233
09000,Connecticut,5,"          Agricultural services, forestry, and fishing",559
09000,Connecticut,6,      Mining,98
09000,Connecticut,7,          Metal mining,0
09000,Connecticut,8,          Coal mining,0
09000,Connecticut,9,          Oil and gas extraction,12
09000,Connecticut,10,"          Nonmetallic minerals, except fuels",86
09000,Connecticut,11,      Construction,4424
09000,Connecticut,12,      Manufacturing,22841
09000,Connecticut,13,          Durable goods manufacturing,15920
09000,Connecticut,14,              Lumber and wood products,208
09000,Connecticut,15,              Furniture and fixtures,128
09000,Connecticut,16,"              Stone, clay, and glass products",212
09000,Connecticut,17,              Primary metal industries,605
09000,Connecticut,18,              Fabricated metal products,2597
09000,Connecticut,19,              Industrial machinery and equipment,2651
09000,Connecticut,20,              Electronic and other electric equipment,2913
09000,Connecticut,21,              Motor vehicles and equipment,483
09000,Connecticut,22,              Other transportation equipment,3492
09000,Connecticut,23,              Instruments and related products,1956
09000,Connecticut,24,              Miscellaneous manufacturing industries,677
09000,Connecticut,25,          Nondurable goods manufacturing,6921
09000,Connecticut,26,              Food and kindred products,917
09000,Connecticut,27,              Tobacco products,59
09000,Connecticut,28,              Textile mill products,96
09000,Connecticut,29,              Apparel and other textile products,241
09000,Connecticut,30,              Paper and allied products,952
09000,Connecticut,31,              Printing and publishing,1301
09000,Connecticut,32,              Chemicals and allied products,2493
09000,Connecticut,33,              Petroleum and coal products,206
09000,Connecticut,34,              Rubber and miscellaneous plastics products,603
09000,Connecticut,35,              Leather and leather products,54
09000,Connecticut,36,      Transportation and public utilities,8676
09000,Connecticut,37,          Transportation,2567
09000,Connecticut,38,              Railroad transportation,43
09000,Connecticut,39,              Local and interurban passenger transit,448
09000,Connecticut,40,              Trucking and warehousing,911
09000,Connecticut,41,              Water transportation,207
09000,Connecticut,42,              Transportation by air,468
09000,Connecticut,43,"              Pipelines, except natural gas",7
09000,Connecticut,44,              Transportation services,485
09000,Connecticut,45,          Communications,3018
09000,Connecticut,46,"          Electric, gas, and sanitary services",3090
09000,Connecticut,47,      Wholesale trade,9172
09000,Connecticut,48,      Retail trade,10205
09000,Connecticut,49,"      Finance, insurance, and real estate",42497
09000,Connecticut,50,          Depository institutions,2197
09000,Connecticut,51,          Nondepository institutions,1113
09000,Connecticut,52,          Security and commodity brokers,2882
09000,Connecticut,53,          Insurance carriers,13084
09000,Connecticut,54,"          Insurance agents, brokers, and services",853
09000,Connecticut,55,          Real estate,21142
09000,Connecticut,56,          Holding and other investment offices,1227
09000,Connecticut,57,      Services,29385
09000,Connecticut,58,          Hotels and other lodging places,521
09000,Connecticut,59,          Personal services,946
09000,Connecticut,60,          Business services,7024
09000,Connecticut,61,"          Automotive repair, services, and parking",1072
09000,Connecticut,62,          Miscellaneous repair services,392
09000,Connecticut,63,          Motion pictures,167
09000,Connecticut,64,          Amusement and recreation services,1124
09000,Connecticut,65,          Health services,8608
09000,Connecticut,66,          Legal services,1610
09000,Connecticut,67,          Educational services,1675
09000,Connecticut,68,          Social services,935
09000,Connecticut,69,          Membership organizations,642
09000,Connecticut,70,          Other services,4463
09000,Connecticut,71,          Private households,207
09000,Connecticut,72,  Government and government enterprises,12190
09000,Connecticut,73,      Federal civilian,1467
09000,Connecticut,74,      Military,707
09000,Connecticut,75,      State and local,10017
09000,Connecticut,76,Addenda:,
09000,Connecticut,76,  Electronic equipment and instruments,4869
09000,Connecticut,77,  Depository and nondepository institutions,3309
09000,Connecticut,78,  Business services and other services,11486
10000,Delaware,1,All industry total,31450
10000,Delaware,2,  Private industries,28522
10000,Delaware,3,"      Agriculture, forestry, and fishing",248
10000,Delaware,4,          Farms,173
10000,Delaware,5,"          Agricultural services, forestry, and fishing",75
10000,Delaware,6,      Mining,6
10000,Delaware,7,          Metal mining,4
10000,Delaware,8,          Coal mining,0
