SAGDP5N Subsidies 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2001,2002,2003,2004
1000,Alabama,37,      Air transportation,-18401,-586,-9204,-62
1000,Alabama,38,      Rail transportation,-1120,-1339,-1251,-1599
1000,Alabama,39,      Water transportation,-893,-1974,-2203,-6172
1000,Alabama,40,      Truck transportation,0,0,-56,-379
1000,Alabama,41,      Transit and ground passenger transportation,0,0,0,0
1000,Alabama,42,      Pipeline transportation,0,0,0,0
1000,Alabama,43,      Other transportation and support activities,0,0,0,0
1000,Alabama,44,      Warehousing and storage,0,0,0,0
1000,Alabama,45,    Information,0,0,0,0
1000,Alabama,46,      Publishing industries (except Internet),0,0,0,0
1000,Alabama,47,      Motion picture and sound recording industries,0,0,0,0
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,0,0,0,0
1000,Alabama,49,"      Data processing, hosting, and other information services",0,0,0,0
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",-121150,-128033,-138766,-145698
1000,Alabama,51,      Finance and insurance,-1277,-2009,-912,-885
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",-1277,-2009,-912,-885
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",0,0,0,0
1000,Alabama,54,        Insurance carriers and related activities,0,0,0,0
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",0,0,0,0
1000,Alabama,56,      Real estate and rental and leasing,-119873,-126023,-137854,-144813
1000,Alabama,57,        Real estate,-119873,-126023,-137854,-144813
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,0,0,0,0
1000,Alabama,59,    Professional and business services,0,0,0,0
1000,Alabama,60,"      Professional, scientific, and technical services",0,0,0,0
1000,Alabama,61,        Legal services,0,0,0,0
1000,Alabama,62,        Computer systems design and related services,0,0,0,0
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",0,0,0,0
1000,Alabama,64,      Management of companies and enterprises,0,0,0,0
1000,Alabama,65,      Administrative and support and waste management and remediation services,0,0,0,0
1000,Alabama,66,        Administrative and support services,0,0,0,0
1000,Alabama,67,        Waste management and remediation services,0,0,0,0
1000,Alabama,68,"    Educational services, health care, and social assistance",0,0,0,0
1000,Alabama,69,      Educational services,0,0,0,0
1000,Alabama,70,      Health care and social assistance,0,0,0,0
1000,Alabama,71,        Ambulatory health care services,0,0,0,0
1000,Alabama,72,        Hospitals,0,0,0,0
1000,Alabama,73,        Nursing and residential care facilities,0,0,0,0
1000,Alabama,74,        Social assistance,0,0,0,0
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",0,0,0,0
1000,Alabama,76,"      Arts, entertainment, and recreation",0,0,0,0
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",0,0,0,0
1000,Alabama,78,"        Amusement, gambling, and recreation industries",0,0,0,0
1000,Alabama,79,      Accommodation and food services,0,0,0,0
1000,Alabama,80,        Accommodation,0,0,0,0
1000,Alabama,81,        Food services and drinking places,0,0,0,0
1000,Alabama,82,    Other services (except government and government enterprises),0,0,0,0
1000,Alabama,83,  Government and government enterprises,-92920,-107156,-109829,-112757
1000,Alabama,84,    Federal civilian,-20267,-16789,-16384,-17641
1000,Alabama,85,    Military,0,0,0,0
1000,Alabama,86,    State and local,-72654,-90368,-93445,-95116
1000,Alabama,,Addenda:,,,,
1000,Alabama,87,Natural resources and mining,-408195,-174622,-273095,-224335
1000,Alabama,88,Trade,0,0,0,0
1000,Alabama,89,Transportation and utilities,-20413,-3899,-12714,-8212
1000,Alabama,90,Private goods-producing industries 2/,-408195,-174622,-273095,-224335
1000,Alabama,91,Private services-providing industries 3/,-141564,-131931,-151480,-153910
2000,Alaska,1,All industry total,-116476,-73165,-100961,-84067
2000,Alaska,2,  Private industries,-86471,-36148,-61348,-42436
2000,Alaska,3,"    Agriculture, forestry, fishing, and hunting",-7177,-4023,-2997,-1884
2000,Alaska,4,      Farms,-7177,-4023,-2997,-1884
2000,Alaska,5,"      Forestry, fishing, and related activities",0,0,0,0
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0
2000,Alaska,7,      Oil and gas extraction,0,0,0,0
2000,Alaska,8,      Mining (except oil and gas),0,0,0,0
2000,Alaska,9,      Support activities for mining,0,0,0,0
2000,Alaska,10,    Utilities,0,0,0,0
2000,Alaska,11,    Construction,0,0,0,0
2000,Alaska,12,    Manufacturing,0,0,0,0
2000,Alaska,13,      Durable goods manufacturing,0,0,0,0
2000,Alaska,14,        Wood product manufacturing,0,0,0,0
2000,Alaska,15,        Nonmetallic mineral product manufacturing,0,0,0,0
2000,Alaska,16,        Primary metal manufacturing,0,0,0,0
2000,Alaska,17,        Fabricated metal product manufacturing,0,0,0,0
2000,Alaska,18,        Machinery manufacturing,0,0,0,0
2000,Alaska,19,        Computer and electronic product manufacturing,0,0,0,0
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",0,0,0,0
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0
2000,Alaska,22,        Other transportation equipment manufacturing,0,0,0,0
2000,Alaska,23,        Furniture and related product manufacturing,0,0,0,0
2000,Alaska,24,        Miscellaneous manufacturing,0,0,0,0
2000,Alaska,25,      Nondurable goods manufacturing,0,0,0,0
2000,Alaska,26,        Food and beverage and tobacco products manufacturing,0,0,0,0
2000,Alaska,27,        Textile mills and textile product mills,0,0,0,0
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",0,0,0,0
2000,Alaska,29,        Paper manufacturing,0,0,0,0
2000,Alaska,30,        Printing and related support activities,0,0,0,0
2000,Alaska,31,        Petroleum and coal products manufacturing,0,0,0,0
2000,Alaska,32,        Chemical manufacturing,0,0,0,0
2000,Alaska,33,        Plastics and rubber products manufacturing,0,0,0,0
2000,Alaska,34,    Wholesale trade,0,0,0,0
2000,Alaska,35,    Retail trade,0,0,0,0
2000,Alaska,36,    Transportation and warehousing,-52991,-5768,-29269,-10458
2000,Alaska,37,      Air transportation,-51156,-1628,-25588,-173
2000,Alaska,38,      Rail transportation,0,0,0,0
2000,Alaska,39,      Water transportation,-1835,-4140,-3674,-10237
2000,Alaska,40,      Truck transportation,0,0,-7,-49
2000,Alaska,41,      Transit and ground passenger transportation,0,0,0,0
2000,Alaska,42,      Pipeline transportation,0,0,0,0
2000,Alaska,43,      Other transportation and support activities,0,0,0,0
2000,Alaska,44,      Warehousing and storage,0,0,0,0
2000,Alaska,45,    Information,0,0,0,0
2000,Alaska,46,      Publishing industries (except Internet),0,0,0,0
2000,Alaska,47,      Motion picture and sound recording industries,0,0,0,0
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,0,0,0,0
2000,Alaska,49,"      Data processing, hosting, and other information services",0,0,0,0
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",-26303,-26357,-29081,-30094
2000,Alaska,51,      Finance and insurance,-117,-150,-62,-48
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",-117,-150,-62,-48
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",0,0,0,0
2000,Alaska,54,        Insurance carriers and related activities,0,0,0,0
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",0,0,0,0
2000,Alaska,56,      Real estate and rental and leasing,-26186,-26208,-29019,-30045
2000,Alaska,57,        Real estate,-26186,-26208,-29019,-30045
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,0,0,0,0
2000,Alaska,59,    Professional and business services,0,0,0,0
2000,Alaska,60,"      Professional, scientific, and technical services",0,0,0,0
2000,Alaska,61,        Legal services,0,0,0,0
2000,Alaska,62,        Computer systems design and related services,0,0,0,0
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",0,0,0,0
2000,Alaska,64,      Management of companies and enterprises,0,0,0,0
2000,Alaska,65,      Administrative and support and waste management and remediation services,0,0,0,0
2000,Alaska,66,        Administrative and support services,0,0,0,0
2000,Alaska,67,        Waste management and remediation services,0,0,0,0
2000,Alaska,68,"    Educational services, health care, and social assistance",0,0,0,0
2000,Alaska,69,      Educational services,0,0,0,0
2000,Alaska,70,      Health care and social assistance,0,0,0,0
2000,Alaska,71,        Ambulatory health care services,0,0,0,0
2000,Alaska,72,        Hospitals,0,0,0,0
2000,Alaska,73,        Nursing and residential care facilities,0,0,0,0
2000,Alaska,74,        Social assistance,0,0,0,0
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",0,0,0,0
2000,Alaska,76,"      Arts, entertainment, and recreation",0,0,0,0
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",0,0,0,0
2000,Alaska,78,"        Amusement, gambling, and recreation industries",0,0,0,0
2000,Alaska,79,      Accommodation and food services,0,0,0,0
2000,Alaska,80,        Accommodation,0,0,0,0
2000,Alaska,81,        Food services and drinking places,0,0,0,0
2000,Alaska,82,    Other services (except government and government enterprises),0,0,0,0
2000,Alaska,83,  Government and government enterprises,-30005,-37017,-39613,-41630
2000,Alaska,84,    Federal civilian,-49,-47,-46,-47
2000,Alaska,85,    Military,0,0,0,0
2000,Alaska,86,    State and local,-29955,-36969,-39567,-41584
2000,Alaska,,Addenda:,,,,
2000,Alaska,87,Natural resources and mining,-7177,-4023,-2997,-1884
2000,Alaska,88,Trade,0,0,0,0
2000,Alaska,89,Transportation and utilities,-52991,-5768,-29269,-10458
2000,Alaska,90,Private goods-producing industries 2/,-7177,-4023,-2997,-1884
2000,Alaska,91,Private services-providing industries 3/,-79294,-32126,-58350,-40552
4000,Arizona,1,All industry total,-737772,-533254,-651958,-607784
4000,Arizona,2,  Private industries,-642332,-420339,-526230,-467897
4000,Arizona,3,"    Agriculture, forestry, fishing, and hunting",-287626,-173994,-186213,-163713
4000,Arizona,4,      Farms,-287626,-173994,-186213,-163713
4000,Arizona,5,"      Forestry, fishing, and related activities",0,0,0,0
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0
4000,Arizona,7,      Oil and gas extraction,0,0,0,0
4000,Arizona,8,      Mining (except oil and gas),0,0,0,0
4000,Arizona,9,      Support activities for mining,0,0,0,0
4000,Arizona,10,    Utilities,0,0,0,0
4000,Arizona,11,    Construction,0,0,0,0
4000,Arizona,12,    Manufacturing,0,0,0,0
4000,Arizona,13,      Durable goods manufacturing,0,0,0,0
4000,Arizona,14,        Wood product manufacturing,0,0,0,0
4000,Arizona,15,        Nonmetallic mineral product manufacturing,0,0,0,0
4000,Arizona,16,        Primary metal manufacturing,0,0,0,0
4000,Arizona,17,        Fabricated metal product manufacturing,0,0,0,0
4000,Arizona,18,        Machinery manufacturing,0,0,0,0
4000,Arizona,19,        Computer and electronic product manufacturing,0,0,0,0
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",0,0,0,0
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0
4000,Arizona,22,        Other transportation equipment manufacturing,0,0,0,0
4000,Arizona,23,        Furniture and related product manufacturing,0,0,0,0
4000,Arizona,24,        Miscellaneous manufacturing,0,0,0,0
4000,Arizona,25,      Nondurable goods manufacturing,0,0,0,0
4000,Arizona,26,        Food and beverage and tobacco products manufacturing,0,0,0,0
4000,Arizona,27,        Textile mills and textile product mills,0,0,0,0
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",0,0,0,0
4000,Arizona,29,        Paper manufacturing,0,0,0,0
4000,Arizona,30,        Printing and related support activities,0,0,0,0
4000,Arizona,31,        Petroleum and coal products manufacturing,0,0,0,0
4000,Arizona,32,        Chemical manufacturing,0,0,0,0
4000,Arizona,33,        Plastics and rubber products manufacturing,0,0,0,0
4000,Arizona,34,    Wholesale trade,0,0,0,0
4000,Arizona,35,    Retail trade,0,0,0,0
4000,Arizona,36,    Transportation and warehousing,-130045,-6772,-66573,-3957
4000,Arizona,37,      Air transportation,-128149,-4078,-64100,-433
4000,Arizona,38,      Rail transportation,-1761,-2333,-2156,-2461
4000,Arizona,39,      Water transportation,-135,-362,-278,-795
4000,Arizona,40,      Truck transportation,0,0,-40,-268
4000,Arizona,41,      Transit and ground passenger transportation,0,0,0,0
4000,Arizona,42,      Pipeline transportation,0,0,0,0
4000,Arizona,43,      Other transportation and support activities,0,0,0,0
4000,Arizona,44,      Warehousing and storage,0,0,0,0
4000,Arizona,45,    Information,0,0,0,0
4000,Arizona,46,      Publishing industries (except Internet),0,0,0,0
4000,Arizona,47,      Motion picture and sound recording industries,0,0,0,0
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,0,0,0,0
4000,Arizona,49,"      Data processing, hosting, and other information services",0,0,0,0
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",-224661,-239572,-273443,-300227
4000,Arizona,51,      Finance and insurance,-1870,-2183,-1063,-890
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",-1870,-2183,-1063,-890
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",0,0,0,0
4000,Arizona,54,        Insurance carriers and related activities,0,0,0,0
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",0,0,0,0
4000,Arizona,56,      Real estate and rental and leasing,-222792,-237389,-272380,-299337
4000,Arizona,57,        Real estate,-222792,-237389,-272380,-299337
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,0,0,0,0
4000,Arizona,59,    Professional and business services,0,0,0,0
4000,Arizona,60,"      Professional, scientific, and technical services",0,0,0,0
4000,Arizona,61,        Legal services,0,0,0,0
4000,Arizona,62,        Computer systems design and related services,0,0,0,0
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",0,0,0,0
4000,Arizona,64,      Management of companies and enterprises,0,0,0,0
4000,Arizona,65,      Administrative and support and waste management and remediation services,0,0,0,0
4000,Arizona,66,        Administrative and support services,0,0,0,0
4000,Arizona,67,        Waste management and remediation services,0,0,0,0
4000,Arizona,68,"    Educational services, health care, and social assistance",0,0,0,0
4000,Arizona,69,      Educational services,0,0,0,0
4000,Arizona,70,      Health care and social assistance,0,0,0,0
4000,Arizona,71,        Ambulatory health care services,0,0,0,0
4000,Arizona,72,        Hospitals,0,0,0,0
4000,Arizona,73,        Nursing and residential care facilities,0,0,0,0
4000,Arizona,74,        Social assistance,0,0,0,0
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",0,0,0,0
4000,Arizona,76,"      Arts, entertainment, and recreation",0,0,0,0
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",0,0,0,0
4000,Arizona,78,"        Amusement, gambling, and recreation industries",0,0,0,0
4000,Arizona,79,      Accommodation and food services,0,0,0,0
4000,Arizona,80,        Accommodation,0,0,0,0
4000,Arizona,81,        Food services and drinking places,0,0,0,0
4000,Arizona,82,    Other services (except government and government enterprises),0,0,0,0
4000,Arizona,83,  Government and government enterprises,-95440,-112916,-125728,-139887
4000,Arizona,84,    Federal civilian,-5202,-4457,-4255,-5913
4000,Arizona,85,    Military,0,0,0,0
4000,Arizona,86,    State and local,-90237,-108459,-121473,-133973
4000,Arizona,,Addenda:,,,,
4000,Arizona,87,Natural resources and mining,-287626,-173994,-186213,-163713
4000,Arizona,88,Trade,0,0,0,0
4000,Arizona,89,Transportation and utilities,-130045,-6772,-66573,-3957
4000,Arizona,90,Private goods-producing industries 2/,-287626,-173994,-186213,-163713
4000,Arizona,91,Private services-providing industries 3/,-354706,-246344,-340017,-304184
5000,Arkansas,1,All industry total,-625617,-356896,-489052,-447482
5000,Arkansas,2,  Private industries,-559991,-286530,-421698,-379208
5000,Arkansas,3,"    Agriculture, forestry, fishing, and hunting",-488952,-220162,-344065,-307483
5000,Arkansas,4,      Farms,-488952,-220162,-344065,-307483
5000,Arkansas,5,"      Forestry, fishing, and related activities",0,0,0,0
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0
5000,Arkansas,7,      Oil and gas extraction,0,0,0,0
5000,Arkansas,8,      Mining (except oil and gas),0,0,0,0
5000,Arkansas,9,      Support activities for mining,0,0,0,0
5000,Arkansas,10,    Utilities,0,0,0,0
5000,Arkansas,11,    Construction,0,0,0,0
5000,Arkansas,12,    Manufacturing,0,0,0,0
5000,Arkansas,13,      Durable goods manufacturing,0,0,0,0
5000,Arkansas,14,        Wood product manufacturing,0,0,0,0
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,0,0,0,0
5000,Arkansas,16,        Primary metal manufacturing,0,0,0,0
5000,Arkansas,17,        Fabricated metal product manufacturing,0,0,0,0
5000,Arkansas,18,        Machinery manufacturing,0,0,0,0
5000,Arkansas,19,        Computer and electronic product manufacturing,0,0,0,0
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",0,0,0,0
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0
5000,Arkansas,22,        Other transportation equipment manufacturing,0,0,0,0
5000,Arkansas,23,        Furniture and related product manufacturing,0,0,0,0
5000,Arkansas,24,        Miscellaneous manufacturing,0,0,0,0
5000,Arkansas,25,      Nondurable goods manufacturing,0,0,0,0
5000,Arkansas,26,        Food and beverage and tobacco products manufacturing,0,0,0,0
5000,Arkansas,27,        Textile mills and textile product mills,0,0,0,0
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",0,0,0,0
5000,Arkansas,29,        Paper manufacturing,0,0,0,0
5000,Arkansas,30,        Printing and related support activities,0,0,0,0
5000,Arkansas,31,        Petroleum and coal products manufacturing,0,0,0,0
5000,Arkansas,32,        Chemical manufacturing,0,0,0,0
5000,Arkansas,33,        Plastics and rubber products manufacturing,0,0,0,0
5000,Arkansas,34,    Wholesale trade,0,0,0,0
5000,Arkansas,35,    Retail trade,0,0,0,0
5000,Arkansas,36,    Transportation and warehousing,-10068,-1059,-5537,-2390
5000,Arkansas,37,      Air transportation,-9507,-303,-4755,-32
5000,Arkansas,38,      Rail transportation,-476,-608,-600,-752
5000,Arkansas,39,      Water transportation,-85,-149,-114,-1153
5000,Arkansas,40,      Truck transportation,0,0,-68,-453
5000,Arkansas,41,      Transit and ground passenger transportation,0,0,0,0
5000,Arkansas,42,      Pipeline transportation,0,0,0,0
5000,Arkansas,43,      Other transportation and support activities,0,0,0,0
5000,Arkansas,44,      Warehousing and storage,0,0,0,0
5000,Arkansas,45,    Information,0,0,0,0
5000,Arkansas,46,      Publishing industries (except Internet),0,0,0,0
5000,Arkansas,47,      Motion picture and sound recording industries,0,0,0,0
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,0,0,0,0
5000,Arkansas,49,"      Data processing, hosting, and other information services",0,0,0,0
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",-60972,-65308,-72096,-69336
5000,Arkansas,51,      Finance and insurance,-396,-501,-198,-186
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",-396,-501,-198,-186
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",0,0,0,0
5000,Arkansas,54,        Insurance carriers and related activities,0,0,0,0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",0,0,0,0
5000,Arkansas,56,      Real estate and rental and leasing,-60576,-64807,-71898,-69150
5000,Arkansas,57,        Real estate,-60576,-64807,-71898,-69150
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,0,0,0,0
5000,Arkansas,59,    Professional and business services,0,0,0,0
5000,Arkansas,60,"      Professional, scientific, and technical services",0,0,0,0
5000,Arkansas,61,        Legal services,0,0,0,0
5000,Arkansas,62,        Computer systems design and related services,0,0,0,0
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",0,0,0,0
5000,Arkansas,64,      Management of companies and enterprises,0,0,0,0
5000,Arkansas,65,      Administrative and support and waste management and remediation services,0,0,0,0
5000,Arkansas,66,        Administrative and support services,0,0,0,0
5000,Arkansas,67,        Waste management and remediation services,0,0,0,0
5000,Arkansas,68,"    Educational services, health care, and social assistance",0,0,0,0
5000,Arkansas,69,      Educational services,0,0,0,0
5000,Arkansas,70,      Health care and social assistance,0,0,0,0
5000,Arkansas,71,        Ambulatory health care services,0,0,0,0
5000,Arkansas,72,        Hospitals,0,0,0,0
5000,Arkansas,73,        Nursing and residential care facilities,0,0,0,0
5000,Arkansas,74,        Social assistance,0,0,0,0
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",0,0,0,0
5000,Arkansas,76,"      Arts, entertainment, and recreation",0,0,0,0
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",0,0,0,0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",0,0,0,0
5000,Arkansas,79,      Accommodation and food services,0,0,0,0
5000,Arkansas,80,        Accommodation,0,0,0,0
5000,Arkansas,81,        Food services and drinking places,0,0,0,0
5000,Arkansas,82,    Other services (except government and government enterprises),0,0,0,0
5000,Arkansas,83,  Government and government enterprises,-65625,-70367,-67354,-68273
5000,Arkansas,84,    Federal civilian,-35507,-32948,-30014,-31558
5000,Arkansas,85,    Military,0,0,0,0
5000,Arkansas,86,    State and local,-30119,-37419,-37340,-36715
5000,Arkansas,,Addenda:,,,,
5000,Arkansas,87,Natural resources and mining,-488952,-220162,-344065,-307483
5000,Arkansas,88,Trade,0,0,0,0
5000,Arkansas,89,Transportation and utilities,-10068,-1059,-5537,-2390
5000,Arkansas,90,Private goods-producing industries 2/,-488952,-220162,-344065,-307483
5000,Arkansas,91,Private services-providing industries 3/,-71040,-66368,-77633,-71725
6000,California,1,All industry total,-15373111,-7303468,-7955503,-7820035
6000,California,2,  Private industries,-13397863,-4980012,-5447986,-5123503
6000,California,3,"    Agriculture, forestry, fishing, and hunting",-3426732,-2037422,-2460442,-1812837
6000,California,4,      Farms,-3426732,-2037422,-2460442,-1812837
6000,California,5,"      Forestry, fishing, and related activities",0,0,0,0
6000,California,6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0
6000,California,7,      Oil and gas extraction,0,0,0,0
6000,California,8,      Mining (except oil and gas),0,0,0,0
6000,California,9,      Support activities for mining,0,0,0,0
6000,California,10,    Utilities,-7024000,-385000,319000,0
6000,California,11,    Construction,0,0,0,0
6000,California,12,    Manufacturing,0,0,0,0
6000,California,13,      Durable goods manufacturing,0,0,0,0
6000,California,14,        Wood product manufacturing,0,0,0,0
6000,California,15,        Nonmetallic mineral product manufacturing,0,0,0,0
6000,California,16,        Primary metal manufacturing,0,0,0,0
6000,California,17,        Fabricated metal product manufacturing,0,0,0,0
6000,California,18,        Machinery manufacturing,0,0,0,0
6000,California,19,        Computer and electronic product manufacturing,0,0,0,0
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",0,0,0,0
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0
6000,California,22,        Other transportation equipment manufacturing,0,0,0,0
6000,California,23,        Furniture and related product manufacturing,0,0,0,0
6000,California,24,        Miscellaneous manufacturing,0,0,0,0
6000,California,25,      Nondurable goods manufacturing,0,0,0,0
6000,California,26,        Food and beverage and tobacco products manufacturing,0,0,0,0
6000,California,27,        Textile mills and textile product mills,0,0,0,0
6000,California,28,"        Apparel, leather, and allied product manufacturing",0,0,0,0
6000,California,29,        Paper manufacturing,0,0,0,0
6000,California,30,        Printing and related support activities,0,0,0,0
6000,California,31,        Petroleum and coal products manufacturing,0,0,0,0
6000,California,32,        Chemical manufacturing,0,0,0,0
6000,California,33,        Plastics and rubber products manufacturing,0,0,0,0
6000,California,34,    Wholesale trade,0,0,0,0
6000,California,35,    Retail trade,0,0,0,0
6000,California,36,    Transportation and warehousing,-865341,-329693,-637537,-401873
6000,California,37,      Air transportation,-667145,-21230,-333705,-2256
6000,California,38,      Rail transportation,-173916,-257524,-264403,-302688
6000,California,39,      Water transportation,-24280,-50939,-39158,-95106
6000,California,40,      Truck transportation,0,0,-271,-1824
6000,California,41,      Transit and ground passenger transportation,0,0,0,0
6000,California,42,      Pipeline transportation,0,0,0,0
6000,California,43,      Other transportation and support activities,0,0,0,0
6000,California,44,      Warehousing and storage,0,0,0,0
6000,California,45,    Information,0,0,0,0
6000,California,46,      Publishing industries (except Internet),0,0,0,0
6000,California,47,      Motion picture and sound recording industries,0,0,0,0
6000,California,48,      Broadcasting (except Internet) and telecommunications,0,0,0,0
6000,California,49,"      Data processing, hosting, and other information services",0,0,0,0
6000,California,50,"    Finance, insurance, real estate, rental, and leasing",-2081791,-2227898,-2669007,-2908793
6000,California,51,      Finance and insurance,-4484,-7647,-3849,-858
6000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",-4484,-7647,-3849,-858
6000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",0,0,0,0
6000,California,54,        Insurance carriers and related activities,0,0,0,0
6000,California,55,"        Funds, trusts, and other financial vehicles",0,0,0,0
6000,California,56,      Real estate and rental and leasing,-2077307,-2220251,-2665157,-2907935
6000,California,57,        Real estate,-2077307,-2220251,-2665157,-2907935
6000,California,58,        Rental and leasing services and lessors of nonfinancial intangible assets,0,0,0,0
6000,California,59,    Professional and business services,0,0,0,0
6000,California,60,"      Professional, scientific, and technical services",0,0,0,0
6000,California,61,        Legal services,0,0,0,0
6000,California,62,        Computer systems design and related services,0,0,0,0
