SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001
1000,Alabama,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",786489,940623,938231,913680
1000,Alabama,519,          Other transportation equipment manufacturing,483919,532607,598410,757014
1000,Alabama,521,          Furniture and related product manufacturing,354835,372146,382943,363119
1000,Alabama,522,          Miscellaneous manufacturing,208968,223700,217660,217753
1000,Alabama,530,        Nondurable goods manufacturing,5042485,5023351,5039786,4897076
1000,Alabama,531,          Food manufacturing,775104,830573,856518,874025
1000,Alabama,532,          Beverage and tobacco product manufacturing,72315,96468,97688,94781
1000,Alabama,533,          Textile mills,531687,532164,539292,497005
1000,Alabama,534,          Textile product mills,317623,328986,321291,312651
1000,Alabama,535,          Apparel manufacturing,683429,607163,561999,500417
1000,Alabama,536,          Leather and allied product manufacturing,(T),(T),(T),1340
1000,Alabama,537,          Paper manufacturing,1034923,1020278,1002799,958969
1000,Alabama,538,          Printing and related support activities,262486,271260,276733,261115
1000,Alabama,539,          Petroleum and coal products manufacturing,84711,88037,89968,95634
1000,Alabama,541,          Chemical manufacturing,664522,650833,657368,688899
1000,Alabama,542,          Plastics and rubber products manufacturing,609719,594533,632623,612240
1000,Alabama,600,      Wholesale trade,2848713,2987126,3180231,3220366
1000,Alabama,700,      Retail trade,4159459,4390299,4535522,4616188
1000,Alabama,701,        Motor vehicle and parts dealers,851193,915193,935110,960306
1000,Alabama,702,        Furniture and home furnishings stores,183821,186888,185763,173138
1000,Alabama,703,        Electronics and appliance stores,162402,170387,178201,178701
1000,Alabama,704,        Building material and garden equipment and supplies dealers,388072,416431,426095,420362
1000,Alabama,705,        Food and beverage stores,665723,669541,663602,674873
1000,Alabama,706,        Health and personal care stores,289029,301667,325304,321991
1000,Alabama,707,        Gasoline stations,261524,277031,281891,285033
1000,Alabama,708,        Clothing and clothing accessories stores,265163,279984,281349,275208
1000,Alabama,709,"        Sporting goods, hobby, musical instrument, and book stores",103721,111509,119652,124520
1000,Alabama,711,        General merchandise stores,656689,710775,783335,849839
1000,Alabama,712,        Miscellaneous store retailers,236999,249984,250609,236891
1000,Alabama,713,        Nonstore retailers,95123,100909,104611,115326
1000,Alabama,800,      Transportation and warehousing,1685680,1765317,1818404,1782505
1000,Alabama,801,        Air transportation,23036,29636,35002,34544
1000,Alabama,802,        Rail transportation,208334,203669,205098,(D)
1000,Alabama,803,        Water transportation,17087,15813,17754,16574
1000,Alabama,804,        Truck transportation,900112,946549,960408,934454
1000,Alabama,805,        Transit and ground passenger transportation,30673,35646,34863,29862
1000,Alabama,806,        Pipeline transportation,33798,36673,37246,41468
1000,Alabama,807,        Scenic and sightseeing transportation,2229,(T),(T),1684
1000,Alabama,808,        Support activities for transportation,168077,169688,182311,186897
1000,Alabama,809,        Couriers and messengers,149350,165639,171205,(D)
1000,Alabama,811,        Warehousing and storage,152984,159872,172701,173763
1000,Alabama,900,      Information,1237036,1378201,1452710,1512918
1000,Alabama,901,        Publishing industries (except Internet),224379,242125,255359,266006
1000,Alabama,902,        Motion picture and sound recording industries,18256,19926,20296,21365
1000,Alabama,903,        Broadcasting (except Internet),175491,204188,200419,198635
1000,Alabama,904,        Internet publishing and broadcasting 2/,(T),(T),(T),3035
1000,Alabama,905,        Telecommunications,722290,763486,850415,893292
1000,Alabama,906,"        Data processing, hosting, and related services",94548,145084,122152,128911
1000,Alabama,907,        Other information services 2/,(T),(T),(T),1674
1000,Alabama,1000,      Finance and insurance,2475993,2598774,2719389,2892771
1000,Alabama,1001,        Monetary Authorities-central bank,(T),(T),(T),(D)
1000,Alabama,1002,        Credit intermediation and related activities,1207178,1288623,1338622,1422051
1000,Alabama,1003,"        Securities, commodity contracts, and other financial investments and related activities",264206,275043,303390,308340
1000,Alabama,1004,        Insurance carriers and related activities,992401,1024740,1066192,1151811
1000,Alabama,1005,"        Funds, trusts, and other financial vehicles",6817,6711,6880,(D)
1000,Alabama,1100,      Real estate and rental and leasing,498314,541500,579874,604029
1000,Alabama,1101,        Real estate,304851,331930,340291,358569
1000,Alabama,1102,        Rental and leasing services,185229,202502,233484,238944
1000,Alabama,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),(T),(T),(T),6516
1000,Alabama,1200,"      Professional, scientific, and technical services",3181969,3488204,3731832,3886088
1000,Alabama,1300,      Management of companies and enterprises,408126,432872,420918,460038
1000,Alabama,1400,      Administrative and support and waste management and remediation services,1442335,1559504,1660065,1717393
1000,Alabama,1401,        Administrative and support services,1328115,1443786,1550503,1610360
1000,Alabama,1402,        Waste management and remediation services,114220,115718,109562,107033
1000,Alabama,1500,      Educational services,330410,361756,389725,394119
1000,Alabama,1600,      Health care and social assistance,4582225,4661588,4974947,5169073
1000,Alabama,1601,        Ambulatory health care services,2502259,2530297,2664964,2775746
1000,Alabama,1602,        Hospitals,1223808,1223224,1352356,1426171
1000,Alabama,1603,        Nursing and residential care facilities,548807,575168,605131,645040
1000,Alabama,1604,        Social assistance,307351,332899,352496,322116
1000,Alabama,1700,"      Arts, entertainment, and recreation",206457,221115,228681,248789
1000,Alabama,1701,"        Performing arts, spectator sports, and related industries",48026,45386,47882,54837
1000,Alabama,1702,"        Museums, historical sites, and similar institutions",(T),8654,10207,11585
1000,Alabama,1703,"        Amusement, gambling, and recreation industries",151497,167075,170592,182367
1000,Alabama,1800,      Accommodation and food services,1432204,1532304,1573059,(D)
1000,Alabama,1801,        Accommodation,203617,218713,230985,(D)
1000,Alabama,1802,        Food services and drinking places,1228587,1313591,1342074,1403331
1000,Alabama,1900,      Other services (except government and government enterprises),1797551,1869630,1954630,2015938
1000,Alabama,1901,        Repair and maintenance,474120,502921,528667,570876
1000,Alabama,1902,        Personal and laundry services,352016,360301,361671,341980
1000,Alabama,1903,"        Religious, grantmaking, civic, professional, and similar organizations",800151,854445,906916,955895
1000,Alabama,1904,        Private households,171264,151963,157376,147187
1000,Alabama,2000,    Government and government enterprises,10636249,11074828,11482443,11909163
1000,Alabama,2001,      Federal civilian,2362080,2324297,2469136,2455408
1000,Alabama,2002,      Military,828044,814502,795932,856027
1000,Alabama,2010,      State and local,7446125,7936029,8217375,8597728
1000,Alabama,2011,        State government,2625349,2757726,2853006,3037660
1000,Alabama,2012,        Local government,4820776,5178303,5364369,5560068
2000,Alaska,50,Wages and salaries by place of work (thousands of dollars),10328924,10482804,11077295,11733847
2000,Alaska,81,  Farm wages and salaries,6544,8639,5851,5830
2000,Alaska,82,  Nonfarm wages and salaries,10322380,10474165,11071444,11728017
2000,Alaska,90,    Private nonfarm wages and salaries,6799563,6928846,7382203,7907491
2000,Alaska,100,"      Forestry, fishing, and related activities",60422,63820,63250,(D)
2000,Alaska,101,        Forestry and logging,48176,49815,49743,31764
2000,Alaska,102,"        Fishing, hunting and trapping",10482,12621,11850,(D)
2000,Alaska,103,        Support activities for agriculture and forestry,(T),(T),(T),(D)
2000,Alaska,200,"      Mining, quarrying, and oil and gas extraction",902844,782099,909861,(D)
2000,Alaska,201,        Oil and gas extraction,354572,331503,349575,388523
2000,Alaska,202,        Mining (except oil and gas),94945,88879,92733,(D)
2000,Alaska,203,        Support activities for mining,453327,361717,467553,554931
2000,Alaska,300,      Utilities,87694,90411,94693,94998
2000,Alaska,400,      Construction,658170,683358,702122,782734
2000,Alaska,401,        Construction of buildings,205597,211147,201944,215897
2000,Alaska,402,        Heavy and civil engineering construction,175100,160140,176984,205835
2000,Alaska,403,        Specialty trade contractors,277473,312071,323194,361002
2000,Alaska,500,      Manufacturing,410568,407228,395694,399198
2000,Alaska,510,        Durable goods manufacturing,69191,67762,68611,(D)
2000,Alaska,511,          Wood product manufacturing,20775,17211,14922,15754
2000,Alaska,512,          Nonmetallic mineral product manufacturing,14430,16184,17333,18661
2000,Alaska,513,          Primary metal manufacturing,(T),(T),(T),(D)
2000,Alaska,514,          Fabricated metal product manufacturing,14110,13463,15570,14731
2000,Alaska,515,          Machinery manufacturing,(T),(T),(T),1822
2000,Alaska,516,          Computer and electronic product manufacturing,(T),(T),(T),(D)
2000,Alaska,517,"          Electrical equipment, appliance, and component manufacturing",(T),(T),(T),438
2000,Alaska,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(T),(T),(T),(D)
2000,Alaska,519,          Other transportation equipment manufacturing,(T),(T),(T),5851
2000,Alaska,521,          Furniture and related product manufacturing,(T),(T),(T),2810
2000,Alaska,522,          Miscellaneous manufacturing,(T),(T),(T),5012
2000,Alaska,530,        Nondurable goods manufacturing,341377,339466,327083,(D)
2000,Alaska,531,          Food manufacturing,250208,265379,255130,247917
2000,Alaska,532,          Beverage and tobacco product manufacturing,11790,(T),(T),3657
2000,Alaska,533,          Textile mills,(T),(T),(T),(D)
2000,Alaska,534,          Textile product mills,(T),(T),(T),658
2000,Alaska,535,          Apparel manufacturing,(T),(T),(T),(D)
2000,Alaska,536,          Leather and allied product manufacturing,(T),(T),(T),(D)
2000,Alaska,537,          Paper manufacturing,(T),(T),(T),(D)
2000,Alaska,538,          Printing and related support activities,14170,14656,14891,14642
2000,Alaska,539,          Petroleum and coal products manufacturing,39687,31140,31998,33511
2000,Alaska,541,          Chemical manufacturing,14595,15350,13355,(D)
2000,Alaska,542,          Plastics and rubber products manufacturing,(T),(T),(T),(D)
2000,Alaska,600,      Wholesale trade,241072,240652,245983,263340
2000,Alaska,700,      Retail trade,759020,803611,806536,842840
2000,Alaska,701,        Motor vehicle and parts dealers,140519,152233,157317,163605
2000,Alaska,702,        Furniture and home furnishings stores,15193,16499,18273,20108
2000,Alaska,703,        Electronics and appliance stores,20844,17936,18775,18243
2000,Alaska,704,        Building material and garden equipment and supplies dealers,70730,74639,75747,82121
2000,Alaska,705,        Food and beverage stores,145675,167027,151762,150918
2000,Alaska,706,        Health and personal care stores,22595,17788,18143,20750
2000,Alaska,707,        Gasoline stations,35303,36516,37192,34586
2000,Alaska,708,        Clothing and clothing accessories stores,26721,29032,29513,31618
2000,Alaska,709,"        Sporting goods, hobby, musical instrument, and book stores",26440,27028,27092,26888
2000,Alaska,711,        General merchandise stores,167732,174124,182347,199765
2000,Alaska,712,        Miscellaneous store retailers,51723,53577,53825,55430
2000,Alaska,713,        Nonstore retailers,35545,37212,36550,38808
2000,Alaska,800,      Transportation and warehousing,757520,770633,825517,862959
2000,Alaska,801,        Air transportation,259717,263172,288879,300900
2000,Alaska,802,        Rail transportation,(T),(T),(T),0
2000,Alaska,803,        Water transportation,26716,31015,36061,37370
2000,Alaska,804,        Truck transportation,98952,97987,101669,111121
2000,Alaska,805,        Transit and ground passenger transportation,34159,36843,36616,31271
2000,Alaska,806,        Pipeline transportation,94323,95861,104758,(D)
2000,Alaska,807,        Scenic and sightseeing transportation,33327,35023,38768,42349
2000,Alaska,808,        Support activities for transportation,98380,95867,102068,111009
2000,Alaska,809,        Couriers and messengers,93874,101460,107282,(D)
2000,Alaska,811,        Warehousing and storage,18072,13405,9416,9893
2000,Alaska,900,      Information,263091,292730,338253,324985
2000,Alaska,901,        Publishing industries (except Internet),35104,34858,34140,38280
2000,Alaska,902,        Motion picture and sound recording industries,6905,6797,8047,5177
2000,Alaska,903,        Broadcasting (except Internet),31417,30490,32647,32251
2000,Alaska,904,        Internet publishing and broadcasting 2/,(T),(T),(T),616
2000,Alaska,905,        Telecommunications,175509,206248,249143,239089
2000,Alaska,906,"        Data processing, hosting, and related services",12381,12607,12289,8415
2000,Alaska,907,        Other information services 2/,(T),(T),(T),1157
2000,Alaska,1000,      Finance and insurance,330164,335553,350180,308741
2000,Alaska,1001,        Monetary Authorities-central bank,0,0,0,0
2000,Alaska,1002,        Credit intermediation and related activities,149278,147489,149315,169665
2000,Alaska,1003,"        Securities, commodity contracts, and other financial investments and related activities",95192,97235,104461,(D)
2000,Alaska,1004,        Insurance carriers and related activities,76494,81795,86697,(D)
2000,Alaska,1005,"        Funds, trusts, and other financial vehicles",9200,9034,9707,(D)
2000,Alaska,1100,      Real estate and rental and leasing,95178,106390,116702,127945
2000,Alaska,1101,        Real estate,64943,75350,83665,92197
2000,Alaska,1102,        Rental and leasing services,30235,31029,32993,(D)
2000,Alaska,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),(T),(T),(T),(D)
2000,Alaska,1200,"      Professional, scientific, and technical services",407055,425785,444118,503947
2000,Alaska,1300,      Management of companies and enterprises,116800,128322,135831,151211
2000,Alaska,1400,      Administrative and support and waste management and remediation services,288507,294794,302229,328905
2000,Alaska,1401,        Administrative and support services,246053,250077,252743,274003
2000,Alaska,1402,        Waste management and remediation services,42454,44717,49486,54902
2000,Alaska,1500,      Educational services,51988,58825,61371,69904
2000,Alaska,1600,      Health care and social assistance,663445,700605,799582,936354
2000,Alaska,1601,        Ambulatory health care services,289033,307374,354944,378999
2000,Alaska,1602,        Hospitals,244600,249084,286321,355442
2000,Alaska,1603,        Nursing and residential care facilities,32093,36095,42533,56792
2000,Alaska,1604,        Social assistance,97719,108052,115784,145121
2000,Alaska,1700,"      Arts, entertainment, and recreation",48550,50017,56501,62109
2000,Alaska,1701,"        Performing arts, spectator sports, and related industries",5530,6061,8657,10603
2000,Alaska,1702,"        Museums, historical sites, and similar institutions",(T),(T),(T),7048
2000,Alaska,1703,"        Amusement, gambling, and recreation industries",38188,37576,41351,44458
2000,Alaska,1800,      Accommodation and food services,373556,397794,423960,445146
2000,Alaska,1801,        Accommodation,131567,143819,146519,164093
2000,Alaska,1802,        Food services and drinking places,241989,253975,277441,281053
2000,Alaska,1900,      Other services (except government and government enterprises),283919,296219,309820,(D)
2000,Alaska,1901,        Repair and maintenance,70922,75584,77559,84198
2000,Alaska,1902,        Personal and laundry services,37600,37071,38950,42179
2000,Alaska,1903,"        Religious, grantmaking, civic, professional, and similar organizations",159599,169742,179200,180555
2000,Alaska,1904,        Private households,15798,13822,14111,(D)
2000,Alaska,2000,    Government and government enterprises,3522817,3545319,3689241,3820526
2000,Alaska,2001,      Federal civilian,775868,767824,828558,828560
2000,Alaska,2002,      Military,625042,638307,667957,729968
2000,Alaska,2010,      State and local,2121907,2139188,2192726,2261998
2000,Alaska,2011,        State government,858950,861031,906809,946880
2000,Alaska,2012,        Local government,1262957,1278157,1285917,1315118
4000,Arizona,50,Wages and salaries by place of work (thousands of dollars),64289238,69372454,76583262,79484246
4000,Arizona,81,  Farm wages and salaries,292826,285860,325355,329847
4000,Arizona,82,  Nonfarm wages and salaries,63996412,69086594,76257907,79154399
4000,Arizona,90,    Private nonfarm wages and salaries,52969019,57434062,63836832,65760895
4000,Arizona,100,"      Forestry, fishing, and related activities",195594,201522,200240,224896
4000,Arizona,101,        Forestry and logging,7515,(T),(T),(D)
4000,Arizona,102,"        Fishing, hunting and trapping",(T),(T),(T),(D)
4000,Arizona,103,        Support activities for agriculture and forestry,187913,195491,193457,221437
4000,Arizona,200,"      Mining, quarrying, and oil and gas extraction",573083,543443,464154,452999
4000,Arizona,201,        Oil and gas extraction,(T),(T),(T),177
4000,Arizona,202,        Mining (except oil and gas),557381,527252,445639,445173
4000,Arizona,203,        Support activities for mining,13537,14416,16070,7649
4000,Arizona,300,      Utilities,578145,629196,668321,723583
4000,Arizona,400,      Construction,4643889,5236695,5797959,6193210
4000,Arizona,401,        Construction of buildings,1026661,1158093,1288894,1412719
4000,Arizona,402,        Heavy and civil engineering construction,750522,860058,986359,1074909
4000,Arizona,403,        Specialty trade contractors,2866706,3218544,3522706,3705582
4000,Arizona,500,      Manufacturing,8983345,9136812,10288226,9838142
4000,Arizona,510,        Durable goods manufacturing,7724795,7815972,8882879,8561184
4000,Arizona,511,          Wood product manufacturing,196310,224708,219956,218127
4000,Arizona,512,          Nonmetallic mineral product manufacturing,287548,324451,351748,329744
4000,Arizona,513,          Primary metal manufacturing,233344,226847,235223,220874
4000,Arizona,514,          Fabricated metal product manufacturing,678626,692819,740215,726400
4000,Arizona,515,          Machinery manufacturing,366882,363654,392684,371343
4000,Arizona,516,          Computer and electronic product manufacturing,3638660,3530253,4263538,3943646
4000,Arizona,517,"          Electrical equipment, appliance, and component manufacturing",93690,97010,122272,111774
4000,Arizona,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",255859,224997,218807,217261
4000,Arizona,519,          Other transportation equipment manufacturing,1467185,1614143,1785193,1867540
4000,Arizona,521,          Furniture and related product manufacturing,208022,228339,237103,236560
4000,Arizona,522,          Miscellaneous manufacturing,298669,288751,316140,317915
4000,Arizona,530,        Nondurable goods manufacturing,1258550,1320840,1405347,1276958
4000,Arizona,531,          Food manufacturing,232184,248038,276155,245930
4000,Arizona,532,          Beverage and tobacco product manufacturing,91087,111427,127652,121786
4000,Arizona,533,          Textile mills,21548,22141,24775,27455
4000,Arizona,534,          Textile product mills,29833,30665,33279,29282
4000,Arizona,535,          Apparel manufacturing,28408,25314,28600,14990
4000,Arizona,536,          Leather and allied product manufacturing,11579,11511,11653,9293
4000,Arizona,537,          Paper manufacturing,115748,119693,134490,107696
4000,Arizona,538,          Printing and related support activities,275733,287678,297833,280684
4000,Arizona,539,          Petroleum and coal products manufacturing,7344,7684,10366,7062
4000,Arizona,541,          Chemical manufacturing,214754,209873,217653,195335
4000,Arizona,542,          Plastics and rubber products manufacturing,230332,246816,242891,237445
4000,Arizona,600,      Wholesale trade,3746265,4136400,4616770,4801941
4000,Arizona,700,      Retail trade,5554149,6034393,6620301,6823827
4000,Arizona,701,        Motor vehicle and parts dealers,1335292,1452382,1614498,1685030
4000,Arizona,702,        Furniture and home furnishings stores,278145,301632,338977,327485
4000,Arizona,703,        Electronics and appliance stores,272448,317050,348105,335048
4000,Arizona,704,        Building material and garden equipment and supplies dealers,386617,433572,482592,518156
4000,Arizona,705,        Food and beverage stores,1024507,1075803,1114992,1159453
4000,Arizona,706,        Health and personal care stores,311980,334627,383316,402983
4000,Arizona,707,        Gasoline stations,275150,297020,316685,332235
4000,Arizona,708,        Clothing and clothing accessories stores,260069,269426,291931,299460
4000,Arizona,709,"        Sporting goods, hobby, musical instrument, and book stores",166021,173635,181072,185551
4000,Arizona,711,        General merchandise stores,645337,704035,815817,883897
4000,Arizona,712,        Miscellaneous store retailers,380318,424153,436700,450003
4000,Arizona,713,        Nonstore retailers,218265,251058,295616,244526
4000,Arizona,800,      Transportation and warehousing,2076876,2293328,2427156,2497261
4000,Arizona,801,        Air transportation,650380,726292,716950,719883
4000,Arizona,802,        Rail transportation,161154,165878,173123,170716
4000,Arizona,803,        Water transportation,(T),(T),(T),(D)
4000,Arizona,804,        Truck transportation,527739,571459,620662,654963
4000,Arizona,805,        Transit and ground passenger transportation,119183,136561,136183,151754
4000,Arizona,806,        Pipeline transportation,14620,17170,18233,21161
4000,Arizona,807,        Scenic and sightseeing transportation,(T),9289,11927,14020
4000,Arizona,808,        Support activities for transportation,208211,232356,273957,270918
4000,Arizona,809,        Couriers and messengers,229382,255801,272048,(D)
4000,Arizona,811,        Warehousing and storage,157625,177959,203532,220863
4000,Arizona,900,      Information,1772981,2081777,2571777,2387957
4000,Arizona,901,        Publishing industries (except Internet),477758,535079,719306,594456
4000,Arizona,902,        Motion picture and sound recording industries,75259,78742,70113,61364
4000,Arizona,903,        Broadcasting (except Internet),193126,202098,199100,209515
4000,Arizona,904,        Internet publishing and broadcasting 2/,(T),(T),20075,9481
4000,Arizona,905,        Telecommunications,738782,861850,1017720,1054996
4000,Arizona,906,"        Data processing, hosting, and related services",273105,385973,529135,441773
4000,Arizona,907,        Other information services 2/,12668,14134,16328,16372
4000,Arizona,1000,      Finance and insurance,4025494,4380079,4799667,5315180
4000,Arizona,1001,        Monetary Authorities-central bank,0,0,0,(D)
4000,Arizona,1002,        Credit intermediation and related activities,2202817,2382015,2503307,2872304
4000,Arizona,1003,"        Securities, commodity contracts, and other financial investments and related activities",500320,615982,792397,770717
4000,Arizona,1004,        Insurance carriers and related activities,1300396,1355885,1475693,1629605
4000,Arizona,1005,"        Funds, trusts, and other financial vehicles",21961,26197,28270,(D)
4000,Arizona,1100,      Real estate and rental and leasing,1127533,1261932,1381460,1430431
4000,Arizona,1101,        Real estate,752581,823698,905668,935933
4000,Arizona,1102,        Rental and leasing services,320672,375393,404906,407324
4000,Arizona,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),54280,62841,70886,87174
4000,Arizona,1200,"      Professional, scientific, and technical services",4018377,4496323,5197667,5299579
4000,Arizona,1300,      Management of companies and enterprises,923111,956216,1047423,1156318
4000,Arizona,1400,      Administrative and support and waste management and remediation services,3456517,4038847,4695657,4813333
4000,Arizona,1401,        Administrative and support services,3345916,3918719,4559825,4679956
4000,Arizona,1402,        Waste management and remediation services,110601,120128,135832,133377
4000,Arizona,1500,      Educational services,513316,533693,627943,679484
4000,Arizona,1600,      Health care and social assistance,5608193,5966213,6371502,6882928
4000,Arizona,1601,        Ambulatory health care services,2883304,3045795,3345433,3643792
4000,Arizona,1602,        Hospitals,1773557,1887078,1887922,1999526
4000,Arizona,1603,        Nursing and residential care facilities,572420,602635,657209,715414
4000,Arizona,1604,        Social assistance,378912,430705,480938,524196
4000,Arizona,1700,"      Arts, entertainment, and recreation",641773,732426,862295,925743
4000,Arizona,1701,"        Performing arts, spectator sports, and related industries",302501,351996,421242,460813
4000,Arizona,1702,"        Museums, historical sites, and similar institutions",31221,34188,37907,41055
4000,Arizona,1703,"        Amusement, gambling, and recreation industries",308051,346242,403146,423875
4000,Arizona,1800,      Accommodation and food services,2684564,2822684,3058713,3129594
4000,Arizona,1801,        Accommodation,928556,925814,1012073,987432
4000,Arizona,1802,        Food services and drinking places,1756008,1896870,2046640,2142162
4000,Arizona,1900,      Other services (except government and government enterprises),1845814,1952083,2139601,2184489
4000,Arizona,1901,        Repair and maintenance,661102,700203,781677,797419
4000,Arizona,1902,        Personal and laundry services,414024,437100,467656,453099
4000,Arizona,1903,"        Religious, grantmaking, civic, professional, and similar organizations",577529,633218,689675,736185
4000,Arizona,1904,        Private households,193159,181562,200593,197786
4000,Arizona,2000,    Government and government enterprises,11027393,11652532,12421075,13393504
4000,Arizona,2001,      Federal civilian,1796785,1929232,2104509,2187005
4000,Arizona,2002,      Military,777921,797038,848631,910276
4000,Arizona,2010,      State and local,8452687,8926262,9467935,10296223
4000,Arizona,2011,        State government,2215093,2337458,2399442,2593064
4000,Arizona,2012,        Local government,6237594,6588804,7068493,7703159
5000,Arkansas,50,Wages and salaries by place of work (thousands of dollars),28569246,30163014,31830512,32970649
5000,Arkansas,81,  Farm wages and salaries,237955,242217,240063,259281
5000,Arkansas,82,  Nonfarm wages and salaries,28331291,29920797,31590449,32711368
5000,Arkansas,90,    Private nonfarm wages and salaries,23377146,24741655,26134393,26971519
5000,Arkansas,100,"      Forestry, fishing, and related activities",197152,206799,210917,220203
5000,Arkansas,101,        Forestry and logging,95355,101008,100134,95227
5000,Arkansas,102,"        Fishing, hunting and trapping",(T),(T),(T),335
5000,Arkansas,103,        Support activities for agriculture and forestry,101070,105118,110248,124641
5000,Arkansas,200,"      Mining, quarrying, and oil and gas extraction",121890,117582,121805,148792
5000,Arkansas,201,        Oil and gas extraction,15295,13813,14605,17275
5000,Arkansas,202,        Mining (except oil and gas),68595,71315,66931,74115
5000,Arkansas,203,        Support activities for mining,38000,32454,40269,57402
5000,Arkansas,300,      Utilities,354384,351487,359110,371211
5000,Arkansas,400,      Construction,1287722,1408452,1546750,1628181
5000,Arkansas,401,        Construction of buildings,337818,360426,406752,391636
5000,Arkansas,402,        Heavy and civil engineering construction,266548,290573,342356,417493
5000,Arkansas,403,        Specialty trade contractors,683356,757453,797642,819052
5000,Arkansas,500,      Manufacturing,6547312,6782383,6999743,6921862
5000,Arkansas,510,        Durable goods manufacturing,3675706,3811961,3957512,3823331
5000,Arkansas,511,          Wood product manufacturing,411848,436032,438839,418478
5000,Arkansas,512,          Nonmetallic mineral product manufacturing,151085,149199,154117,157924
5000,Arkansas,513,          Primary metal manufacturing,338786,349720,373491,372856
5000,Arkansas,514,          Fabricated metal product manufacturing,642520,661092,680628,639623
5000,Arkansas,515,          Machinery manufacturing,505109,518384,543351,519939
5000,Arkansas,516,          Computer and electronic product manufacturing,182318,194768,204338,215276
5000,Arkansas,517,"          Electrical equipment, appliance, and component manufacturing",434177,443881,453652,461467
5000,Arkansas,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",341649,334356,353345,308641
5000,Arkansas,519,          Other transportation equipment manufacturing,195363,234327,251473,252591
5000,Arkansas,521,          Furniture and related product manufacturing,285747,289247,294221,267960
5000,Arkansas,522,          Miscellaneous manufacturing,187104,200955,210057,208576
5000,Arkansas,530,        Nondurable goods manufacturing,2871606,2970422,3042231,3098531
5000,Arkansas,531,          Food manufacturing,1153202,1220343,1232624,1297958
5000,Arkansas,532,          Beverage and tobacco product manufacturing,32141,34437,34575,38972
5000,Arkansas,533,          Textile mills,18918,18787,18276,17553
5000,Arkansas,534,          Textile product mills,49406,50191,55767,55259
5000,Arkansas,535,          Apparel manufacturing,128325,99525,91325,82047
5000,Arkansas,536,          Leather and allied product manufacturing,46079,45079,42373,42188
5000,Arkansas,537,          Paper manufacturing,587337,611144,637792,636259
5000,Arkansas,538,          Printing and related support activities,159946,163243,167017,155852
5000,Arkansas,539,          Petroleum and coal products manufacturing,35347,35222,35887,37617
5000,Arkansas,541,          Chemical manufacturing,248905,255401,259495,268727
5000,Arkansas,542,          Plastics and rubber products manufacturing,412000,437050,467100,466099
5000,Arkansas,600,      Wholesale trade,1479416,1559884,1677477,1748379
5000,Arkansas,700,      Retail trade,2134407,2263023,2351990,2417667
