SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2002,2003,2004,2005
1000,Alabama,803,        Water transportation,17799,24903,27124,25658
1000,Alabama,804,        Truck transportation,924874,932010,(D),1074219
1000,Alabama,805,        Transit and ground passenger transportation,32396,33029,36420,37344
1000,Alabama,806,        Pipeline transportation,36276,35818,37710,43450
1000,Alabama,807,        Scenic and sightseeing transportation,1462,1416,(D),(D)
1000,Alabama,808,        Support activities for transportation,189191,190315,206552,226266
1000,Alabama,809,        Couriers and messengers,(D),(D),186545,194679
1000,Alabama,811,        Warehousing and storage,174540,191124,203043,236772
1000,Alabama,900,      Information,1484493,1365400,1408390,1421839
1000,Alabama,901,        Publishing industries (except Internet),261033,278581,291197,299902
1000,Alabama,902,        Motion picture and sound recording industries,22663,24425,22797,23320
1000,Alabama,903,        Broadcasting (except Internet),210557,175774,179097,188105
1000,Alabama,904,        Internet publishing and broadcasting 2/,3121,3466,4037,4649
1000,Alabama,905,        Telecommunications,868933,789861,824579,816079
1000,Alabama,906,"        Data processing, hosting, and related services",116407,91583,83829,86515
1000,Alabama,907,        Other information services 2/,1779,1710,2854,3269
1000,Alabama,1000,      Finance and insurance,3052734,3337977,3541033,3821722
1000,Alabama,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
1000,Alabama,1002,        Credit intermediation and related activities,1553597,1770604,1880930,1960865
1000,Alabama,1003,"        Securities, commodity contracts, and other financial investments and related activities",293022,300373,321045,342709
1000,Alabama,1004,        Insurance carriers and related activities,1195328,1256201,1328347,1504435
1000,Alabama,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
1000,Alabama,1100,      Real estate and rental and leasing,650726,691295,737356,763889
1000,Alabama,1101,        Real estate,378699,409213,443620,(D)
1000,Alabama,1102,        Rental and leasing services,265986,275571,286496,(D)
1000,Alabama,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),6041,6511,7240,8020
1000,Alabama,1200,"      Professional, scientific, and technical services",4040580,4433189,4706232,4909242
1000,Alabama,1300,      Management of companies and enterprises,490221,604037,721275,804866
1000,Alabama,1400,      Administrative and support and waste management and remediation services,1843638,1921077,2092593,2318214
1000,Alabama,1401,        Administrative and support services,1734182,1800311,1965256,2177119
1000,Alabama,1402,        Waste management and remediation services,109456,120766,127337,141095
1000,Alabama,1500,      Educational services,432974,455006,501265,511835
1000,Alabama,1600,      Health care and social assistance,5555750,5719858,6131212,6591871
1000,Alabama,1601,        Ambulatory health care services,2925789,3060502,3289182,3646422
1000,Alabama,1602,        Hospitals,1569941,1534703,1663981,1719386
1000,Alabama,1603,        Nursing and residential care facilities,693438,733505,791127,832352
1000,Alabama,1604,        Social assistance,366582,391148,386922,393711
1000,Alabama,1700,"      Arts, entertainment, and recreation",257027,264982,281341,299673
1000,Alabama,1701,"        Performing arts, spectator sports, and related industries",52891,53983,62593,70514
1000,Alabama,1702,"        Museums, historical sites, and similar institutions",17693,17922,18825,18920
1000,Alabama,1703,"        Amusement, gambling, and recreation industries",186443,193077,199923,210239
1000,Alabama,1800,      Accommodation and food services,1681148,1764285,1842740,1946281
1000,Alabama,1801,        Accommodation,225135,222218,235358,253140
1000,Alabama,1802,        Food services and drinking places,1456013,1542067,1607382,1693141
1000,Alabama,1900,      Other services (except government and government enterprises),2151772,2234891,2320853,2415775
1000,Alabama,1901,        Repair and maintenance,574902,567688,581994,639239
1000,Alabama,1902,        Personal and laundry services,353892,370001,385403,392315
1000,Alabama,1903,"        Religious, grantmaking, civic, professional, and similar organizations",1081555,1142532,1191565,1223428
1000,Alabama,1904,        Private households,141423,154670,161891,160793
1000,Alabama,2000,    Government and government enterprises,12566315,13233819,13764215,14385245
1000,Alabama,2001,      Federal civilian,2649975,2800137,2943349,3143804
1000,Alabama,2002,      Military,1000763,1126302,1243459,1310722
1000,Alabama,2010,      State and local,8915577,9307380,9577407,9930719
1000,Alabama,2011,        State government,3192181,3381623,3457336,3578922
1000,Alabama,2012,        Local government,5723396,5925757,6120071,6351797
2000,Alaska,50,Wages and salaries by place of work (thousands of dollars),12324298,12794870,13460848,14256293
2000,Alaska,81,  Farm wages and salaries,5797,5058,5260,5092
2000,Alaska,82,  Nonfarm wages and salaries,12318501,12789812,13455588,14251201
2000,Alaska,90,    Private nonfarm wages and salaries,8217294,8510376,9022559,9584041
2000,Alaska,100,"      Forestry, fishing, and related activities",37221,36866,32613,34242
2000,Alaska,101,        Forestry and logging,28199,26889,(D),22962
2000,Alaska,102,"        Fishing, hunting and trapping",(D),6565,6809,7438
2000,Alaska,103,        Support activities for agriculture and forestry,(D),3412,(D),3842
2000,Alaska,200,"      Mining, quarrying, and oil and gas extraction",975873,874789,928081,1035727
2000,Alaska,201,        Oil and gas extraction,395656,338511,363134,394982
2000,Alaska,202,        Mining (except oil and gas),97497,100656,99008,117451
2000,Alaska,203,        Support activities for mining,482720,435622,465939,523294
2000,Alaska,300,      Utilities,108182,111812,115101,120903
2000,Alaska,400,      Construction,864550,953679,1004828,1099812
2000,Alaska,401,        Construction of buildings,248610,304819,304319,341661
2000,Alaska,402,        Heavy and civil engineering construction,204474,224084,249812,276183
2000,Alaska,403,        Specialty trade contractors,411466,424776,450697,481968
2000,Alaska,500,      Manufacturing,384327,422221,438056,482233
2000,Alaska,510,        Durable goods manufacturing,(D),71132,75430,84717
2000,Alaska,511,          Wood product manufacturing,9914,8149,10009,10561
2000,Alaska,512,          Nonmetallic mineral product manufacturing,18771,21989,20691,22380
2000,Alaska,513,          Primary metal manufacturing,(D),(D),(D),(D)
2000,Alaska,514,          Fabricated metal product manufacturing,15077,16514,17990,19600
2000,Alaska,515,          Machinery manufacturing,3297,2673,1896,2456
2000,Alaska,516,          Computer and electronic product manufacturing,(D),(D),(D),4859
2000,Alaska,517,"          Electrical equipment, appliance, and component manufacturing",348,588,995,1088
2000,Alaska,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",536,(D),632,(D)
2000,Alaska,519,          Other transportation equipment manufacturing,6997,(D),8307,10654
2000,Alaska,521,          Furniture and related product manufacturing,2944,3519,4169,4869
2000,Alaska,522,          Miscellaneous manufacturing,5409,6125,6534,6916
2000,Alaska,530,        Nondurable goods manufacturing,(D),351089,362626,397516
2000,Alaska,531,          Food manufacturing,236698,272562,283344,313562
2000,Alaska,532,          Beverage and tobacco product manufacturing,2808,3360,3888,4241
2000,Alaska,533,          Textile mills,(D),(D),(D),(D)
2000,Alaska,534,          Textile product mills,1390,(D),1922,2519
2000,Alaska,535,          Apparel manufacturing,(D),112,113,332
2000,Alaska,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
2000,Alaska,537,          Paper manufacturing,(D),(D),(D),0
2000,Alaska,538,          Printing and related support activities,14506,14252,13765,13586
2000,Alaska,539,          Petroleum and coal products manufacturing,33333,31409,33724,36087
2000,Alaska,541,          Chemical manufacturing,(D),(D),(D),22890
2000,Alaska,542,          Plastics and rubber products manufacturing,(D),(D),(D),(D)
2000,Alaska,600,      Wholesale trade,269529,273082,291820,310701
2000,Alaska,700,      Retail trade,893047,925326,964474,1003148
2000,Alaska,701,        Motor vehicle and parts dealers,176163,184410,191728,192656
2000,Alaska,702,        Furniture and home furnishings stores,22958,24190,24489,27717
2000,Alaska,703,        Electronics and appliance stores,20011,21396,22149,23500
2000,Alaska,704,        Building material and garden equipment and supplies dealers,93597,103431,110130,124189
2000,Alaska,705,        Food and beverage stores,146135,156741,154271,161534
2000,Alaska,706,        Health and personal care stores,22295,24390,25413,28118
2000,Alaska,707,        Gasoline stations,36300,36898,41498,41876
2000,Alaska,708,        Clothing and clothing accessories stores,31861,34771,37642,40950
2000,Alaska,709,"        Sporting goods, hobby, musical instrument, and book stores",26850,28895,31915,33525
2000,Alaska,711,        General merchandise stores,219253,216207,226998,230477
2000,Alaska,712,        Miscellaneous store retailers,56112,56543,59249,60354
2000,Alaska,713,        Nonstore retailers,41512,37454,38992,38252
2000,Alaska,800,      Transportation and warehousing,885478,910917,970431,982772
2000,Alaska,801,        Air transportation,306046,328707,357176,339179
2000,Alaska,802,        Rail transportation,0,0,0,0
2000,Alaska,803,        Water transportation,41134,45842,49756,(D)
2000,Alaska,804,        Truck transportation,118580,123574,132922,145741
2000,Alaska,805,        Transit and ground passenger transportation,32581,32472,34662,34219
2000,Alaska,806,        Pipeline transportation,(D),(D),(D),(D)
2000,Alaska,807,        Scenic and sightseeing transportation,39699,41004,46144,51939
2000,Alaska,808,        Support activities for transportation,112137,110820,115611,123637
2000,Alaska,809,        Couriers and messengers,(D),(D),(D),115059
2000,Alaska,811,        Warehousing and storage,7580,15385,16508,19223
2000,Alaska,900,      Information,326825,330003,344482,354853
2000,Alaska,901,        Publishing industries (except Internet),39924,41611,42178,43925
2000,Alaska,902,        Motion picture and sound recording industries,5401,5621,5517,5055
2000,Alaska,903,        Broadcasting (except Internet),31191,30027,30832,32369
2000,Alaska,904,        Internet publishing and broadcasting 2/,(D),442,(D),535
2000,Alaska,905,        Telecommunications,239908,241645,255419,263683
2000,Alaska,906,"        Data processing, hosting, and related services",8523,8878,7975,6881
2000,Alaska,907,        Other information services 2/,(D),1779,(D),2405
2000,Alaska,1000,      Finance and insurance,317261,354341,358703,390774
2000,Alaska,1001,        Monetary Authorities-central bank,0,0,0,0
2000,Alaska,1002,        Credit intermediation and related activities,180770,206581,205765,224764
2000,Alaska,1003,"        Securities, commodity contracts, and other financial investments and related activities",32530,32586,34635,(D)
2000,Alaska,1004,        Insurance carriers and related activities,98364,109543,114011,120002
2000,Alaska,1005,"        Funds, trusts, and other financial vehicles",5597,5631,4292,(D)
2000,Alaska,1100,      Real estate and rental and leasing,136057,147999,159230,170772
2000,Alaska,1101,        Real estate,(D),101820,111231,118439
2000,Alaska,1102,        Rental and leasing services,(D),44066,(D),(D)
2000,Alaska,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),1212,2113,(D),(D)
2000,Alaska,1200,"      Professional, scientific, and technical services",519344,538397,576436,639700
2000,Alaska,1300,      Management of companies and enterprises,149384,126111,138909,142218
2000,Alaska,1400,      Administrative and support and waste management and remediation services,341767,338128,357876,391875
2000,Alaska,1401,        Administrative and support services,278404,282141,303325,324218
2000,Alaska,1402,        Waste management and remediation services,63363,55987,54551,67657
2000,Alaska,1500,      Educational services,80548,80267,80713,82909
2000,Alaska,1600,      Health care and social assistance,1037924,1153224,1274184,1330660
2000,Alaska,1601,        Ambulatory health care services,436568,499095,560194,588253
2000,Alaska,1602,        Hospitals,377197,394901,421178,446672
2000,Alaska,1603,        Nursing and residential care facilities,61742,70234,74949,77737
2000,Alaska,1604,        Social assistance,162417,188994,217863,217998
2000,Alaska,1700,"      Arts, entertainment, and recreation",65735,69496,74936,80294
2000,Alaska,1701,"        Performing arts, spectator sports, and related industries",10974,10570,9000,9656
2000,Alaska,1702,"        Museums, historical sites, and similar institutions",8367,9386,11345,12364
2000,Alaska,1703,"        Amusement, gambling, and recreation industries",46394,49540,54591,58274
2000,Alaska,1800,      Accommodation and food services,474859,502568,537325,556182
2000,Alaska,1801,        Accommodation,173761,178115,195483,200113
2000,Alaska,1802,        Food services and drinking places,301098,324453,341842,356069
2000,Alaska,1900,      Other services (except government and government enterprises),349383,361150,374361,374266
2000,Alaska,1901,        Repair and maintenance,89731,89922,90888,87630
2000,Alaska,1902,        Personal and laundry services,44347,44924,46919,47746
2000,Alaska,1903,"        Religious, grantmaking, civic, professional, and similar organizations",201706,210936,219802,221432
2000,Alaska,1904,        Private households,13599,15368,16752,17458
2000,Alaska,2000,    Government and government enterprises,4101207,4279436,4433029,4667160
2000,Alaska,2001,      Federal civilian,862711,933001,996026,1023416
2000,Alaska,2002,      Military,845226,877632,954398,1062664
2000,Alaska,2010,      State and local,2393270,2468803,2482605,2581080
2000,Alaska,2011,        State government,1009142,1038607,1043018,1108140
2000,Alaska,2012,        Local government,1384128,1430196,1439587,1472940
4000,Arizona,50,Wages and salaries by place of work (thousands of dollars),81178177,85001248,92157429,101120355
4000,Arizona,81,  Farm wages and salaries,376491,324690,343081,386620
4000,Arizona,82,  Nonfarm wages and salaries,80801686,84676558,91814348,100733735
4000,Arizona,90,    Private nonfarm wages and salaries,66335602,69295200,75571637,83418715
4000,Arizona,100,"      Forestry, fishing, and related activities",227805,229377,246353,255185
4000,Arizona,101,        Forestry and logging,(D),(D),3391,(D)
4000,Arizona,102,"        Fishing, hunting and trapping",(D),(D),0,(D)
4000,Arizona,103,        Support activities for agriculture and forestry,223943,225830,242962,251450
4000,Arizona,200,"      Mining, quarrying, and oil and gas extraction",411236,402764,446971,489633
4000,Arizona,201,        Oil and gas extraction,152,(D),(D),189
4000,Arizona,202,        Mining (except oil and gas),401224,394247,438270,478162
4000,Arizona,203,        Support activities for mining,9860,(D),(D),11282
4000,Arizona,300,      Utilities,760145,771258,779167,873819
4000,Arizona,400,      Construction,6239315,6515837,7318702,8772313
4000,Arizona,401,        Construction of buildings,1400487,1509801,1722893,2117376
4000,Arizona,402,        Heavy and civil engineering construction,1232763,1141626,1174046,1420199
4000,Arizona,403,        Specialty trade contractors,3606065,3864410,4421763,5234738
4000,Arizona,500,      Manufacturing,9161013,9103195,9531706,9886481
4000,Arizona,510,        Durable goods manufacturing,7959008,7839265,8243924,8574196
4000,Arizona,511,          Wood product manufacturing,204864,219771,265349,318928
4000,Arizona,512,          Nonmetallic mineral product manufacturing,322436,331062,366565,441477
4000,Arizona,513,          Primary metal manufacturing,185170,180032,182785,198956
4000,Arizona,514,          Fabricated metal product manufacturing,667982,669032,734596,780284
4000,Arizona,515,          Machinery manufacturing,355590,356775,376521,357613
4000,Arizona,516,          Computer and electronic product manufacturing,3547472,3366639,3508208,3478754
4000,Arizona,517,"          Electrical equipment, appliance, and component manufacturing",93796,89858,88062,95455
4000,Arizona,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
4000,Arizona,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
4000,Arizona,521,          Furniture and related product manufacturing,233990,247076,280624,296471
4000,Arizona,522,          Miscellaneous manufacturing,324017,346141,337480,375507
4000,Arizona,530,        Nondurable goods manufacturing,1202005,1263930,1287782,1312285
4000,Arizona,531,          Food manufacturing,265465,305394,313575,322172
4000,Arizona,532,          Beverage and tobacco product manufacturing,116389,127919,129061,131710
4000,Arizona,533,          Textile mills,25353,25938,28778,10866
4000,Arizona,534,          Textile product mills,25971,32550,37664,44801
4000,Arizona,535,          Apparel manufacturing,14614,12118,10730,8480
4000,Arizona,536,          Leather and allied product manufacturing,17222,17692,11051,9700
4000,Arizona,537,          Paper manufacturing,108891,117736,137839,140768
4000,Arizona,538,          Printing and related support activities,255115,233066,244649,253802
4000,Arizona,539,          Petroleum and coal products manufacturing,6578,6641,11054,11282
4000,Arizona,541,          Chemical manufacturing,154772,161023,173837,195288
4000,Arizona,542,          Plastics and rubber products manufacturing,211635,223853,189544,183416
4000,Arizona,600,      Wholesale trade,4729266,4796755,5300647,5731694
4000,Arizona,700,      Retail trade,6983279,7369553,7965500,8802502
4000,Arizona,701,        Motor vehicle and parts dealers,1717051,1784234,1890948,2041322
4000,Arizona,702,        Furniture and home furnishings stores,333948,354925,406782,471899
4000,Arizona,703,        Electronics and appliance stores,303092,333533,354164,385367
4000,Arizona,704,        Building material and garden equipment and supplies dealers,534027,579558,641757,752589
4000,Arizona,705,        Food and beverage stores,1203982,1244342,1320646,1379137
4000,Arizona,706,        Health and personal care stores,428039,475983,520354,572874
4000,Arizona,707,        Gasoline stations,321123,321748,322712,352634
4000,Arizona,708,        Clothing and clothing accessories stores,318387,332241,361485,382954
4000,Arizona,709,"        Sporting goods, hobby, musical instrument, and book stores",186773,189087,199896,240586
4000,Arizona,711,        General merchandise stores,939149,1007393,1100058,1212841
4000,Arizona,712,        Miscellaneous store retailers,464726,491433,528862,537593
4000,Arizona,713,        Nonstore retailers,232982,255076,317836,472706
4000,Arizona,800,      Transportation and warehousing,2522453,2621775,2877617,3046485
4000,Arizona,801,        Air transportation,708368,734827,829428,844693
4000,Arizona,802,        Rail transportation,163788,172044,192503,(D)
4000,Arizona,803,        Water transportation,(D),(D),(D),(D)
4000,Arizona,804,        Truck transportation,680028,692401,751663,826984
4000,Arizona,805,        Transit and ground passenger transportation,159805,157492,165795,189892
4000,Arizona,806,        Pipeline transportation,20196,19282,20586,19853
4000,Arizona,807,        Scenic and sightseeing transportation,11730,12993,13172,15386
4000,Arizona,808,        Support activities for transportation,244784,247041,280228,318051
4000,Arizona,809,        Couriers and messengers,(D),(D),(D),334658
4000,Arizona,811,        Warehousing and storage,253622,286605,297038,292176
4000,Arizona,900,      Information,2272364,2223426,2250436,2214886
4000,Arizona,901,        Publishing industries (except Internet),564237,574912,586348,612705
4000,Arizona,902,        Motion picture and sound recording industries,61994,63455,70795,72970
4000,Arizona,903,        Broadcasting (except Internet),208833,211813,213057,233122
4000,Arizona,904,        Internet publishing and broadcasting 2/,9036,11966,12479,19534
4000,Arizona,905,        Telecommunications,987856,956081,963742,882560
4000,Arizona,906,"        Data processing, hosting, and related services",421604,385218,385299,372557
4000,Arizona,907,        Other information services 2/,18804,19981,18716,21438
4000,Arizona,1000,      Finance and insurance,5502117,6112060,6513144,7488871
4000,Arizona,1001,        Monetary Authorities-central bank,(D),(D),(D),6282
4000,Arizona,1002,        Credit intermediation and related activities,3050260,3470665,3690080,4416753
4000,Arizona,1003,"        Securities, commodity contracts, and other financial investments and related activities",711032,725605,792139,838609
4000,Arizona,1004,        Insurance carriers and related activities,1719781,1886400,1999764,2191765
4000,Arizona,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),35462
4000,Arizona,1100,      Real estate and rental and leasing,1489085,1524814,1727021,2054973
4000,Arizona,1101,        Real estate,989270,1023419,1180603,1433833
4000,Arizona,1102,        Rental and leasing services,406386,410182,453706,514051
4000,Arizona,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),93429,91213,92712,107089
4000,Arizona,1200,"      Professional, scientific, and technical services",5246324,5354308,5940129,6863846
4000,Arizona,1300,      Management of companies and enterprises,1150079,1278614,1595185,1527938
4000,Arizona,1400,      Administrative and support and waste management and remediation services,4855704,5088418,5648508,6523926
4000,Arizona,1401,        Administrative and support services,4719238,4940785,5477400,6324985
4000,Arizona,1402,        Waste management and remediation services,136466,147633,171108,198941
4000,Arizona,1500,      Educational services,841074,948919,1157612,1276083
4000,Arizona,1600,      Health care and social assistance,7491787,8275550,9108281,9908486
4000,Arizona,1601,        Ambulatory health care services,3947201,4364694,4856486,5366292
4000,Arizona,1602,        Hospitals,2208601,2465489,2749671,2962204
4000,Arizona,1603,        Nursing and residential care facilities,753921,815075,836830,905945
4000,Arizona,1604,        Social assistance,582064,630292,665294,674045
4000,Arizona,1700,"      Arts, entertainment, and recreation",950658,937589,966742,1009748
4000,Arizona,1701,"        Performing arts, spectator sports, and related industries",482870,474874,460710,473199
4000,Arizona,1702,"        Museums, historical sites, and similar institutions",41386,39954,42671,45068
4000,Arizona,1703,"        Amusement, gambling, and recreation industries",426402,422761,463361,491481
4000,Arizona,1800,      Accommodation and food services,3212287,3357166,3672290,4026650
4000,Arizona,1801,        Accommodation,972544,992676,1114788,1226658
4000,Arizona,1802,        Food services and drinking places,2239743,2364490,2557502,2799992
4000,Arizona,1900,      Other services (except government and government enterprises),2289611,2383822,2525626,2665196
4000,Arizona,1901,        Repair and maintenance,807282,796781,833504,890363
4000,Arizona,1902,        Personal and laundry services,460787,486658,516532,542468
4000,Arizona,1903,"        Religious, grantmaking, civic, professional, and similar organizations",822512,873750,926398,972780
4000,Arizona,1904,        Private households,199030,226633,249192,259585
4000,Arizona,2000,    Government and government enterprises,14466084,15381358,16242711,17315020
4000,Arizona,2001,      Federal civilian,2317369,2549113,2757559,2959584
4000,Arizona,2002,      Military,1038372,1162361,1229149,1326309
4000,Arizona,2010,      State and local,11110343,11669884,12256003,13029127
4000,Arizona,2011,        State government,2700766,2783770,2884746,3083605
4000,Arizona,2012,        Local government,8409577,8886114,9371257,9945522
5000,Arkansas,50,Wages and salaries by place of work (thousands of dollars),33873394,35118617,37224027,39076554
5000,Arkansas,81,  Farm wages and salaries,254499,258307,280157,231483
5000,Arkansas,82,  Nonfarm wages and salaries,33618895,34860310,36943870,38845071
5000,Arkansas,90,    Private nonfarm wages and salaries,27559041,28404906,30075615,31464303
5000,Arkansas,100,"      Forestry, fishing, and related activities",222971,218287,226289,231436
5000,Arkansas,101,        Forestry and logging,(D),100115,(D),101420
5000,Arkansas,102,"        Fishing, hunting and trapping",(D),445,(D),323
5000,Arkansas,103,        Support activities for agriculture and forestry,123233,117727,130258,129693
5000,Arkansas,200,"      Mining, quarrying, and oil and gas extraction",140186,147326,166527,191305
5000,Arkansas,201,        Oil and gas extraction,16761,17999,18612,21115
5000,Arkansas,202,        Mining (except oil and gas),76159,75690,82638,85165
5000,Arkansas,203,        Support activities for mining,47266,53637,65277,85025
5000,Arkansas,300,      Utilities,378867,390615,409750,427814
5000,Arkansas,400,      Construction,1724068,1605703,1701354,1872138
5000,Arkansas,401,        Construction of buildings,381308,395342,416555,465401
5000,Arkansas,402,        Heavy and civil engineering construction,493933,358955,368576,397233
5000,Arkansas,403,        Specialty trade contractors,848827,851406,916223,1009504
5000,Arkansas,500,      Manufacturing,6730783,6765281,6992751,7103438
5000,Arkansas,510,        Durable goods manufacturing,3684439,3670437,3782660,3874900
5000,Arkansas,511,          Wood product manufacturing,417955,425427,439254,446532
5000,Arkansas,512,          Nonmetallic mineral product manufacturing,157248,160392,158277,172878
5000,Arkansas,513,          Primary metal manufacturing,361488,359486,387979,401926
5000,Arkansas,514,          Fabricated metal product manufacturing,621394,621652,645435,674159
5000,Arkansas,515,          Machinery manufacturing,492351,478682,489192,502675
5000,Arkansas,516,          Computer and electronic product manufacturing,187061,196294,211932,204034
5000,Arkansas,517,"          Electrical equipment, appliance, and component manufacturing",457168,467512,483328,493071
5000,Arkansas,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",303315,(D),(D),(D)
5000,Arkansas,519,          Other transportation equipment manufacturing,224595,(D),(D),(D)
5000,Arkansas,521,          Furniture and related product manufacturing,255935,245955,229704,208535
5000,Arkansas,522,          Miscellaneous manufacturing,205929,194542,189714,179135
5000,Arkansas,530,        Nondurable goods manufacturing,3046344,3094844,3210091,3228538
5000,Arkansas,531,          Food manufacturing,1320318,1367163,1432337,1439526
5000,Arkansas,532,          Beverage and tobacco product manufacturing,40642,45005,46096,48368
5000,Arkansas,533,          Textile mills,17198,15810,15549,17144
5000,Arkansas,534,          Textile product mills,53491,55182,56423,52097
5000,Arkansas,535,          Apparel manufacturing,55248,44316,45556,42545
5000,Arkansas,536,          Leather and allied product manufacturing,38805,49502,56182,54665
5000,Arkansas,537,          Paper manufacturing,603342,601273,607266,619655
5000,Arkansas,538,          Printing and related support activities,152900,152468,162950,161831
5000,Arkansas,539,          Petroleum and coal products manufacturing,41813,42107,46455,45162
5000,Arkansas,541,          Chemical manufacturing,250453,249164,253751,256507
5000,Arkansas,542,          Plastics and rubber products manufacturing,472134,472854,487526,491038
5000,Arkansas,600,      Wholesale trade,1800611,1866136,2068170,2229740
